arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_DCC010,DCC010,cdec_FOL,trained entity,FOLS,UF11,9.70096734654,0.9978359616907656,4,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5808133846544297,0.6334867453131432,-11.687266776169697,0.8207074123873762,0.6395664193747914,0.8831273322383031,0.19519685441577211,-0.2364830455011555,25.660904675972148,29.056857079640032
I_DCC010,DCC010,cdec_FOL,trained entity,FOLS,UF11,9.70096734654,0.9978359616907656,4,0,0.0,True,train,1987-10,2018-12,375,0.4104103051880855,0.4632826285090128,-27.424872764547178,0.7267296956077943,0.5553349751210046,0.7257512723545282,0.21843850920316715,-0.15919557673251017,21.28158196932252,29.32352002674341
I_DONLL,DONLL,cdec_NML,trained entity,ST,UF16,112.93927312,1.0033191253257403,19,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6737134978944312,0.48989231744915107,9.025271081865483,0.8266651265192728,1.261289784112567,1.0902527108186548,0.23704222502767963,0.8584422197331847,214.70813825949386,196.93428516978662
I_DONLL,DONLL,cdec_NML,trained entity,ST,UF16,112.93927312,1.0033191253257403,19,0,0.0,True,train,1987-10,2018-12,375,0.917298209668031,0.8374762316778446,-1.6098655213514697,0.9188876401044846,1.0010974956080732,0.9839013447864854,0.11700258224347314,0.3999130327822362,175.02581651870003,177.88959985280036
I_DRC012,DRC012,uf_07,trained entity,,UF7,208.997747437,1.000835117562561,30,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5988931328447513,0.6496496908048135,35.232326249570356,0.9158772238404906,1.1722741887651746,1.3523232624957036,0.08579510339207838,0.46965182175099063,355.72477019213034,263.04714268956866
I_DRC012,DRC012,uf_07,trained entity,,UF7,208.997747437,1.000835117562561,30,0,0.0,True,train,1984-10,2014-09,360,0.3712019757698216,0.5040252459507264,54.41473232918557,0.9294536549840995,1.3071056154403276,1.5441473232918557,0.09640821918505277,0.48175268488602097,340.83706452192854,220.7283329645793
I_EBF001,EBF001,cdec_ORO,trained entity,OROV,UF8,955.672466225,1.000309105145893,99,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.8223738475980299,0.7517901853378124,-8.41836875739837,0.8705871857246036,0.9121565012940879,0.9158163124260164,0.13142012691519697,0.014071423025225904,668.2905263256545,729.7211430481502
I_EBF001,EBF001,cdec_ORO,trained entity,OROV,UF8,955.672466225,1.000309105145893,99,0,0.0,True,train,1987-10,2018-12,375,0.7972578306031937,0.842646025013669,13.078358123136313,0.9436068187496249,1.1442908563994445,1.1307835812313631,0.09787680646678777,0.008620027312120193,659.6640430438053,583.3689611282348
I_ECHOL,ECHOL,cdec_FOL,trained entity,FOLS,UF11,4.75103086469,0.994370482777899,2,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6422364553277619,0.630151394268868,-31.78743345726491,0.8491914947628383,0.9351350937364968,0.6821256654273509,0.13922644085296887,-0.08241707254347652,10.985731273269026,16.105142835208348
I_ECHOL,ECHOL,cdec_FOL,trained entity,FOLS,UF11,4.75103086469,0.994370482777899,2,0,0.0,True,train,1987-10,2018-12,375,0.20860157774384236,0.03875798133786057,-56.13593453785468,0.5485727233001859,0.6722797504622359,0.4386406546214532,0.25773068110664804,-0.6914647120897186,6.435314587469191,14.671039995193482
