entity_id,key,flowlen_m,method
uf_06,41.28125_-120.28125,510049.5,channel
uf_06,41.28125_-120.34375,492636.8,channel
uf_06,41.28125_-120.40625,490610.1,channel
uf_06,41.28125_-120.46875,483399.8,channel
uf_06,41.28125_-120.53125,472625.2,channel
uf_06,41.28125_-120.59375,476277.3,channel
uf_06,41.28125_-120.65625,487395.4,channel
uf_06,41.28125_-120.71875,494157.9,channel
uf_06,41.28125_-120.78125,437156.4,channel
uf_06,41.28125_-120.84375,366655.1,channel
uf_06,41.28125_-120.90625,359426.6,channel
uf_06,41.28125_-120.96875,358621.9,channel
uf_06,41.28125_-121.03125,366295.0,channel
uf_06,41.28125_-121.09375,352431.7,channel
uf_06,41.28125_-121.15625,346052.2,channel
uf_06,41.28125_-121.21875,340894.8,channel
uf_06,41.28125_-121.28125,350517.7,channel
uf_06,41.28125_-121.34375,358234.2,channel
uf_06,41.28125_-121.40625,346906.1,channel
uf_06,41.28125_-121.46875,346705.4,channel
uf_06,41.28125_-121.53125,314750.8,channel
uf_06,41.28125_-121.59375,317693.5,channel
uf_06,41.28125_-121.65625,319413.2,channel
uf_06,41.28125_-121.71875,323040.8,channel
uf_06,41.28125_-121.78125,227898.9,channel
uf_06,41.28125_-121.84375,219345.6,channel
uf_06,41.28125_-121.90625,212027.5,channel
uf_06,41.28125_-121.96875,208041.6,channel
uf_06,41.28125_-122.03125,194100.3,channel
uf_06,41.28125_-122.09375,192346.9,channel
uf_06,41.28125_-122.15625,183463.0,channel
uf_06,41.28125_-122.21875,198022.2,channel
uf_06,41.28125_-122.28125,187772.4,channel
uf_06,41.28125_-122.34375,193080.7,channel
uf_06,41.28125_-122.40625,201278.8,channel
uf_06,41.28125_-122.46875,208549.9,channel
uf_06,41.28125_-122.53125,263400.5,fallback
uf_06,41.34375_-120.21875,523326.6,channel
uf_06,41.34375_-120.28125,477109.5,channel
uf_06,41.34375_-120.34375,486174.4,channel
uf_06,41.34375_-120.40625,482839.9,channel
uf_06,41.34375_-120.46875,469051.7,channel
uf_06,41.34375_-120.53125,463145.3,channel
uf_06,41.34375_-120.59375,435943.1,channel
uf_06,41.34375_-120.65625,430060.3,channel
uf_06,41.34375_-120.71875,427343.6,channel
uf_06,41.34375_-120.78125,415036.1,channel
uf_06,41.34375_-120.84375,401493.6,channel
uf_06,41.34375_-120.90625,368786.1,channel
uf_06,41.34375_-120.96875,376396.2,channel
uf_06,41.34375_-121.03125,368899.3,channel
uf_06,41.34375_-121.09375,361711.3,channel
uf_06,41.34375_-121.15625,355666.5,channel
uf_06,41.34375_-121.21875,362957.5,channel
uf_06,41.34375_-121.28125,354248.5,channel
uf_06,41.34375_-121.34375,359300.0,channel
uf_06,41.34375_-121.40625,348123.0,channel
uf_06,41.34375_-121.46875,337446.1,channel
uf_06,41.34375_-121.53125,327926.1,channel
uf_06,41.34375_-121.59375,324558.8,channel
uf_06,41.34375_-121.65625,329205.2,channel
uf_06,41.34375_-121.71875,333822.0,channel
uf_06,41.34375_-121.78125,349285.4,channel
uf_06,41.34375_-121.84375,229154.6,channel
uf_06,41.34375_-121.90625,219270.7,channel
uf_06,41.34375_-121.96875,220699.0,channel
uf_06,41.34375_-122.03125,232781.9,channel
uf_06,41.34375_-122.09375,203963.2,channel
uf_06,41.34375_-122.15625,192536.6,channel
uf_06,41.34375_-122.21875,208729.8,channel
uf_06,41.34375_-122.28125,201909.0,channel
uf_06,41.34375_-122.34375,202627.6,channel
uf_06,41.34375_-122.40625,209399.2,channel
uf_06,41.34375_-122.46875,276275.3,fallback
uf_06,41.40625_-120.21875,487828.8,channel
uf_06,41.40625_-120.28125,475457.6,channel
uf_06,41.40625_-120.34375,467809.4,channel
uf_06,41.40625_-120.40625,476455.8,channel
uf_06,41.40625_-120.46875,475652.9,channel
uf_06,41.40625_-120.53125,451854.4,channel
uf_06,41.40625_-120.59375,457981.7,channel
uf_06,41.40625_-120.65625,425236.3,channel
uf_06,41.40625_-120.71875,416986.6,channel
uf_06,41.40625_-120.78125,408783.7,channel
uf_06,41.40625_-120.84375,399177.4,channel
uf_06,41.40625_-120.90625,390464.9,channel
uf_06,41.40625_-120.96875,382940.0,channel
uf_06,41.40625_-121.03125,374102.7,channel
uf_06,41.40625_-121.09375,392384.5,channel
uf_06,41.40625_-121.15625,374760.1,channel
uf_06,41.40625_-121.21875,367249.8,channel
uf_06,41.40625_-121.28125,365789.6,channel
uf_06,41.40625_-121.34375,372131.0,channel
uf_06,41.40625_-121.40625,356026.9,center
uf_06,41.40625_-121.46875,344709.7,channel
uf_06,41.40625_-121.53125,356163.2,channel
uf_06,41.40625_-121.59375,336456.9,channel
uf_06,41.40625_-121.65625,332483.8,channel
uf_06,41.40625_-121.71875,346051.1,channel
uf_06,41.40625_-121.78125,351137.8,channel
uf_06,41.40625_-121.84375,239812.0,channel
uf_06,41.40625_-121.90625,230341.7,channel
uf_06,41.40625_-121.96875,230071.5,channel
uf_06,41.40625_-122.03125,233476.6,channel
uf_06,41.40625_-122.09375,241589.1,channel
uf_06,41.40625_-122.15625,213806.7,channel
uf_06,41.40625_-122.21875,213073.1,channel
uf_06,41.40625_-122.28125,287408.1,fallback
uf_06,41.40625_-122.34375,288442.1,fallback
uf_06,41.40625_-122.40625,289981.0,fallback
uf_06,41.46875_-120.21875,487469.0,fallback
uf_06,41.46875_-120.28125,478993.8,channel
uf_06,41.46875_-120.34375,471780.9,channel
uf_06,41.46875_-120.40625,464128.8,channel
uf_06,41.46875_-120.46875,453162.7,channel
uf_06,41.46875_-120.53125,445658.7,channel
uf_06,41.46875_-120.59375,435685.8,channel
uf_06,41.46875_-120.65625,428845.1,channel
uf_06,41.46875_-120.71875,420235.0,channel
uf_06,41.46875_-120.78125,417109.9,channel
uf_06,41.46875_-120.84375,399686.7,channel
uf_06,41.46875_-120.90625,408072.9,channel
uf_06,41.46875_-120.96875,410563.8,channel
uf_06,41.46875_-121.03125,387631.7,channel
uf_06,41.46875_-121.09375,393680.3,channel
uf_06,41.46875_-121.15625,362923.0,fallback
uf_06,41.46875_-121.21875,378222.3,channel
uf_06,41.46875_-121.28125,350138.1,fallback
uf_06,41.46875_-121.34375,344209.4,fallback
uf_06,41.46875_-121.40625,338611.9,fallback
uf_06,41.46875_-121.46875,333362.3,fallback
uf_06,41.46875_-121.53125,353378.8,channel
uf_06,41.46875_-121.59375,344907.8,channel
uf_06,41.46875_-121.65625,343945.0,channel
uf_06,41.46875_-121.71875,347810.7,channel
uf_06,41.46875_-121.78125,359040.2,channel
uf_06,41.46875_-121.84375,245367.1,channel
uf_06,41.46875_-121.90625,241555.7,channel
uf_06,41.46875_-121.96875,305793.7,fallback
uf_06,41.46875_-122.03125,304355.6,fallback
uf_06,41.46875_-122.09375,246458.6,channel
uf_06,41.53125_-120.28125,482065.9,channel
uf_06,41.53125_-120.34375,476494.0,channel
uf_06,41.53125_-120.40625,462624.7,channel
uf_06,41.53125_-120.46875,454149.7,channel
uf_06,41.53125_-120.53125,443451.2,channel
uf_06,41.53125_-120.59375,439495.2,channel
uf_06,41.53125_-120.65625,441370.1,channel
uf_06,41.53125_-120.71875,428805.2,channel
uf_06,41.53125_-120.78125,425574.2,channel
uf_06,41.53125_-120.84375,427293.3,channel
uf_06,41.53125_-120.90625,411327.6,channel
uf_06,41.53125_-120.96875,415668.8,channel
uf_06,41.53125_-121.03125,396473.5,channel
uf_06,41.53125_-121.09375,382947.6,fallback
uf_06,41.53125_-121.15625,376369.2,fallback
uf_06,41.53125_-121.21875,370071.4,fallback
uf_06,41.53125_-121.28125,364068.8,fallback
uf_06,41.53125_-121.34375,358376.2,fallback
uf_06,41.53125_-121.40625,353008.6,fallback
uf_06,41.53125_-121.46875,347981.1,fallback
uf_06,41.53125_-121.53125,357035.1,channel
uf_06,41.53125_-121.59375,354373.9,channel
uf_06,41.53125_-121.65625,354506.3,channel
uf_06,41.53125_-121.71875,358241.4,channel
uf_06,41.53125_-121.78125,379004.1,channel
uf_06,41.53125_-121.84375,374439.1,channel
uf_06,41.53125_-121.90625,323508.8,fallback
uf_06,41.59375_-120.28125,481935.0,channel
uf_06,41.59375_-120.34375,474937.1,channel
uf_06,41.59375_-120.40625,466266.3,channel
uf_06,41.59375_-120.46875,464144.9,channel
uf_06,41.59375_-120.53125,460412.4,channel
uf_06,41.59375_-120.59375,450437.5,channel
uf_06,41.59375_-120.65625,454907.1,channel
uf_06,41.59375_-120.71875,463607.6,channel
uf_06,41.59375_-120.78125,435431.0,channel
uf_06,41.59375_-120.84375,424263.9,fallback
uf_06,41.59375_-120.90625,416934.1,fallback
uf_06,41.59375_-120.96875,407409.1,channel
uf_06,41.59375_-121.03125,402969.1,fallback
uf_06,41.59375_-121.28125,378167.5,fallback
uf_06,41.59375_-121.34375,372695.6,fallback
uf_06,41.59375_-121.40625,367542.1,fallback
uf_06,41.59375_-121.46875,362720.8,fallback
uf_06,41.59375_-121.53125,364207.3,channel
uf_06,41.59375_-121.59375,364338.4,channel
uf_06,41.59375_-121.65625,350381.3,fallback
uf_06,41.59375_-121.71875,347018.4,fallback
uf_06,41.65625_-120.28125,509503.3,fallback
uf_06,41.65625_-120.34375,480902.9,channel
uf_06,41.65625_-120.40625,472428.2,channel
uf_06,41.65625_-120.46875,478871.8,channel
uf_06,41.65625_-120.53125,462245.1,channel
uf_06,41.65625_-120.59375,475045.2,channel
uf_06,41.65625_-120.65625,462224.1,channel
uf_06,41.65625_-120.71875,473058.3,channel
uf_06,41.65625_-120.78125,444106.4,channel
uf_06,41.65625_-120.84375,436971.4,fallback
uf_06,41.65625_-121.28125,392416.0,fallback
uf_06,41.71875_-120.28125,511502.1,channel
uf_06,41.71875_-120.34375,504278.0,channel
uf_06,41.71875_-120.40625,494295.7,channel
uf_06,41.71875_-120.46875,482085.4,channel
uf_06,41.71875_-120.53125,472586.9,channel
uf_06,41.71875_-120.59375,478408.9,channel
uf_06,41.71875_-120.65625,472634.2,channel
uf_06,41.71875_-120.71875,474444.8,channel
uf_06,41.71875_-120.78125,457001.6,fallback
uf_06,41.78125_-120.53125,499367.7,channel
uf_06,41.78125_-120.59375,485150.0,channel
uf_06,41.78125_-120.65625,482202.6,channel
uf_06,41.78125_-120.71875,477024.8,fallback
uf_06,41.84375_-120.53125,504342.2,channel
uf_06,41.84375_-120.59375,504343.7,fallback
uf_07,39.65625_-121.59375,77.9000015258789,channel
uf_07,39.65625_-121.65625,77.9000015258789,channel
uf_07,39.65625_-121.71875,69.80000305175781,channel
uf_07,39.71875_-121.59375,62.70000076293945,channel
uf_07,39.71875_-121.65625,13224.7998046875,channel
uf_07,39.71875_-121.71875,4834.39990234375,channel
uf_07,39.71875_-121.78125,69.80000305175781,channel
uf_07,39.78125_-121.59375,762.2000122070312,channel
uf_07,39.78125_-121.65625,14329.7998046875,channel
uf_07,39.78125_-121.71875,11246.7998046875,channel
uf_07,39.78125_-121.78125,4121.89990234375,channel
uf_07,39.78125_-121.84375,101.5999984741211,channel
uf_07,39.84375_-121.53125,5883.89990234375,channel
uf_07,39.84375_-121.59375,3031.800048828125,channel
uf_07,39.84375_-121.65625,23829.400390625,channel
uf_07,39.84375_-121.71875,16460.19921875,channel
uf_07,39.84375_-121.78125,7543.60009765625,channel
uf_07,39.84375_-121.84375,38.900001525878906,channel
uf_07,39.90625_-121.53125,16878.30078125,channel
uf_07,39.90625_-121.59375,35712.69921875,channel
uf_07,39.90625_-121.65625,32465.5,channel
uf_07,39.90625_-121.71875,24882.0,channel
uf_07,39.90625_-121.78125,10232.099609375,channel
uf_07,39.90625_-121.84375,6434.5,channel
uf_07,39.90625_-121.90625,38.900001525878906,channel
uf_07,39.96875_-121.53125,26952.30078125,channel
uf_07,39.96875_-121.59375,42790.0,channel
uf_07,39.96875_-121.65625,33943.6015625,channel
uf_07,39.96875_-121.71875,21250.19921875,channel
uf_07,39.96875_-121.78125,16565.400390625,channel
uf_07,39.96875_-121.84375,7845.60009765625,channel
uf_07,39.96875_-121.90625,356.8999938964844,channel
uf_07,40.03125_-121.40625,53851.1015625,channel
uf_07,40.03125_-121.46875,45151.69921875,channel
uf_07,40.03125_-121.53125,36782.3984375,channel
uf_07,40.03125_-121.59375,51965.6015625,channel
uf_07,40.03125_-121.65625,42759.3984375,channel
uf_07,40.03125_-121.71875,42932.30078125,channel
uf_07,40.03125_-121.78125,19959.400390625,channel
uf_07,40.03125_-121.84375,12974.7998046875,channel
uf_07,40.03125_-121.90625,4859.0,channel
uf_07,40.03125_-121.96875,77.80000305175781,channel
uf_07,40.03125_-122.03125,23.600000381469727,channel
uf_07,40.09375_-121.34375,62.5,channel
uf_07,40.09375_-121.40625,79553.203125,channel
uf_07,40.09375_-121.46875,72140.796875,channel
uf_07,40.09375_-121.53125,64153.30078125,channel
uf_07,40.09375_-121.59375,61654.6015625,channel
uf_07,40.09375_-121.65625,36273.8984375,channel
uf_07,40.09375_-121.71875,28686.69921875,channel
uf_07,40.09375_-121.78125,26300.400390625,channel
uf_07,40.09375_-121.84375,21869.30078125,channel
uf_07,40.09375_-121.90625,14377.599609375,channel
uf_07,40.09375_-121.96875,8046.5,channel
uf_07,40.09375_-122.03125,23.600000381469727,channel
uf_07,40.15625_-121.40625,62.400001525878906,channel
uf_07,40.15625_-121.46875,76478.5,channel
uf_07,40.15625_-121.53125,57771.8984375,channel
uf_07,40.15625_-121.59375,50871.1015625,channel
uf_07,40.15625_-121.65625,43506.8984375,channel
uf_07,40.15625_-121.71875,40675.5,channel
uf_07,40.15625_-121.78125,32373.80078125,channel
uf_07,40.15625_-121.84375,24653.099609375,channel
uf_07,40.15625_-121.90625,22208.599609375,channel
uf_07,40.15625_-121.96875,19553.5,channel
uf_07,40.15625_-122.03125,6629.39990234375,channel
uf_07,40.15625_-122.09375,38.79999923706055,channel
uf_07,40.21875_-121.34375,77.69999694824219,channel
uf_07,40.21875_-121.40625,76864.8984375,channel
uf_07,40.21875_-121.46875,66441.296875,channel
uf_07,40.21875_-121.53125,61559.30078125,channel
uf_07,40.21875_-121.59375,55996.80078125,channel
uf_07,40.21875_-121.65625,48220.69921875,channel
uf_07,40.21875_-121.71875,46659.0,channel
uf_07,40.21875_-121.78125,43081.5,channel
uf_07,40.21875_-121.84375,35848.1015625,channel
uf_07,40.21875_-121.90625,28167.0,channel
uf_07,40.21875_-121.96875,19812.0,channel
uf_07,40.21875_-122.03125,11103.0,channel
uf_07,40.21875_-122.09375,2411.199951171875,channel
uf_07,40.21875_-122.15625,38.79999923706055,channel
uf_07,40.28125_-121.34375,85860.703125,channel
uf_07,40.28125_-121.40625,78413.703125,channel
uf_07,40.28125_-121.46875,74967.8984375,channel
uf_07,40.28125_-121.53125,63922.6015625,channel
uf_07,40.28125_-121.59375,63370.30078125,channel
uf_07,40.28125_-121.65625,59040.6015625,channel
uf_07,40.28125_-121.71875,50067.0,channel
uf_07,40.28125_-121.78125,45511.80078125,channel
uf_07,40.28125_-121.84375,39329.8984375,channel
uf_07,40.28125_-121.90625,9202.400390625,channel
uf_07,40.28125_-121.96875,2328.39990234375,channel
uf_07,40.28125_-122.03125,38.79999923706055,channel
uf_07,40.28125_-122.09375,38.79999923706055,channel
uf_07,40.34375_-121.34375,62.29999923706055,channel
uf_07,40.34375_-121.40625,7442.39990234375,channel
uf_07,40.34375_-121.46875,14359.5,channel
uf_07,40.34375_-121.53125,73215.796875,channel
uf_07,40.34375_-121.59375,13736.5,channel
uf_07,40.34375_-121.65625,6325.7001953125,channel
uf_07,40.34375_-121.71875,23.5,channel
uf_07,40.40625_-121.46875,18814.400390625,channel
uf_07,40.40625_-121.53125,84829.8984375,channel
uf_07,40.46875_-121.46875,62.29999923706055,channel
uf_07,40.46875_-121.53125,93680.6015625,channel
uf_10,38.96875_-120.96875,59567.9,fallback
uf_10,38.96875_-121.03125,51141.2,fallback
uf_10,38.96875_-121.09375,42731.1,fallback
uf_10,38.96875_-121.15625,34349.6,fallback
uf_10,38.96875_-121.21875,26024.3,fallback
uf_10,39.03125_-120.96875,59537.3,fallback
uf_10,39.03125_-121.03125,47673.8,channel
uf_10,39.03125_-121.09375,39076.7,channel
uf_10,39.03125_-121.15625,30447.0,channel
uf_10,39.03125_-121.21875,22322.6,channel
uf_10,39.03125_-121.28125,14875.3,channel
uf_10,39.03125_-121.34375,3505.7,channel
uf_10,39.09375_-120.90625,69662.5,fallback
uf_10,39.09375_-120.96875,59214.2,channel
uf_10,39.09375_-121.03125,58268.1,channel
uf_10,39.09375_-121.09375,44741.3,channel
uf_10,39.09375_-121.15625,37605.6,fallback
uf_10,39.09375_-121.21875,30206.6,fallback
uf_10,39.09375_-121.28125,23534.5,fallback
uf_10,39.09375_-121.34375,18397.8,fallback
uf_10,39.15625_-120.84375,80867.4,fallback
uf_10,39.15625_-120.90625,74423.1,channel
uf_10,39.15625_-120.96875,69464.4,channel
uf_10,39.15625_-121.03125,61143.4,channel
uf_10,39.15625_-121.09375,54942.0,channel
uf_10,39.21875_-120.71875,100526.6,fallback
uf_10,39.21875_-120.78125,92759.5,fallback
uf_10,39.21875_-120.84375,84673.5,channel
uf_10,39.21875_-120.90625,80353.7,channel
uf_10,39.21875_-120.96875,78959.1,channel
uf_10,39.21875_-121.03125,64205.8,channel
uf_10,39.21875_-121.09375,56936.2,fallback
uf_10,39.28125_-120.65625,112648.1,fallback
uf_10,39.28125_-120.71875,102382.7,channel
uf_10,39.28125_-120.78125,98224.7,channel
uf_10,39.28125_-120.84375,95038.1,channel
uf_10,39.28125_-120.90625,83519.0,fallback
uf_10,39.28125_-120.96875,76836.6,fallback
uf_10,39.34375_-120.65625,117757.2,fallback
uf_10,39.34375_-120.71875,110569.0,fallback
uf_10,39.34375_-120.78125,103570.8,fallback
uf_13,38.46875_-120.53125,68526.7,fallback
uf_13,38.46875_-120.59375,60226.0,fallback
uf_13,38.46875_-120.65625,51935.0,fallback
uf_13,38.46875_-120.78125,35408.6,fallback
uf_13,38.46875_-120.84375,27207.0,fallback
uf_13,38.46875_-120.90625,15966.8,channel
uf_13,38.46875_-120.96875,6522.9,channel
uf_13,38.46875_-121.03125,5688.9,fallback
uf_13,38.53125_-120.28125,101721.5,fallback
uf_13,38.53125_-120.34375,93406.5,fallback
uf_13,38.53125_-120.40625,86817.8,channel
uf_13,38.53125_-120.46875,78184.4,channel
uf_13,38.53125_-120.53125,73839.0,channel
uf_13,38.53125_-120.59375,58413.2,channel
uf_13,38.53125_-120.65625,50887.5,channel
uf_13,38.53125_-120.71875,42853.4,channel
uf_13,38.53125_-120.78125,34322.1,channel
