date,basin,obs_mm,cal_start,cal_end
1944-09-30,DPR_I,6.359265607863692,1951-10-01,2003-09-01
1944-10-31,DPR_I,4.3020014261668065,1951-10-01,2003-09-01
1944-11-30,DPR_I,19.727930436719284,1951-10-01,2003-09-01
1944-12-31,DPR_I,19.739666261936105,1951-10-01,2003-09-01
1945-01-31,DPR_I,17.078905736395118,1951-10-01,2003-09-01
1945-02-28,DPR_I,95.78740719573346,1951-10-01,2003-09-01
1945-03-31,DPR_I,75.89454605923981,1951-10-01,2003-09-01
1945-04-30,DPR_I,70.72559427050876,1951-10-01,2003-09-01
1945-05-31,DPR_I,78.30050215554256,1951-10-01,2003-09-01
1945-06-30,DPR_I,120.4433804163615,1951-10-01,2003-09-01
1945-07-31,DPR_I,42.514423577260665,1951-10-01,2003-09-01
1945-08-31,DPR_I,6.2780373442607855,1951-10-01,2003-09-01
1945-09-30,DPR_I,5.370938524517811,1951-10-01,2003-09-01
1945-10-31,DPR_I,14.52840494410544,1951-10-01,2003-09-01
1945-11-30,DPR_I,17.422657847650136,1951-10-01,2003-09-01
1945-12-31,DPR_I,72.8949723421616,1951-10-01,2003-09-01
1946-01-31,DPR_I,47.92118812057108,1951-10-01,2003-09-01
1946-02-28,DPR_I,51.727172437449006,1951-10-01,2003-09-01
1946-03-31,DPR_I,62.70346909011284,1951-10-01,2003-09-01
1946-04-30,DPR_I,70.31235089904507,1951-10-01,2003-09-01
1946-05-31,DPR_I,70.81207249266664,1951-10-01,2003-09-01
1946-06-30,DPR_I,72.73406158372242,1951-10-01,2003-09-01
1946-07-31,DPR_I,9.794010345338721,1951-10-01,2003-09-01
1946-08-31,DPR_I,5.449078196030978,1951-10-01,2003-09-01
1946-09-30,DPR_I,6.976351933629261,1951-10-01,2003-09-01
1946-10-31,DPR_I,4.974681525914631,1951-10-01,2003-09-01
1946-11-30,DPR_I,13.170072422197398,1951-10-01,2003-09-01
1946-12-31,DPR_I,18.0663055941165,1951-10-01,2003-09-01
1947-01-31,DPR_I,15.115533163686814,1951-10-01,2003-09-01
1947-02-28,DPR_I,21.79384332426502,1951-10-01,2003-09-01
1947-03-31,DPR_I,31.016477092953423,1951-10-01,2003-09-01
1947-04-30,DPR_I,35.5491895147948,1951-10-01,2003-09-01
1947-05-31,DPR_I,80.67434113555072,1951-10-01,2003-09-01
1947-06-30,DPR_I,22.638243076588697,1951-10-01,2003-09-01
1947-07-31,DPR_I,5.408001040505982,1951-10-01,2003-09-01
1947-08-31,DPR_I,4.050904721249157,1951-10-01,2003-09-01
1947-09-30,DPR_I,6.541488417537393,1951-10-01,2003-09-01
1947-10-31,DPR_I,9.091989209827075,1951-10-01,2003-09-01
1947-11-30,DPR_I,4.621663343846042,1951-10-01,2003-09-01
1947-12-31,DPR_I,16.723416621745866,1951-10-01,2003-09-01
1948-01-31,DPR_I,10.345002096379012,1951-10-01,2003-09-01
1948-02-29,DPR_I,5.967949885333131,1951-10-01,2003-09-01
1948-03-31,DPR_I,37.60058490025021,1951-10-01,2003-09-01
1948-04-30,DPR_I,62.848629972887075,1951-10-01,2003-09-01
1948-05-31,DPR_I,74.86421577292185,1951-10-01,2003-09-01
1948-06-30,DPR_I,86.0301471493683,1951-10-01,2003-09-01
1948-07-31,DPR_I,19.248282629870545,1951-10-01,2003-09-01
1948-08-31,DPR_I,5.521658637418097,1951-10-01,2003-09-01
1948-09-30,DPR_I,7.416157314882453,1951-10-01,2003-09-01
1948-10-31,DPR_I,3.6821351907938604,1951-10-01,2003-09-01
1948-11-30,DPR_I,2.9967923347490677,1951-10-01,2003-09-01
1948-12-31,DPR_I,4.839404078918691,1951-10-01,2003-09-01
1949-01-31,DPR_I,5.221763002206749,1951-10-01,2003-09-01
1949-02-28,DPR_I,13.542239816313504,1951-10-01,2003-09-01
1949-03-31,DPR_I,65.9949056287965,1951-10-01,2003-09-01
1949-04-30,DPR_I,64.64893218795709,1951-10-01,2003-09-01
1949-05-31,DPR_I,73.83975281012358,1951-10-01,2003-09-01
1949-06-30,DPR_I,48.35110977150162,1951-10-01,2003-09-01
1949-07-31,DPR_I,6.963071517823216,1951-10-01,2003-09-01
1949-08-31,DPR_I,5.339744510226758,1951-10-01,2003-09-01
1949-09-30,DPR_I,7.3037356260771995,1951-10-01,2003-09-01
1949-10-31,DPR_I,3.292981423817246,1951-10-01,2003-09-01
1949-11-30,DPR_I,3.6663838424071526,1951-10-01,2003-09-01
1949-12-31,DPR_I,5.87374988840654,1951-10-01,2003-09-01
1950-01-31,DPR_I,17.85906654341993,1951-10-01,2003-09-01
1950-02-28,DPR_I,58.55990866798196,1951-10-01,2003-09-01
1950-03-31,DPR_I,56.897669994946696,1951-10-01,2003-09-01
1950-04-30,DPR_I,68.9605054219763,1951-10-01,2003-09-01
1950-05-31,DPR_I,70.04519681415753,1951-10-01,2003-09-01
1950-06-30,DPR_I,75.8781741059005,1951-10-01,2003-09-01
1950-07-31,DPR_I,11.377186833945974,1951-10-01,2003-09-01
1950-08-31,DPR_I,6.295332988692363,1951-10-01,2003-09-01
1950-09-30,DPR_I,6.143686828344991,1951-10-01,2003-09-01
1950-10-31,DPR_I,8.796418074812326,1951-10-01,2003-09-01
1950-11-30,DPR_I,132.8786942763444,1951-10-01,2003-09-01
1950-12-31,DPR_I,157.0519352216549,1951-10-01,2003-09-01
1951-01-31,DPR_I,71.06749664322443,1951-10-01,2003-09-01
1951-02-28,DPR_I,62.09348894141737,1951-10-01,2003-09-01
1951-03-31,DPR_I,56.334628434408856,1951-10-01,2003-09-01
1951-04-30,DPR_I,55.3951026377115,1951-10-01,2003-09-01
1951-05-31,DPR_I,51.47391613333224,1951-10-01,2003-09-01
1951-06-30,DPR_I,57.585174217456725,1951-10-01,2003-09-01
1951-07-31,DPR_I,10.725817312710905,1951-10-01,2003-09-01
1951-08-31,DPR_I,6.770656884433209,1951-10-01,2003-09-01
1951-09-30,DPR_I,6.174572160153682,1951-10-01,2003-09-01
1951-10-31,DPR_I,4.8341538258193575,1951-10-01,2003-09-01
1951-11-30,DPR_I,7.239494324423507,1951-10-01,2003-09-01
1951-12-31,DPR_I,42.954538819173635,1951-10-01,2003-09-01
1952-01-31,DPR_I,81.26734139136146,1951-10-01,2003-09-01
1952-02-29,DPR_I,71.10517475691121,1951-10-01,2003-09-01
1952-03-31,DPR_I,73.33601598787648,1951-10-01,2003-09-01
1952-04-30,DPR_I,96.19416116600307,1951-10-01,2003-09-01
1952-05-31,DPR_I,197.0238755039254,1951-10-01,2003-09-01
1952-06-30,DPR_I,163.00165575695618,1951-10-01,2003-09-01
1952-07-31,DPR_I,82.29704960000504,1951-10-01,2003-09-01
1952-08-31,DPR_I,12.279651881921279,1951-10-01,2003-09-01
1952-09-30,DPR_I,10.5957901188143,1951-10-01,2003-09-01
1952-10-31,DPR_I,4.518506842221301,1951-10-01,2003-09-01
1952-11-30,DPR_I,4.162400362607325,1951-10-01,2003-09-01
1952-12-31,DPR_I,13.166367054231642,1951-10-01,2003-09-01
1953-01-31,DPR_I,36.08998944211878,1951-10-01,2003-09-01
1953-02-28,DPR_I,23.86963876395599,1951-10-01,2003-09-01
1953-03-31,DPR_I,34.945694054583754,1951-10-01,2003-09-01
1953-04-30,DPR_I,53.41412455991185,1951-10-01,2003-09-01
1953-05-31,DPR_I,66.25774287164063,1951-10-01,2003-09-01
1953-06-30,DPR_I,105.31364078942156,1951-10-01,2003-09-01
1953-07-31,DPR_I,44.60380811524004,1951-10-01,2003-09-01
1953-08-31,DPR_I,8.11200126621462,1951-10-01,2003-09-01
1953-09-30,DPR_I,7.738290459686705,1951-10-01,2003-09-01
1953-10-31,DPR_I,4.516035909640639,1951-10-01,2003-09-01
1953-11-30,DPR_I,5.660951018495217,1951-10-01,2003-09-01
1953-12-31,DPR_I,6.522648182516593,1951-10-01,2003-09-01
1954-01-31,DPR_I,11.05937701116091,1951-10-01,2003-09-01
1954-02-28,DPR_I,25.349966844332158,1951-10-01,2003-09-01
1954-03-31,DPR_I,58.35019780107167,1951-10-01,2003-09-01
1954-04-30,DPR_I,70.43527250496028,1951-10-01,2003-09-01
1954-05-31,DPR_I,110.03012061152586,1951-10-01,2003-09-01
1954-06-30,DPR_I,48.20718833136649,1951-10-01,2003-09-01
1954-07-31,DPR_I,8.27013388231254,1951-10-01,2003-09-01
1954-08-31,DPR_I,5.1399173736391175,1951-10-01,2003-09-01
1954-09-30,DPR_I,6.654219377913717,1951-10-01,2003-09-01
