key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
41.468630_-121.781121,41.46863,-121.781121,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.479510_-121.738023,41.47951,-121.738023,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.492500_-121.472500,41.4925,-121.4725,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.387691_-122.270226,41.387691,-122.270226,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.375833_-122.242500,41.375833,-122.2425,0.908115070938,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.409592_-122.137867,41.409592,-122.137867,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.410919_-122.098874,41.410919,-122.098874,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.415245_-122.027171,41.415245,-122.027171,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.415220_-121.968782,41.41522,-121.968782,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.411011_-121.902095,41.411011,-121.902095,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
