basin,key,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
SHA,41.46875_-121.46875,1.8330835750009995,595.1212535686395,640.4086041816597,309.98873179148944,1368.3457017241785,3855.736149860012,0.4380887089702446,0.20787136463908837,0.0561233665057297,117.59181464225163,7.610082952274921,0.41621540754987885,0.025997388880114332,0.16910150740483096,0.0624043523086897,0.0,0.30920464209823223,0.9999999999999999,0.0,0.9051857442059998,0.04999999999999999,0.06340338599199999,0.0,0.9999999999999999,0.019999999999999997,0.29999999999999993,0.13449704412599997,5.706902064711999,0.8723449901259999,3.8951882292749995,3476.2708975162345
SHA,41.40625_-122.28125,1.7147058550367549,500.85556052375364,774.1182800895766,134.15911780488284,522.8075934786114,3677.927554790998,0.5377582500154472,0.15685513548646043,0.03499622867013957,59.328903848971244,9.045222331781547,0.2826242947969211,0.0053844091482881185,0.10514259025777814,0.012924781292975217,0.0,0.38119505932065656,1.0,0.0,0.905185744206,0.049999999999999996,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.8723449901259999,3.8951882292749995,3476.270897516235
SHA,41.40625_-122.21875,0.4060444263874064,993.7693697112402,74.9525120554639,1053.5693719345065,4944.112909189275,4607.685869515427,0.01658780560821122,0.42361818606976925,0.1454696962848221,363.9847374383113,1.5409013490594679,0.9811700979800642,0.11316935221851929,0.43958275044892003,0.27165267092622014,0.0,0.004758313014607594,1.0,0.0,0.9051857442059998,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064711999,0.8723449901259999,3.895188229275,3476.270897516235
SHA,41.40625_-122.15625,1.833083575001,826.4474618178025,312.2876162070122,741.4712424230954,3443.2800515674658,4292.075042227149,0.19350156105692626,0.3330642154828035,0.10796895877583963,260.5678836661241,4.088278356702233,0.7440454438093392,0.07658124699496106,0.326055467105791,0.1838262734673267,0.0,0.1325415347850663,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.40625_-122.09375,1.833083575001,593.0269646360518,643.3792150729469,306.08234758426795,1349.5604889391125,3851.785798881373,0.4403030545076787,0.20673794355400885,0.055653987567145305,116.29739495134018,7.641967261636447,0.41324743076115067,0.02553943292683381,0.16768054026403256,0.061305070962314204,0.0,0.3108040440563711,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712001,0.8723449901260001,3.895188229275,3476.270897516235
SHA,41.40625_-122.03125,1.833083575001,644.4082630524031,570.4982279708104,401.92160336076614,1810.4370226901106,3948.703735716389,0.38597628656013067,0.2345453038936817,0.06716973352678034,148.05469614308274,6.859717406512855,0.48606379277382605,0.0367749272900572,0.2025425574217974,0.0882748467285721,0.0,0.27156430591895875,1.0,0.0,0.9051857442060001,0.05000000000000001,0.063403385992,0.0,1.0,0.02,0.30000000000000004,0.134497044126,5.706902064712,0.8723449901260001,3.895188229275,3476.2708975162354
SHA,41.40625_-121.96875,1.8330835750010002,476.23199485765406,809.0451859294751,88.22987349346002,301.94078118391405,3631.4813719300287,0.5637933791230001,0.14352895681,0.029477513971,44.10978686721501,9.420101544036001,0.24772835937200005,0.0,0.08843559383700002,0.0,0.0,0.4000000000000001,1.0,0.0,0.9051857442060001,0.05000000000000001,0.06340338599200002,0.0,1.0,0.020000000000000004,0.30000000000000004,0.134497044126,5.706902064712001,0.8723449901260001,3.895188229275,3476.270897516236
SHA,41.40625_-121.90625,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971000003,44.10978686721501,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712001,0.872344990126,3.8951882292750004,3476.270897516235
SHA,41.40625_-121.84375,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.40625_-121.78125,1.8330835750010002,630.81759560266,589.7756944740495,376.57153448288926,1688.5323628497745,3923.0683491061363,0.4003460487022162,0.2271900871381744,0.06412374834156914,139.65469589200012,7.066627273940634,0.4668034200017079,0.0338030703648644,0.1933213408231207,0.08114117621166074,0.0,0.2819434564713484,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.30000000000000004,0.13449704412600003,5.706902064712,0.872344990126,3.8951882292749995,3476.270897516235
SHA,41.40625_-121.71875,1.833083575001,494.5525634483096,766.7310238848358,163.96446292261237,392.39658015205544,3389.5335602977866,0.5263817378883484,0.13450837690613032,0.05098470378025756,74.90755682813838,9.459276719841478,0.2663021449484704,0.004408703814082957,0.10599421422115823,0.04744602234033319,0.0,0.3890431947034508,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.019999999999999997,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
