basin,lat,lon,area_weight,elev,flowlen,soil_class,veg_class,key
SHA,41.15625,-120.28125,0.22068116000000002,1977.8007596570542,417477.9972230978,6,2,41.15625_-120.28125
SHA,41.15625,-120.21875,0.22066817,2214.2546136581454,427831.6837788613,6,3,41.15625_-120.21875
SHA,41.09375,-120.71875,0.2208736,1590.6688479293134,297021.2006701118,6,6,41.09375_-120.71875
SHA,41.09375,-120.65625,0.22089849,1699.5755817525055,305784.86059538025,7,6,41.09375_-120.65625
SHA,41.09375,-120.59375,0.20646538,1804.5357087953437,315720.1991349833,7,6,41.09375_-120.59375
SHA,41.09375,-120.53125,0.14127151,1881.0921902795546,404293.3969472684,7,6,41.09375_-120.53125
SHA,41.09375,-120.34375,0.2208784,1769.7342447246992,415251.8769183405,7,6,41.09375_-120.34375
SHA,41.09375,-120.28125,0.220887,1928.2013442619984,427278.9450514064,7,6,41.09375_-120.28125
SHA,41.59375,-121.59375,0.20989133000000001,2126.9336211743475,254677.38676576113,1,3,41.59375_-121.59375
SHA,41.59375,-121.53125,0.12876497,2163.114574328717,256261.36049416233,6,3,41.59375_-121.53125
SHA,41.28125,-121.59375,0.2202581,1180.4995883465806,211209.48705954512,6,16,41.28125_-121.59375
SHA,41.21875,-121.59375,0.22046231,1150.338740984797,206551.6777786643,6,16,41.21875_-121.59375
SHA,41.15625,-121.59375,0.22067756000000002,1143.5716386840602,198070.20107749064,6,6,41.15625_-121.59375
SHA,41.15625,-121.53125,0.22068513,1052.4049477189515,190253.41140116693,6,7,41.15625_-121.53125
SHA,41.03125,-121.40625,0.23681961,1010.7571156797361,167221.0838330069,8,9,41.03125_-121.40625
SHA,40.96875,-121.53125,0.22917680999999998,945.3906513054266,145595.8757395218,7,7,40.96875_-121.53125
SHA,40.96875,-121.46875,0.22130294,1069.532756636672,154448.9088830903,7,7,40.96875_-121.46875
SHA,40.96875,-121.40625,0.2213062,1076.0009033185695,165629.95490966813,6,16,40.96875_-121.40625
SHA,40.96875,-121.34375,0.22131468999999998,1103.0212799249794,175684.14983677768,7,16,40.96875_-121.34375
SHA,40.90625,-121.53125,0.22153246000000001,996.7572906471584,153999.13856633016,7,7,40.90625_-121.53125
SHA,40.84375,-121.53125,0.22171197,1082.4121897883997,161507.1678219719,6,6,40.84375_-121.53125
SHA,40.78125,-121.59375,0.22193689,1541.4738644395711,165228.73816538567,6,3,40.78125_-121.59375
SHA,41.46875,-120.21875,0.015230460000000001,2087.137154754354,395972.01108305325,6,3,41.46875_-120.21875
SHA,41.40625,-120.21875,0.08070244,2376.267874056844,392484.9712044642,7,6,41.40625_-120.21875
SHA,41.28125,-120.15625,0.00313337,2573.8750131647394,429587.9770406942,0,6,41.28125_-120.15625
SHA,41.21875,-120.15625,0.14482666,2361.77767104482,428941.94020002946,6,6,41.21875_-120.15625
SHA,41.09375,-122.09375,0.22088127,1090.3926713659334,70732.4421410652,1,3,41.09375_-122.09375
SHA,41.09375,-122.03125,0.22089669,1150.696458195005,76364.28671063384,1,3,41.09375_-122.03125
SHA,41.09375,-121.96875,0.22089119000000002,1114.7900531478867,90902.31940608405,1,3,41.09375_-121.96875
SHA,41.09375,-121.90625,0.22089748,911.1752484455685,94325.95386520479,1,3,41.09375_-121.90625
SHA,41.03125,-122.15625,0.22109779,918.0,51907.0,1,3,41.03125_-122.15625
SHA,41.03125,-122.09375,0.22109779,1131.0,59883.0,1,3,41.03125_-122.09375
SHA,41.03125,-122.03125,0.22108925,899.2368712635282,67958.13791502753,1,3,41.03125_-122.03125
SHA,41.03125,-121.96875,0.22109107,755.1330750265038,85014.68769118535,1,3,41.03125_-121.96875
SHA,40.96875,-122.15625,0.22130755,813.0,41383.0,1,3,40.96875_-122.15625
SHA,40.96875,-122.09375,0.22130755,785.0,56541.0,1,3,40.96875_-122.09375
SHA,40.96875,-122.03125,0.22131214,823.4949132026829,62229.81229922589,1,3,40.96875_-122.03125
SHA,40.96875,-121.96875,0.22130866,767.6411447251996,75568.63199894663,6,9,40.96875_-121.96875
SHA,40.90625,-122.03125,0.22151847000000002,786.695137385158,58520.22470428763,1,3,40.90625_-122.03125
SHA,41.71875,-120.71875,0.16989847,1557.0524738686581,355711.8750486688,7,12,41.71875_-120.71875
SHA,41.59375,-121.03125,0.03328981,1526.0,310836.6283430275,7,9,41.59375_-121.03125
SHA,41.59375,-120.96875,0.09135759,1557.604569582013,313480.49654834374,7,9,41.59375_-120.96875
SHA,41.53125,-121.09375,0.06285120000000001,1468.956537027137,303664.06755781913,7,12,41.53125_-121.09375
SHA,41.53125,-121.03125,0.15353462,1499.9794824125008,302533.74306980404,7,12,41.53125_-121.03125
SHA,41.53125,-120.96875,0.21940186999999997,1531.3634416607301,305840.7268137688,7,12,41.53125_-120.96875
SHA,41.46875,-121.21875,0.00046874,1408.0,283848.0,7,9,41.46875_-121.21875
SHA,41.46875,-121.15625,0.02983464,1460.0,283809.0,6,9,41.46875_-121.15625
SHA,41.46875,-121.09375,0.19975292,1489.241441877295,298207.96719487256,6,9,41.46875_-121.09375
SHA,41.46875,-121.03125,0.21962581,1462.7861742661303,291688.37994482525,7,9,41.46875_-121.03125
SHA,41.46875,-120.96875,0.21963117,1512.6817211782827,292859.6777076769,7,12,41.46875_-120.96875
SHA,41.40625,-121.21875,0.17278698,1381.0,268371.0,7,9,41.40625_-121.21875
SHA,41.40625,-121.15625,0.21556579,1471.9622723067516,268859.63440873433,6,9,41.40625_-121.15625
SHA,41.40625,-121.09375,0.21334296,1561.0565312302783,274078.38274180697,6,9,41.40625_-121.09375
SHA,41.40625,-121.03125,0.21984145,1431.953787468196,282445.9320163236,6,9,41.40625_-121.03125
SHA,41.40625,-120.96875,0.21983255999999998,1419.7368576793174,287288.3313040162,7,12,41.40625_-120.96875
SHA,41.34375,-121.21875,0.22005607000000002,1338.0289595738031,259321.9710404262,6,9,41.34375_-121.21875
SHA,41.34375,-121.15625,0.22004778,1355.4897220049208,263553.6913889338,6,9,41.34375_-121.15625
SHA,41.34375,-121.09375,0.22004782,1441.027872486989,262618.71647817275,6,9,41.34375_-121.09375
SHA,41.34375,-121.03125,0.22004362,1489.6041358527004,270497.10027061903,6,9,41.34375_-121.03125
SHA,41.34375,-120.96875,0.22004325000000002,1514.9414106544964,284852.32905790105,6,9,41.34375_-120.96875
SHA,41.28125,-121.34375,0.22024664,1395.6105175089165,251976.17064183136,6,6,41.28125_-121.34375
SHA,41.28125,-121.28125,0.22025497000000005,1325.242795520119,257279.63882295138,6,9,41.28125_-121.28125
SHA,41.28125,-121.21875,0.22025646,1295.1773513476062,252081.9970144349,7,16,41.28125_-121.21875
SHA,41.28125,-121.15625,0.220248,1309.7875706476336,253909.67107528786,8,16,41.28125_-121.15625
SHA,41.28125,-121.09375,0.22025372000000001,1384.0071203791701,255550.26138763965,6,16,41.28125_-121.09375
SHA,41.28125,-121.03125,0.22026726,1629.2270970728923,257901.34186751134,6,9,41.28125_-121.03125
SHA,41.28125,-120.96875,0.22025799000000001,1544.1289595442145,273932.24927204684,6,9,41.28125_-120.96875
SHA,41.21875,-121.21875,0.22045802,1321.5448361098406,245232.2220528879,6,16,41.21875_-121.21875
SHA,41.21875,-121.03125,0.22045696999999997,1332.1261486085018,250684.2323799062,6,16,41.21875_-121.03125
SHA,41.21875,-120.96875,0.22046470999999998,1365.1782613190112,259434.49714414612,8,16,41.21875_-120.96875
SHA,41.21875,-120.90625,0.22047366,1333.837111290301,267226.1113483126,10,16,41.21875_-120.90625
SHA,41.21875,-120.34375,0.22046837000000002,1624.7972524131237,406491.53798705904,10,12,41.21875_-120.34375
SHA,41.15625,-121.03125,0.22068859,1275.756920328323,238339.3006594496,10,16,41.15625_-121.03125
SHA,41.15625,-120.96875,0.22067958,1297.9660949146269,257161.82029769133,8,16,41.15625_-120.96875
SHA,41.15625,-120.90625,0.22067116999999997,1372.0776154855207,266571.56139304466,8,16,41.15625_-120.90625
SHA,41.09375,-121.03125,0.22089518,1384.6253810970434,234724.67501391386,7,16,41.09375_-121.03125
SHA,41.09375,-120.96875,0.22087778,1493.0257313343152,246188.23965968873,6,9,41.09375_-120.96875
SHA,41.09375,-120.90625,0.22088232,1445.121973501546,273241.7702873639,7,9,41.09375_-120.90625
SHA,41.09375,-120.84375,0.22088685,1587.9002348940194,280595.82773324894,6,9,41.09375_-120.84375
SHA,41.09375,-120.78125,0.22088778,1629.0,287018.0,6,9,41.09375_-120.78125
SHA,41.03125,-121.15625,0.22109027999999997,1329.418024573491,216689.13062496466,7,16,41.03125_-121.15625
SHA,41.03125,-121.09375,0.2210936,1376.7891503869853,221181.085393788,6,9,41.03125_-121.09375
SHA,41.03125,-121.03125,0.22109215,1541.2950528546583,232600.4375215493,6,9,41.03125_-121.03125
SHA,41.03125,-120.96875,0.22109744,1661.1562929900954,244737.6429428581,6,9,41.03125_-120.96875
SHA,41.03125,-120.90625,0.22109657,1637.7536433966388,253588.90615820047,7,12,41.03125_-120.90625
SHA,41.03125,-120.84375,0.22110950999999998,1640.1394921005435,283279.43969153566,6,9,41.03125_-120.84375
SHA,41.03125,-120.78125,0.22109779,1789.0,290981.0,6,9,41.03125_-120.78125
SHA,41.03125,-120.71875,0.2210983,1712.0120019014169,303888.5041343602,6,9,41.03125_-120.71875
SHA,41.03125,-120.65625,0.22108763,1652.8989165517764,310024.43352882296,7,6,41.03125_-120.65625
SHA,40.96875,-121.15625,0.22129816,1391.7152119565746,203499.33426784934,7,16,40.96875_-121.15625
SHA,40.96875,-120.84375,0.2182345,1801.8751877911145,263195.69820133847,6,7,40.96875_-120.84375
SHA,40.96875,-120.78125,0.14548054,1774.1429666813171,296054.9609061116,6,9,40.96875_-120.78125
SHA,40.96875,-120.71875,0.12651131,1865.1153322181235,302889.60018191265,7,6,40.96875_-120.71875
SHA,41.78125,-120.65625,0.00299321,1534.5584406039002,389147.9484366282,0,16,41.78125_-120.65625
SHA,41.71875,-120.78125,0.0381228,1541.1573441614992,351815.7828910783,8,12,41.71875_-120.78125
SHA,41.71875,-120.65625,0.21689447,1522.9260699915494,379092.97664767574,9,16,41.71875_-120.65625
SHA,41.71875,-120.59375,0.19664471,1544.6955119209665,380839.52835151274,8,12,41.71875_-120.59375
SHA,41.71875,-120.53125,0.10894326,1550.8999956491111,379253.99874154676,8,12,41.71875_-120.53125
SHA,41.71875,-120.46875,0.05586663,1477.6538769208023,390667.51220003783,8,16,41.71875_-120.46875
SHA,41.65625,-120.78125,0.21935482,1508.6523251688748,343595.1728223706,8,12,41.65625_-120.78125
SHA,41.65625,-120.71875,0.21898582,1533.0,348814.0,9,12,41.65625_-120.71875
SHA,41.65625,-120.65625,0.21898905,1506.7534087663287,369986.3992112391,9,16,41.65625_-120.65625
SHA,41.65625,-120.59375,0.21898864999999998,1516.4502284479127,367195.87148256315,9,16,41.65625_-120.59375
SHA,41.65625,-120.53125,0.2189911,1524.1530969980058,368764.3988294045,8,12,41.65625_-120.53125
SHA,41.65625,-120.46875,0.21898424,1524.0020378635465,372344.16688689555,8,16,41.65625_-120.46875
SHA,41.59375,-120.84375,0.07732607999999999,1506.9547792930925,334187.59805023094,7,12,41.59375_-120.84375
SHA,41.59375,-120.78125,0.21919549,1513.1379898372911,334202.98703007074,8,12,41.59375_-120.78125
SHA,41.59375,-120.71875,0.21919997,1543.2129506222104,337054.4719517982,9,12,41.59375_-120.71875
SHA,41.59375,-120.65625,0.21919364,1500.8454780896016,364079.55011290475,0,14,41.59375_-120.65625
SHA,41.59375,-120.59375,0.21919191,1499.9592295628065,357506.2445002647,10,12,41.59375_-120.59375
SHA,41.59375,-120.53125,0.21920956,1499.295681173759,357475.01167937205,8,12,41.59375_-120.53125
SHA,41.59375,-120.46875,0.21919124,1509.061714190768,363413.85750037275,8,12,41.59375_-120.46875
SHA,41.53125,-120.90625,0.14270008,1468.518659555061,316895.22063862893,8,12,41.53125_-120.90625
SHA,41.53125,-120.84375,0.19535499,1488.8145677773573,315646.032511276,7,12,41.53125_-120.84375
SHA,41.53125,-120.78125,0.21942651999999999,1457.294722442848,324640.07458715566,8,12,41.53125_-120.78125
SHA,41.53125,-120.71875,0.21940189999999998,1518.1534474405191,327643.85880359286,8,12,41.53125_-120.71875
SHA,41.53125,-120.65625,0.21941032,1520.1120610461714,336189.71563625627,8,12,41.53125_-120.65625
SHA,41.53125,-120.59375,0.2350174,1463.3801066644428,345643.70034099603,7,12,41.53125_-120.59375
SHA,41.53125,-120.53125,0.21940173000000002,1399.0993548683505,350866.1691096055,8,9,41.53125_-120.53125
SHA,41.53125,-120.46875,0.21940628,1393.3190328918572,360463.5903332393,8,9,41.53125_-120.46875
SHA,41.46875,-120.90625,0.21961419,1397.525782145498,304644.3242803664,8,9,41.46875_-120.90625
SHA,41.46875,-120.84375,0.21962283999999999,1366.9373906648325,307668.8026697952,7,9,41.46875_-120.84375
SHA,41.46875,-120.78125,0.21962715,1340.681502947154,314410.7908954335,10,9,41.46875_-120.78125
SHA,41.46875,-120.71875,0.21962094,1350.676074968079,321790.677318793,10,9,41.46875_-120.71875
SHA,41.40625,-120.90625,0.21982675000000002,1397.6805944226533,298601.9465379441,6,12,41.40625_-120.90625
SHA,41.40625,-120.84375,0.21983362,1431.6035125109615,304992.6139246581,6,7,41.40625_-120.84375
SHA,41.40625,-120.40625,0.21982907000000002,1553.4526078830247,368620.1206566083,8,12,41.40625_-120.40625
SHA,41.28125,-120.40625,0.22025649,1582.2830719312742,385454.2691014008,9,12,41.28125_-120.40625
SHA,41.21875,-120.40625,0.22048115,1496.522988699941,397591.50877578434,8,12,41.21875_-120.40625
SHA,41.15625,-120.40625,0.22068063,1613.8389026712493,403196.75404687756,8,6,41.15625_-120.40625
SHA,41.09375,-120.40625,0.21099006,1717.1500405279755,416294.8410391466,7,6,41.09375_-120.40625
SHA,40.96875,-120.90625,0.22131273,1726.0445056639987,245771.5531297273,7,16,40.96875_-120.90625
SHA,41.78125,-120.59375,0.00031099,1544.0,390143.0,0,16,41.78125_-120.59375
SHA,41.65625,-120.84375,0.008022379999999999,1502.0826687342164,347065.9648957043,10,16,41.65625_-120.84375
SHA,41.71875,-120.28125,0.00019456,2193.0,400201.0,0,6,41.71875_-120.28125
SHA,41.65625,-120.40625,0.2189837,1459.8023966624,381153.0324516847,8,16,41.65625_-120.40625
SHA,41.46875,-120.40625,0.21961756000000002,1475.1608368201523,369204.95046393375,8,9,41.46875_-120.40625
SHA,41.21875,-121.15625,0.23614815000000003,1270.5542040028683,243143.43522809728,10,16,41.21875_-121.15625
SHA,41.21875,-121.09375,0.22046709,1274.12323993572,245294.5451396397,8,16,41.21875_-121.09375
SHA,41.15625,-121.21875,0.22066792000000002,1382.07550232041,222605.85780823964,1,6,41.15625_-121.21875
SHA,41.15625,-121.15625,0.22067907999999997,1262.3515241227217,233095.4654550853,10,16,41.15625_-121.15625
SHA,41.09375,-121.34375,0.22090274000000001,1030.0341401378723,180821.21252230732,10,9,41.09375_-121.34375
SHA,41.09375,-121.28125,0.22088134999999998,1242.7047853519548,189756.53122927764,6,16,41.09375_-121.28125
SHA,41.09375,-121.09375,0.22089934,1271.7262924823588,226202.21385881008,8,16,41.09375_-121.09375
SHA,41.03125,-121.46875,0.22110654000000002,1055.5166000969489,165833.7795658147,11,9,41.03125_-121.46875
SHA,41.03125,-121.34375,0.22109085,1016.7758025264275,175179.6277688109,11,9,41.03125_-121.34375
SHA,41.03125,-121.28125,0.22110583000000003,1085.7569322346676,184207.3118991932,7,16,41.03125_-121.28125
SHA,41.03125,-121.21875,0.22109062,1349.281818016522,192177.10075859397,6,7,41.03125_-121.21875
SHA,40.96875,-121.28125,0.24490167999999998,1108.7481515847503,187168.51311979565,7,16,40.96875_-121.28125
SHA,40.96875,-121.21875,0.22130755,1223.0,194295.0,7,16,40.96875_-121.21875
SHA,40.90625,-120.84375,0.14275113,1787.0194352226843,252253.803290734,7,16,40.90625_-120.84375
SHA,41.15625,-121.09375,0.22067092,1263.363337679473,234766.34670073428,10,16,41.15625_-121.09375
SHA,41.09375,-121.15625,0.22087923999999998,1261.441949727824,223918.152018225,10,16,41.09375_-121.15625
SHA,41.09375,-121.53125,0.22089114,1050.7500527635468,167871.69936738975,6,7,41.09375_-121.53125
SHA,41.09375,-121.46875,0.22089197,1012.5369477215492,178424.5166752327,11,3,41.09375_-121.46875
SHA,41.09375,-121.40625,0.22088333,1013.17213838636,176147.21626566388,11,3,41.09375_-121.40625
SHA,41.03125,-121.53125,0.22108819,1087.3217186318275,147162.24472465037,7,7,41.03125_-121.53125
SHA,41.28125,-121.40625,0.22024976000000002,1405.2871241721218,208999.03320139827,6,6,41.28125_-121.40625
SHA,41.21875,-121.40625,0.22045983,1126.5655579975726,192375.53131325557,6,7,41.21875_-121.40625
SHA,41.21875,-121.34375,0.22048248999999998,1439.0312007089544,196805.3846216541,6,3,41.21875_-121.34375
SHA,41.15625,-121.46875,0.2206775,1089.0,183662.0,6,7,41.15625_-121.46875
SHA,41.15625,-121.40625,0.22068841,1055.9045338629246,181797.21978412912,6,7,41.15625_-121.40625
SHA,41.15625,-121.34375,0.22066358,1254.358498398331,185953.8103626797,6,7,41.15625_-121.34375
SHA,41.15625,-121.28125,0.2206825,1643.9551868861372,192054.11849698093,6,3,41.15625_-121.28125
SHA,41.09375,-121.59375,0.22088071,1160.7293062848266,146366.8256371052,6,6,41.09375_-121.59375
SHA,41.09375,-121.21875,0.22089104999999998,1387.1839853176489,205050.23766186996,6,7,41.09375_-121.21875
SHA,41.03125,-121.59375,0.22109632,992.9053953498639,137785.11266438087,6,6,41.03125_-121.59375
SHA,40.96875,-121.59375,0.22131099,938.778324564903,139655.64336244666,6,6,40.96875_-121.59375
SHA,40.90625,-121.59375,0.22150199,984.9399149867681,148668.0365348862,7,6,40.90625_-121.59375
SHA,41.40625,-120.78125,0.21983509,1385.1374972939943,314410.4242894981,7,9,41.40625_-120.78125
SHA,41.34375,-120.78125,0.22003520000000001,1625.7100759333048,320642.0469385807,6,7,41.34375_-120.78125
SHA,41.34375,-120.71875,0.22005058,1486.2001082660177,328294.3612821198,7,12,41.34375_-120.71875
SHA,41.28125,-120.71875,0.22024269999999999,1664.1260167079317,341019.9220078123,6,7,41.28125_-120.71875
SHA,41.28125,-120.65625,0.2202663,1603.715158741941,346376.2412508859,7,12,41.28125_-120.65625
SHA,41.21875,-121.71875,0.22047256,1315.2872888580782,224398.6471698337,6,3,41.21875_-121.71875
SHA,41.21875,-121.65625,0.22046509,1236.2932806731442,214992.10032735794,6,3,41.21875_-121.65625
SHA,41.21875,-121.28125,0.22046381999999998,1444.4307278173808,252601.32281623356,6,3,41.21875_-121.28125
SHA,41.15625,-121.78125,0.22068018,1451.6285120394593,115547.19565001263,6,3,41.15625_-121.78125
SHA,41.15625,-121.71875,0.22068488,1449.5780492075396,147627.32031555581,1,6,41.15625_-121.71875
SHA,41.15625,-121.65625,0.2206775,1301.0,149020.0,6,6,41.15625_-121.65625
SHA,41.09375,-121.78125,0.22090086,1508.7934772186943,111748.41327045989,1,3,41.09375_-121.78125
SHA,41.09375,-121.71875,0.22089042,1356.9921064933465,132891.30912775666,6,6,41.09375_-121.71875
SHA,41.09375,-121.65625,0.22088686999999999,1160.2690430626321,137771.7689722798,6,6,41.09375_-121.65625
SHA,41.03125,-121.78125,0.22108736,1351.7264322121355,108939.17562107576,1,3,41.03125_-121.78125
SHA,41.03125,-121.71875,0.22109779,1073.0,119464.0,6,6,41.03125_-121.71875
SHA,41.03125,-121.65625,0.24466938,938.8978016783302,128312.0233753811,6,6,41.03125_-121.65625
SHA,40.96875,-121.78125,0.22131864,1101.0707678304907,110309.18449747386,6,3,40.96875_-121.78125
SHA,40.96875,-121.71875,0.22131857,1023.467351429209,123548.93270433656,6,6,40.96875_-121.71875
SHA,40.96875,-121.65625,0.22131853,1017.9204626472081,129896.01302904914,6,6,40.96875_-121.65625
SHA,40.90625,-121.78125,0.22150057,1329.19185065754,90222.09615243878,6,9,40.90625_-121.78125
SHA,40.90625,-121.71875,0.22152386,1052.7799205467077,156293.71225930244,6,6,40.90625_-121.71875
SHA,40.90625,-121.65625,0.22150605,974.343862255681,148010.73438215343,6,6,40.90625_-121.65625
SHA,40.84375,-121.71875,0.22171912,1194.8100634261943,162629.23970914193,6,9,40.84375_-121.71875
SHA,40.84375,-121.65625,0.22172317000000002,1299.680467494669,157659.8333214792,6,6,40.84375_-121.65625
SHA,40.84375,-121.59375,0.22173548999999998,1283.507389728185,157687.61675873358,6,6,40.84375_-121.59375
SHA,41.21875,-121.96875,0.22046849,1264.6962528295992,102165.17888143561,6,3,41.21875_-121.96875
SHA,41.21875,-121.90625,0.22046685,1365.8444016413353,109452.84051071624,1,3,41.21875_-121.90625
SHA,41.21875,-121.84375,0.22046709,1367.8599391410298,128224.47634801184,6,3,41.21875_-121.84375
SHA,41.21875,-121.78125,0.22046685,1360.8774833495377,136442.8311128408,1,3,41.21875_-121.78125
SHA,41.15625,-121.96875,0.22066311,1511.818666790294,91102.76319204419,1,3,41.15625_-121.96875
SHA,41.15625,-121.90625,0.22067403,1355.4892628733885,103727.55670139346,1,3,41.15625_-121.90625
SHA,41.15625,-121.84375,0.22068244999999997,1363.8349993395489,107711.36745871727,1,3,41.15625_-121.84375
SHA,41.09375,-121.84375,0.22087324,1224.2109932375693,102096.61014525799,1,3,41.09375_-121.84375
SHA,40.78125,-121.71875,0.22193921,1415.1567601777078,126885.34645892448,1,9,40.78125_-121.71875
