date,series,flow_taf
1986-09-30,SAC_VALLEY_OUTFLOW,577.0
1986-10-31,SAC_VALLEY_OUTFLOW,556.0
1986-11-30,SAC_VALLEY_OUTFLOW,456.0
1986-12-31,SAC_VALLEY_OUTFLOW,550.0
1987-01-31,SAC_VALLEY_OUTFLOW,849.0
1987-02-28,SAC_VALLEY_OUTFLOW,1670.0
1987-03-31,SAC_VALLEY_OUTFLOW,2885.0
1987-04-30,SAC_VALLEY_OUTFLOW,1334.0
1987-05-31,SAC_VALLEY_OUTFLOW,955.0
1987-06-30,SAC_VALLEY_OUTFLOW,452.0
1987-07-31,SAC_VALLEY_OUTFLOW,399.0
1987-08-31,SAC_VALLEY_OUTFLOW,329.0
1987-09-30,SAC_VALLEY_OUTFLOW,337.0
1987-10-31,SAC_VALLEY_OUTFLOW,353.0
1987-11-30,SAC_VALLEY_OUTFLOW,430.0
1987-12-31,SAC_VALLEY_OUTFLOW,1967.0
1988-01-31,SAC_VALLEY_OUTFLOW,2239.0
1988-02-29,SAC_VALLEY_OUTFLOW,1035.0
1988-03-31,SAC_VALLEY_OUTFLOW,1122.0
1988-04-30,SAC_VALLEY_OUTFLOW,1130.0
1988-05-31,SAC_VALLEY_OUTFLOW,1076.0
1988-06-30,SAC_VALLEY_OUTFLOW,666.0
1988-07-31,SAC_VALLEY_OUTFLOW,386.0
1988-08-31,SAC_VALLEY_OUTFLOW,303.0
1988-09-30,SAC_VALLEY_OUTFLOW,289.0
1988-10-31,SAC_VALLEY_OUTFLOW,326.0
1988-11-30,SAC_VALLEY_OUTFLOW,1148.0
1988-12-31,SAC_VALLEY_OUTFLOW,793.0
1989-01-31,SAC_VALLEY_OUTFLOW,967.0
1989-02-28,SAC_VALLEY_OUTFLOW,994.0
1989-03-31,SAC_VALLEY_OUTFLOW,6725.0
1989-04-30,SAC_VALLEY_OUTFLOW,3001.0
1989-05-31,SAC_VALLEY_OUTFLOW,1539.0
1989-06-30,SAC_VALLEY_OUTFLOW,746.0
1989-07-31,SAC_VALLEY_OUTFLOW,433.0
1989-08-31,SAC_VALLEY_OUTFLOW,348.0
1989-09-30,SAC_VALLEY_OUTFLOW,438.0
1989-10-31,SAC_VALLEY_OUTFLOW,730.0
1989-11-30,SAC_VALLEY_OUTFLOW,565.0
1989-12-31,SAC_VALLEY_OUTFLOW,449.0
1990-01-31,SAC_VALLEY_OUTFLOW,1435.0
1990-02-28,SAC_VALLEY_OUTFLOW,958.0
1990-03-31,SAC_VALLEY_OUTFLOW,1728.0
1990-04-30,SAC_VALLEY_OUTFLOW,1270.0
1990-05-31,SAC_VALLEY_OUTFLOW,1358.0
1990-06-30,SAC_VALLEY_OUTFLOW,1023.0
1990-07-31,SAC_VALLEY_OUTFLOW,422.0
1990-08-31,SAC_VALLEY_OUTFLOW,318.0
1990-09-30,SAC_VALLEY_OUTFLOW,328.0
1990-10-31,SAC_VALLEY_OUTFLOW,323.0
1990-11-30,SAC_VALLEY_OUTFLOW,367.0
1990-12-31,SAC_VALLEY_OUTFLOW,355.0
1991-01-31,SAC_VALLEY_OUTFLOW,386.0
1991-02-28,SAC_VALLEY_OUTFLOW,480.0
1991-03-31,SAC_VALLEY_OUTFLOW,2992.0
1991-04-30,SAC_VALLEY_OUTFLOW,1727.0
1991-05-31,SAC_VALLEY_OUTFLOW,1584.0
1991-06-30,SAC_VALLEY_OUTFLOW,834.0
1991-07-31,SAC_VALLEY_OUTFLOW,402.0
1991-08-31,SAC_VALLEY_OUTFLOW,292.0
1991-09-30,SAC_VALLEY_OUTFLOW,289.0
1991-10-31,SAC_VALLEY_OUTFLOW,353.0
1991-11-30,SAC_VALLEY_OUTFLOW,395.0
1991-12-31,SAC_VALLEY_OUTFLOW,479.0
1992-01-31,SAC_VALLEY_OUTFLOW,595.0
1992-02-29,SAC_VALLEY_OUTFLOW,2760.0
1992-03-31,SAC_VALLEY_OUTFLOW,2081.0
1992-04-30,SAC_VALLEY_OUTFLOW,1708.0
1992-05-31,SAC_VALLEY_OUTFLOW,803.0
1992-06-30,SAC_VALLEY_OUTFLOW,443.0
1992-07-31,SAC_VALLEY_OUTFLOW,394.0
1992-08-31,SAC_VALLEY_OUTFLOW,281.0
1992-09-30,SAC_VALLEY_OUTFLOW,292.0
1992-10-31,SAC_VALLEY_OUTFLOW,404.0
1992-11-30,SAC_VALLEY_OUTFLOW,391.0
1992-12-31,SAC_VALLEY_OUTFLOW,1444.0
1993-01-31,SAC_VALLEY_OUTFLOW,4845.0
1993-02-28,SAC_VALLEY_OUTFLOW,3860.0
1993-03-31,SAC_VALLEY_OUTFLOW,5735.0
1993-04-30,SAC_VALLEY_OUTFLOW,3752.0
1993-05-31,SAC_VALLEY_OUTFLOW,3434.0
1993-06-30,SAC_VALLEY_OUTFLOW,2343.0
1993-07-31,SAC_VALLEY_OUTFLOW,784.0
1993-08-31,SAC_VALLEY_OUTFLOW,485.0
1993-09-30,SAC_VALLEY_OUTFLOW,417.0
1993-10-31,SAC_VALLEY_OUTFLOW,502.0
1993-11-30,SAC_VALLEY_OUTFLOW,430.0
1993-12-31,SAC_VALLEY_OUTFLOW,862.0
1994-01-31,SAC_VALLEY_OUTFLOW,823.0
1994-02-28,SAC_VALLEY_OUTFLOW,1356.0
1994-03-31,SAC_VALLEY_OUTFLOW,1405.0
1994-04-30,SAC_VALLEY_OUTFLOW,1150.0
1994-05-31,SAC_VALLEY_OUTFLOW,1094.0
1994-06-30,SAC_VALLEY_OUTFLOW,508.0
1994-07-31,SAC_VALLEY_OUTFLOW,307.0
1994-08-31,SAC_VALLEY_OUTFLOW,262.0
1994-09-30,SAC_VALLEY_OUTFLOW,321.0
1994-10-31,SAC_VALLEY_OUTFLOW,351.0
1994-11-30,SAC_VALLEY_OUTFLOW,547.0
1994-12-31,SAC_VALLEY_OUTFLOW,1198.0
1995-01-31,SAC_VALLEY_OUTFLOW,10197.0
1995-02-28,SAC_VALLEY_OUTFLOW,3387.0
1995-03-31,SAC_VALLEY_OUTFLOW,11107.0
1995-04-30,SAC_VALLEY_OUTFLOW,5326.0
1995-05-31,SAC_VALLEY_OUTFLOW,5819.0
1995-06-30,SAC_VALLEY_OUTFLOW,3180.0
1995-07-31,SAC_VALLEY_OUTFLOW,1541.0
1995-08-31,SAC_VALLEY_OUTFLOW,706.0
1995-09-30,SAC_VALLEY_OUTFLOW,582.0
1995-10-31,SAC_VALLEY_OUTFLOW,493.0
1995-11-30,SAC_VALLEY_OUTFLOW,503.0
1995-12-31,SAC_VALLEY_OUTFLOW,1884.0
1996-01-31,SAC_VALLEY_OUTFLOW,2910.0
1996-02-29,SAC_VALLEY_OUTFLOW,6796.0
1996-03-31,SAC_VALLEY_OUTFLOW,4363.0
1996-04-30,SAC_VALLEY_OUTFLOW,3425.0
1996-05-31,SAC_VALLEY_OUTFLOW,4184.0
1996-06-30,SAC_VALLEY_OUTFLOW,1501.0
1996-07-31,SAC_VALLEY_OUTFLOW,706.0
1996-08-31,SAC_VALLEY_OUTFLOW,512.0
1996-09-30,SAC_VALLEY_OUTFLOW,465.0
1996-10-31,SAC_VALLEY_OUTFLOW,529.0
1996-11-30,SAC_VALLEY_OUTFLOW,1105.0
1996-12-31,SAC_VALLEY_OUTFLOW,7313.0
1997-01-31,SAC_VALLEY_OUTFLOW,11861.0
1997-02-28,SAC_VALLEY_OUTFLOW,2815.0
1997-03-31,SAC_VALLEY_OUTFLOW,2015.0
1997-04-30,SAC_VALLEY_OUTFLOW,1971.0
1997-05-31,SAC_VALLEY_OUTFLOW,1567.0
1997-06-30,SAC_VALLEY_OUTFLOW,920.0
1997-07-31,SAC_VALLEY_OUTFLOW,524.0
1997-08-31,SAC_VALLEY_OUTFLOW,477.0
1997-09-30,SAC_VALLEY_OUTFLOW,472.0
1997-10-31,SAC_VALLEY_OUTFLOW,582.0
1997-11-30,SAC_VALLEY_OUTFLOW,1104.0
1997-12-31,SAC_VALLEY_OUTFLOW,1499.0
1998-01-31,SAC_VALLEY_OUTFLOW,6382.0
1998-02-28,SAC_VALLEY_OUTFLOW,9692.0
1998-03-31,SAC_VALLEY_OUTFLOW,5256.0
1998-04-30,SAC_VALLEY_OUTFLOW,4283.0
1998-05-31,SAC_VALLEY_OUTFLOW,4886.0
1998-06-30,SAC_VALLEY_OUTFLOW,4245.0
1998-07-31,SAC_VALLEY_OUTFLOW,1616.0
1998-08-31,SAC_VALLEY_OUTFLOW,731.0
1998-09-30,SAC_VALLEY_OUTFLOW,634.0
1998-10-31,SAC_VALLEY_OUTFLOW,714.0
1998-11-30,SAC_VALLEY_OUTFLOW,1521.0
1998-12-31,SAC_VALLEY_OUTFLOW,2059.0
1999-01-31,SAC_VALLEY_OUTFLOW,2755.0
1999-02-28,SAC_VALLEY_OUTFLOW,5328.0
1999-03-31,SAC_VALLEY_OUTFLOW,4141.0
1999-04-30,SAC_VALLEY_OUTFLOW,3141.0
1999-05-31,SAC_VALLEY_OUTFLOW,2968.0
1999-06-30,SAC_VALLEY_OUTFLOW,1673.0
1999-07-31,SAC_VALLEY_OUTFLOW,726.0
1999-08-31,SAC_VALLEY_OUTFLOW,535.0
1999-09-30,SAC_VALLEY_OUTFLOW,527.0
1999-10-31,SAC_VALLEY_OUTFLOW,576.0
1999-11-30,SAC_VALLEY_OUTFLOW,753.0
1999-12-31,SAC_VALLEY_OUTFLOW,705.0
2000-01-31,SAC_VALLEY_OUTFLOW,2677.0
2000-02-29,SAC_VALLEY_OUTFLOW,6237.0
2000-03-31,SAC_VALLEY_OUTFLOW,4258.0
2000-04-30,SAC_VALLEY_OUTFLOW,3014.0
2000-05-31,SAC_VALLEY_OUTFLOW,2278.0
2000-06-30,SAC_VALLEY_OUTFLOW,1051.0
2000-07-31,SAC_VALLEY_OUTFLOW,576.0
2000-08-31,SAC_VALLEY_OUTFLOW,467.0
2000-09-30,SAC_VALLEY_OUTFLOW,518.0
2000-10-31,SAC_VALLEY_OUTFLOW,600.0
2000-11-30,SAC_VALLEY_OUTFLOW,558.0
2000-12-31,SAC_VALLEY_OUTFLOW,677.0
2001-01-31,SAC_VALLEY_OUTFLOW,951.0
2001-02-28,SAC_VALLEY_OUTFLOW,1869.0
2001-03-31,SAC_VALLEY_OUTFLOW,2551.0
2001-04-30,SAC_VALLEY_OUTFLOW,1592.0
2001-05-31,SAC_VALLEY_OUTFLOW,1372.0
2001-06-30,SAC_VALLEY_OUTFLOW,543.0
2001-07-31,SAC_VALLEY_OUTFLOW,427.0
2001-08-31,SAC_VALLEY_OUTFLOW,387.0
2001-09-30,SAC_VALLEY_OUTFLOW,393.0
2001-10-31,SAC_VALLEY_OUTFLOW,412.0
2001-11-30,SAC_VALLEY_OUTFLOW,1028.0
2001-12-31,SAC_VALLEY_OUTFLOW,3171.0
2002-01-31,SAC_VALLEY_OUTFLOW,3369.0
2002-02-28,SAC_VALLEY_OUTFLOW,1870.0
2002-03-31,SAC_VALLEY_OUTFLOW,2379.0
2002-04-30,SAC_VALLEY_OUTFLOW,2185.0
2002-05-31,SAC_VALLEY_OUTFLOW,1692.0
2002-06-30,SAC_VALLEY_OUTFLOW,853.0
2002-07-31,SAC_VALLEY_OUTFLOW,457.0
2002-08-31,SAC_VALLEY_OUTFLOW,403.0
2002-09-30,SAC_VALLEY_OUTFLOW,379.0
2002-10-31,SAC_VALLEY_OUTFLOW,381.0
2002-11-30,SAC_VALLEY_OUTFLOW,663.0
2002-12-31,SAC_VALLEY_OUTFLOW,4483.0
2003-01-31,SAC_VALLEY_OUTFLOW,4108.0
2003-02-28,SAC_VALLEY_OUTFLOW,1820.0
2003-03-31,SAC_VALLEY_OUTFLOW,2693.0
2003-04-30,SAC_VALLEY_OUTFLOW,3345.0
2003-05-31,SAC_VALLEY_OUTFLOW,3930.0
2003-06-30,SAC_VALLEY_OUTFLOW,1527.0
2003-07-31,SAC_VALLEY_OUTFLOW,610.0
2003-08-31,SAC_VALLEY_OUTFLOW,518.0
2003-09-30,SAC_VALLEY_OUTFLOW,437.0
2003-10-31,SAC_VALLEY_OUTFLOW,443.0
2003-11-30,SAC_VALLEY_OUTFLOW,576.0
2003-12-31,SAC_VALLEY_OUTFLOW,2738.0
2004-01-31,SAC_VALLEY_OUTFLOW,2315.0
2004-02-29,SAC_VALLEY_OUTFLOW,5190.0
2004-03-31,SAC_VALLEY_OUTFLOW,3345.0
2004-04-30,SAC_VALLEY_OUTFLOW,2069.0
2004-05-31,SAC_VALLEY_OUTFLOW,1569.0
2004-06-30,SAC_VALLEY_OUTFLOW,806.0
2004-07-31,SAC_VALLEY_OUTFLOW,534.0
2004-08-31,SAC_VALLEY_OUTFLOW,400.0
2004-09-30,SAC_VALLEY_OUTFLOW,380.0
2004-10-31,SAC_VALLEY_OUTFLOW,636.0
2004-11-30,SAC_VALLEY_OUTFLOW,559.0
2004-12-31,SAC_VALLEY_OUTFLOW,1900.0
2005-01-31,SAC_VALLEY_OUTFLOW,2503.0
2005-02-28,SAC_VALLEY_OUTFLOW,2014.0
2005-03-31,SAC_VALLEY_OUTFLOW,3708.0
2005-04-30,SAC_VALLEY_OUTFLOW,2735.0
2005-05-31,SAC_VALLEY_OUTFLOW,5314.0
2005-06-30,SAC_VALLEY_OUTFLOW,1977.0
2005-07-31,SAC_VALLEY_OUTFLOW,799.0
2005-08-31,SAC_VALLEY_OUTFLOW,497.0
2005-09-30,SAC_VALLEY_OUTFLOW,438.0
2005-10-31,SAC_VALLEY_OUTFLOW,463.0
2005-11-30,SAC_VALLEY_OUTFLOW,689.0
2005-12-31,SAC_VALLEY_OUTFLOW,6924.0
2006-01-31,SAC_VALLEY_OUTFLOW,5583.0
2006-02-28,SAC_VALLEY_OUTFLOW,3721.0
2006-03-31,SAC_VALLEY_OUTFLOW,6086.0
2006-04-30,SAC_VALLEY_OUTFLOW,8634.0
2006-05-31,SAC_VALLEY_OUTFLOW,4682.0
2006-06-30,SAC_VALLEY_OUTFLOW,1835.0
2006-07-31,SAC_VALLEY_OUTFLOW,832.0
2006-08-31,SAC_VALLEY_OUTFLOW,558.0
2006-09-30,SAC_VALLEY_OUTFLOW,486.0
2006-10-31,SAC_VALLEY_OUTFLOW,506.0
2006-11-30,SAC_VALLEY_OUTFLOW,689.0
2006-12-31,SAC_VALLEY_OUTFLOW,1458.0
2007-01-31,SAC_VALLEY_OUTFLOW,887.0
2007-02-28,SAC_VALLEY_OUTFLOW,2471.0
2007-03-31,SAC_VALLEY_OUTFLOW,1935.0
2007-04-30,SAC_VALLEY_OUTFLOW,1346.0
2007-05-31,SAC_VALLEY_OUTFLOW,1112.0
2007-06-30,SAC_VALLEY_OUTFLOW,513.0
2007-07-31,SAC_VALLEY_OUTFLOW,421.0
2007-08-31,SAC_VALLEY_OUTFLOW,361.0
2007-09-30,SAC_VALLEY_OUTFLOW,349.0
2007-10-31,SAC_VALLEY_OUTFLOW,505.0
2007-11-30,SAC_VALLEY_OUTFLOW,408.0
2007-12-31,SAC_VALLEY_OUTFLOW,782.0
2008-01-31,SAC_VALLEY_OUTFLOW,2257.0
2008-02-29,SAC_VALLEY_OUTFLOW,2216.0
2008-03-31,SAC_VALLEY_OUTFLOW,1725.0
2008-04-30,SAC_VALLEY_OUTFLOW,1482.0
2008-05-31,SAC_VALLEY_OUTFLOW,1730.0
2008-06-30,SAC_VALLEY_OUTFLOW,671.0
2008-07-31,SAC_VALLEY_OUTFLOW,377.0
2008-08-31,SAC_VALLEY_OUTFLOW,334.0
2008-09-30,SAC_VALLEY_OUTFLOW,278.0
2008-10-31,SAC_VALLEY_OUTFLOW,396.0
2008-11-30,SAC_VALLEY_OUTFLOW,600.0
2008-12-31,SAC_VALLEY_OUTFLOW,578.0
2009-01-31,SAC_VALLEY_OUTFLOW,760.0
2009-02-28,SAC_VALLEY_OUTFLOW,2568.0
2009-03-31,SAC_VALLEY_OUTFLOW,3645.0
2009-04-30,SAC_VALLEY_OUTFLOW,1737.0
2009-05-31,SAC_VALLEY_OUTFLOW,2827.0
2009-06-30,SAC_VALLEY_OUTFLOW,841.0
2009-07-31,SAC_VALLEY_OUTFLOW,467.0
2009-08-31,SAC_VALLEY_OUTFLOW,378.0
2009-09-30,SAC_VALLEY_OUTFLOW,341.0
2009-10-31,SAC_VALLEY_OUTFLOW,578.0
2009-11-30,SAC_VALLEY_OUTFLOW,389.0
2009-12-31,SAC_VALLEY_OUTFLOW,647.0
2010-01-31,SAC_VALLEY_OUTFLOW,2993.0
2010-02-28,SAC_VALLEY_OUTFLOW,2488.0
2010-03-31,SAC_VALLEY_OUTFLOW,2227.0
2010-04-30,SAC_VALLEY_OUTFLOW,3054.0
2010-05-31,SAC_VALLEY_OUTFLOW,2824.0
2010-06-30,SAC_VALLEY_OUTFLOW,2440.0
2010-07-31,SAC_VALLEY_OUTFLOW,766.0
2010-08-31,SAC_VALLEY_OUTFLOW,449.0
2010-09-30,SAC_VALLEY_OUTFLOW,402.0
2010-10-31,SAC_VALLEY_OUTFLOW,736.0
2010-11-30,SAC_VALLEY_OUTFLOW,852.0
2010-12-31,SAC_VALLEY_OUTFLOW,4359.0
2011-01-31,SAC_VALLEY_OUTFLOW,1993.0
2011-02-28,SAC_VALLEY_OUTFLOW,2083.0
2011-03-31,SAC_VALLEY_OUTFLOW,6858.0
2011-04-30,SAC_VALLEY_OUTFLOW,4637.0
2011-05-31,SAC_VALLEY_OUTFLOW,3685.0
2011-06-30,SAC_VALLEY_OUTFLOW,3566.0
2011-07-31,SAC_VALLEY_OUTFLOW,1558.0
2011-08-31,SAC_VALLEY_OUTFLOW,667.0
2011-09-30,SAC_VALLEY_OUTFLOW,493.0
2011-10-31,SAC_VALLEY_OUTFLOW,633.0
2011-11-30,SAC_VALLEY_OUTFLOW,584.0
2011-12-31,SAC_VALLEY_OUTFLOW,491.0
2012-01-31,SAC_VALLEY_OUTFLOW,1018.0
2012-02-29,SAC_VALLEY_OUTFLOW,722.0
2012-03-31,SAC_VALLEY_OUTFLOW,3541.0
2012-04-30,SAC_VALLEY_OUTFLOW,3511.0
2012-05-31,SAC_VALLEY_OUTFLOW,1735.0
2012-06-30,SAC_VALLEY_OUTFLOW,771.0
2012-07-31,SAC_VALLEY_OUTFLOW,533.0
2012-08-31,SAC_VALLEY_OUTFLOW,419.0
2012-09-30,SAC_VALLEY_OUTFLOW,364.0
2012-10-31,SAC_VALLEY_OUTFLOW,426.0
2012-11-30,SAC_VALLEY_OUTFLOW,1382.0
2012-12-31,SAC_VALLEY_OUTFLOW,5072.0
2013-01-31,SAC_VALLEY_OUTFLOW,1424.0
2013-02-28,SAC_VALLEY_OUTFLOW,1071.0
2013-03-31,SAC_VALLEY_OUTFLOW,1551.0
2013-04-30,SAC_VALLEY_OUTFLOW,1510.0
2013-05-31,SAC_VALLEY_OUTFLOW,876.0
2013-06-30,SAC_VALLEY_OUTFLOW,624.0
2013-07-31,SAC_VALLEY_OUTFLOW,438.0
2013-08-31,SAC_VALLEY_OUTFLOW,377.0
2013-09-30,SAC_VALLEY_OUTFLOW,363.0
2013-10-31,SAC_VALLEY_OUTFLOW,375.0
2013-11-30,SAC_VALLEY_OUTFLOW,368.0
2013-12-31,SAC_VALLEY_OUTFLOW,378.0
2014-01-31,SAC_VALLEY_OUTFLOW,372.0
2014-02-28,SAC_VALLEY_OUTFLOW,1382.0
2014-03-31,SAC_VALLEY_OUTFLOW,2252.0
2014-04-30,SAC_VALLEY_OUTFLOW,1495.0
2014-05-31,SAC_VALLEY_OUTFLOW,730.0
2014-06-30,SAC_VALLEY_OUTFLOW,416.0
2014-07-31,SAC_VALLEY_OUTFLOW,354.0
2014-08-31,SAC_VALLEY_OUTFLOW,338.0
2014-09-30,SAC_VALLEY_OUTFLOW,310.0
1921-10-31,SJ_VALLEY_OUTFLOW,24.0
1921-11-30,SJ_VALLEY_OUTFLOW,25.0
1921-12-31,SJ_VALLEY_OUTFLOW,248.0
1922-01-31,SJ_VALLEY_OUTFLOW,282.0
1922-02-28,SJ_VALLEY_OUTFLOW,781.0
1922-03-31,SJ_VALLEY_OUTFLOW,658.0
1922-04-30,SJ_VALLEY_OUTFLOW,836.0
1922-05-31,SJ_VALLEY_OUTFLOW,2489.0
1922-06-30,SJ_VALLEY_OUTFLOW,2535.0
1922-07-31,SJ_VALLEY_OUTFLOW,651.0
1922-08-31,SJ_VALLEY_OUTFLOW,128.0
1922-09-30,SJ_VALLEY_OUTFLOW,45.0
1922-10-31,SJ_VALLEY_OUTFLOW,36.0
1922-11-30,SJ_VALLEY_OUTFLOW,98.0
1922-12-31,SJ_VALLEY_OUTFLOW,449.0
1923-01-31,SJ_VALLEY_OUTFLOW,411.0
1923-02-28,SJ_VALLEY_OUTFLOW,305.0
1923-03-31,SJ_VALLEY_OUTFLOW,369.0
1923-04-30,SJ_VALLEY_OUTFLOW,953.0
1923-05-31,SJ_VALLEY_OUTFLOW,1796.0
1923-06-30,SJ_VALLEY_OUTFLOW,970.0
1923-07-31,SJ_VALLEY_OUTFLOW,494.0
1923-08-31,SJ_VALLEY_OUTFLOW,103.0
1923-09-30,SJ_VALLEY_OUTFLOW,69.0
1923-10-31,SJ_VALLEY_OUTFLOW,83.0
1923-11-30,SJ_VALLEY_OUTFLOW,49.0
1923-12-31,SJ_VALLEY_OUTFLOW,50.0
1924-01-31,SJ_VALLEY_OUTFLOW,67.0
1924-02-29,SJ_VALLEY_OUTFLOW,113.0
1924-03-31,SJ_VALLEY_OUTFLOW,121.0
1924-04-30,SJ_VALLEY_OUTFLOW,376.0
1924-05-31,SJ_VALLEY_OUTFLOW,550.0
1924-06-30,SJ_VALLEY_OUTFLOW,76.0
1924-07-31,SJ_VALLEY_OUTFLOW,39.0
1924-08-31,SJ_VALLEY_OUTFLOW,11.0
1924-09-30,SJ_VALLEY_OUTFLOW,7.0
1924-10-31,SJ_VALLEY_OUTFLOW,35.0
1924-11-30,SJ_VALLEY_OUTFLOW,127.0
1924-12-31,SJ_VALLEY_OUTFLOW,139.0
1925-01-31,SJ_VALLEY_OUTFLOW,129.0
1925-02-28,SJ_VALLEY_OUTFLOW,643.0
1925-03-31,SJ_VALLEY_OUTFLOW,492.0
1925-04-30,SJ_VALLEY_OUTFLOW,1064.0
1925-05-31,SJ_VALLEY_OUTFLOW,1602.0
1925-06-30,SJ_VALLEY_OUTFLOW,993.0
1925-07-31,SJ_VALLEY_OUTFLOW,359.0
1925-08-31,SJ_VALLEY_OUTFLOW,102.0
1925-09-30,SJ_VALLEY_OUTFLOW,28.0
1925-10-31,SJ_VALLEY_OUTFLOW,51.0
1925-11-30,SJ_VALLEY_OUTFLOW,52.0
1925-12-31,SJ_VALLEY_OUTFLOW,85.0
1926-01-31,SJ_VALLEY_OUTFLOW,64.0
1926-02-28,SJ_VALLEY_OUTFLOW,323.0
1926-03-31,SJ_VALLEY_OUTFLOW,373.0
1926-04-30,SJ_VALLEY_OUTFLOW,1229.0
1926-05-31,SJ_VALLEY_OUTFLOW,1012.0
1926-06-30,SJ_VALLEY_OUTFLOW,325.0
1926-07-31,SJ_VALLEY_OUTFLOW,79.0
1926-08-31,SJ_VALLEY_OUTFLOW,22.0
1926-09-30,SJ_VALLEY_OUTFLOW,13.0
1926-10-31,SJ_VALLEY_OUTFLOW,19.0
1926-11-30,SJ_VALLEY_OUTFLOW,221.0
1926-12-31,SJ_VALLEY_OUTFLOW,221.0
1927-01-31,SJ_VALLEY_OUTFLOW,214.0
1927-02-28,SJ_VALLEY_OUTFLOW,841.0
1927-03-31,SJ_VALLEY_OUTFLOW,594.0
1927-04-30,SJ_VALLEY_OUTFLOW,1149.0
1927-05-31,SJ_VALLEY_OUTFLOW,1664.0
1927-06-30,SJ_VALLEY_OUTFLOW,1507.0
1927-07-31,SJ_VALLEY_OUTFLOW,461.0
1927-08-31,SJ_VALLEY_OUTFLOW,96.0
1927-09-30,SJ_VALLEY_OUTFLOW,38.0
1927-10-31,SJ_VALLEY_OUTFLOW,55.0
1927-11-30,SJ_VALLEY_OUTFLOW,266.0
1927-12-31,SJ_VALLEY_OUTFLOW,143.0
1928-01-31,SJ_VALLEY_OUTFLOW,164.0
1928-02-29,SJ_VALLEY_OUTFLOW,266.0
1928-03-31,SJ_VALLEY_OUTFLOW,977.0
1928-04-30,SJ_VALLEY_OUTFLOW,852.0
1928-05-31,SJ_VALLEY_OUTFLOW,1275.0
1928-06-30,SJ_VALLEY_OUTFLOW,464.0
1928-07-31,SJ_VALLEY_OUTFLOW,100.0
1928-08-31,SJ_VALLEY_OUTFLOW,28.0
1928-09-30,SJ_VALLEY_OUTFLOW,11.0
1928-10-31,SJ_VALLEY_OUTFLOW,14.0
1928-11-30,SJ_VALLEY_OUTFLOW,30.0
1928-12-31,SJ_VALLEY_OUTFLOW,56.0
1929-01-31,SJ_VALLEY_OUTFLOW,64.0
1929-02-28,SJ_VALLEY_OUTFLOW,122.0
1929-03-31,SJ_VALLEY_OUTFLOW,274.0
1929-04-30,SJ_VALLEY_OUTFLOW,443.0
1929-05-31,SJ_VALLEY_OUTFLOW,1085.0
1929-06-30,SJ_VALLEY_OUTFLOW,633.0
1929-07-31,SJ_VALLEY_OUTFLOW,153.0
1929-08-31,SJ_VALLEY_OUTFLOW,29.0
1929-09-30,SJ_VALLEY_OUTFLOW,8.0
1929-10-31,SJ_VALLEY_OUTFLOW,10.0
1929-11-30,SJ_VALLEY_OUTFLOW,13.0
1929-12-31,SJ_VALLEY_OUTFLOW,55.0
1930-01-31,SJ_VALLEY_OUTFLOW,115.0
1930-02-28,SJ_VALLEY_OUTFLOW,198.0
1930-03-31,SJ_VALLEY_OUTFLOW,434.0
1930-04-30,SJ_VALLEY_OUTFLOW,720.0
1930-05-31,SJ_VALLEY_OUTFLOW,797.0
1930-06-30,SJ_VALLEY_OUTFLOW,777.0
1930-07-31,SJ_VALLEY_OUTFLOW,155.0
1930-08-31,SJ_VALLEY_OUTFLOW,35.0
1930-09-30,SJ_VALLEY_OUTFLOW,15.0
1930-10-31,SJ_VALLEY_OUTFLOW,31.0
1930-11-30,SJ_VALLEY_OUTFLOW,52.0
1930-12-31,SJ_VALLEY_OUTFLOW,33.0
1931-01-31,SJ_VALLEY_OUTFLOW,71.0
1931-02-28,SJ_VALLEY_OUTFLOW,113.0
1931-03-31,SJ_VALLEY_OUTFLOW,174.0
1931-04-30,SJ_VALLEY_OUTFLOW,421.0
1931-05-31,SJ_VALLEY_OUTFLOW,566.0
1931-06-30,SJ_VALLEY_OUTFLOW,154.0
1931-07-31,SJ_VALLEY_OUTFLOW,37.0
1931-08-31,SJ_VALLEY_OUTFLOW,16.0
1931-09-30,SJ_VALLEY_OUTFLOW,9.0
1931-10-31,SJ_VALLEY_OUTFLOW,12.0
1931-11-30,SJ_VALLEY_OUTFLOW,24.0
1931-12-31,SJ_VALLEY_OUTFLOW,410.0
1932-01-31,SJ_VALLEY_OUTFLOW,305.0
1932-02-29,SJ_VALLEY_OUTFLOW,911.0
1932-03-31,SJ_VALLEY_OUTFLOW,570.0
1932-04-30,SJ_VALLEY_OUTFLOW,847.0
1932-05-31,SJ_VALLEY_OUTFLOW,1715.0
1932-06-30,SJ_VALLEY_OUTFLOW,1644.0
1932-07-31,SJ_VALLEY_OUTFLOW,565.0
1932-08-31,SJ_VALLEY_OUTFLOW,113.0
1932-09-30,SJ_VALLEY_OUTFLOW,36.0
1932-10-31,SJ_VALLEY_OUTFLOW,30.0
1932-11-30,SJ_VALLEY_OUTFLOW,20.0
1932-12-31,SJ_VALLEY_OUTFLOW,39.0
1933-01-31,SJ_VALLEY_OUTFLOW,96.0
1933-02-28,SJ_VALLEY_OUTFLOW,107.0
1933-03-31,SJ_VALLEY_OUTFLOW,265.0
1933-04-30,SJ_VALLEY_OUTFLOW,537.0
