center,start,end,source,metric,value,n_basins
2000-06-30,1985-06-30,2015-05-31,vic_9unimp,kge,0.6660463547037531,9
2000-06-30,1985-06-30,2015-05-31,vic_9unimp,nse,0.7835173384201517,9
2000-06-30,1985-06-30,2015-05-31,vic_9unimp,pbias,21.27405936293558,9
2000-06-30,1985-06-30,2015-05-31,vic_9unimp,seas_mismatch,0.06465488232185639,9
2000-07-31,1985-07-31,2015-06-30,11obs,kge,0.9014226385162263,11
2000-07-31,1985-07-31,2015-06-30,11obs,nse,0.9315829433433066,11
2000-07-31,1985-07-31,2015-06-30,11obs,pbias,-0.701110145275575,11
2000-07-31,1985-07-31,2015-06-30,11obs,seas_mismatch,0.0423367428761954,11
2000-07-31,1985-07-31,2015-06-30,9unimp,kge,0.8750537842264762,9
2000-07-31,1985-07-31,2015-06-30,9unimp,nse,0.9123676401425549,9
2000-07-31,1985-07-31,2015-06-30,9unimp,pbias,8.193699866092171,9
2000-07-31,1985-07-31,2015-06-30,9unimp,seas_mismatch,0.06609149715382134,9
2000-07-31,1985-07-31,2015-06-30,vic_11obs,kge,0.7770288190837923,11
2000-07-31,1985-07-31,2015-06-30,vic_11obs,nse,0.8465557817515891,11
2000-07-31,1985-07-31,2015-06-30,vic_11obs,pbias,8.757955332662279,11
2000-07-31,1985-07-31,2015-06-30,vic_11obs,seas_mismatch,0.07108170675683295,11
2000-07-31,1985-07-31,2015-06-30,vic_9unimp,kge,0.6659198684972261,9
2000-07-31,1985-07-31,2015-06-30,vic_9unimp,nse,0.7835431013545958,9
2000-07-31,1985-07-31,2015-06-30,vic_9unimp,pbias,21.301921675672958,9
2000-07-31,1985-07-31,2015-06-30,vic_9unimp,seas_mismatch,0.0646943779005981,9
2000-08-31,1985-08-31,2015-07-31,11obs,kge,0.9012954760907582,11
2000-08-31,1985-08-31,2015-07-31,11obs,nse,0.9315816294951822,11
2000-08-31,1985-08-31,2015-07-31,11obs,pbias,-0.6716581338033801,11
2000-08-31,1985-08-31,2015-07-31,11obs,seas_mismatch,0.04236090564224263,11
2000-08-31,1985-08-31,2015-07-31,9unimp,kge,0.8746579988153779,9
2000-08-31,1985-08-31,2015-07-31,9unimp,nse,0.9123802863349477,9
2000-08-31,1985-08-31,2015-07-31,9unimp,pbias,8.203697097801872,9
2000-08-31,1985-08-31,2015-07-31,9unimp,seas_mismatch,0.06604081024211442,9
2000-08-31,1985-08-31,2015-07-31,vic_11obs,kge,0.7769958747801509,11
2000-08-31,1985-08-31,2015-07-31,vic_11obs,nse,0.8465682331932254,11
2000-08-31,1985-08-31,2015-07-31,vic_11obs,pbias,8.816072593907327,11
2000-08-31,1985-08-31,2015-07-31,vic_11obs,seas_mismatch,0.07097480087895533,11
2000-08-31,1985-08-31,2015-07-31,vic_9unimp,kge,0.6658199502674333,9
2000-08-31,1985-08-31,2015-07-31,vic_9unimp,nse,0.7835582679077273,9
2000-08-31,1985-08-31,2015-07-31,vic_9unimp,pbias,21.32458970879522,9
2000-08-31,1985-08-31,2015-07-31,vic_9unimp,seas_mismatch,0.06461397988610702,9
2000-09-30,1985-09-30,2015-08-31,11obs,kge,0.9012340606088386,11
2000-09-30,1985-09-30,2015-08-31,11obs,nse,0.9315888741629887,11
2000-09-30,1985-09-30,2015-08-31,11obs,pbias,-0.661702817822857,11
2000-09-30,1985-09-30,2015-08-31,11obs,seas_mismatch,0.04235420300782896,11
2000-09-30,1985-09-30,2015-08-31,9unimp,kge,0.8745895230878507,9
2000-09-30,1985-09-30,2015-08-31,9unimp,nse,0.9123960944946172,9
2000-09-30,1985-09-30,2015-08-31,9unimp,pbias,8.203697097801857,9
2000-09-30,1985-09-30,2015-08-31,9unimp,seas_mismatch,0.06604081024211442,9
2000-09-30,1985-09-30,2015-08-31,vic_11obs,kge,0.776854546724245,11
2000-09-30,1985-09-30,2015-08-31,vic_11obs,nse,0.8465796894021584,11
2000-09-30,1985-09-30,2015-08-31,vic_11obs,pbias,8.8642235140323,11
2000-09-30,1985-09-30,2015-08-31,vic_11obs,seas_mismatch,0.07090380254341876,11
2000-09-30,1985-09-30,2015-08-31,vic_9unimp,kge,0.6658752758153299,9
2000-09-30,1985-09-30,2015-08-31,vic_9unimp,nse,0.7835792007442334,9
2000-09-30,1985-09-30,2015-08-31,vic_9unimp,pbias,21.311902456417787,9
2000-09-30,1985-09-30,2015-08-31,vic_9unimp,seas_mismatch,0.06460277147155899,9
2000-10-31,1985-10-31,2015-09-30,11obs,kge,0.9009491873424543,11
2000-10-31,1985-10-31,2015-09-30,11obs,nse,0.9315984361394749,11
2000-10-31,1985-10-31,2015-09-30,11obs,pbias,-0.6951162330307982,11
2000-10-31,1985-10-31,2015-09-30,11obs,seas_mismatch,0.04225401636374445,11
2000-10-31,1985-10-31,2015-09-30,9unimp,kge,0.8743793097540623,9
2000-10-31,1985-10-31,2015-09-30,9unimp,nse,0.912404523771133,9
2000-10-31,1985-10-31,2015-09-30,9unimp,pbias,8.203697097801872,9
2000-10-31,1985-10-31,2015-09-30,9unimp,seas_mismatch,0.06604081024211442,9
2000-10-31,1985-10-31,2015-09-30,vic_11obs,kge,0.7769055548519269,11
2000-10-31,1985-10-31,2015-09-30,vic_11obs,nse,0.8466041967765525,11
2000-10-31,1985-10-31,2015-09-30,vic_11obs,pbias,8.850777611909404,11
2000-10-31,1985-10-31,2015-09-30,vic_11obs,seas_mismatch,0.07086491203440076,11
2000-10-31,1985-10-31,2015-09-30,vic_9unimp,kge,0.66585941548591,9
2000-10-31,1985-10-31,2015-09-30,vic_9unimp,nse,0.783595118970055,9
2000-10-31,1985-10-31,2015-09-30,vic_9unimp,pbias,21.316015182663666,9
2000-10-31,1985-10-31,2015-09-30,vic_9unimp,seas_mismatch,0.0645592387101214,9
2000-11-30,1985-11-30,2015-10-31,11obs,kge,0.9007912993541648,11
2000-11-30,1985-11-30,2015-10-31,11obs,nse,0.9315675259869998,11
2000-11-30,1985-11-30,2015-10-31,11obs,pbias,-0.6738325966281088,11
2000-11-30,1985-11-30,2015-10-31,11obs,seas_mismatch,0.04228217236335602,11
2000-11-30,1985-11-30,2015-10-31,9unimp,kge,0.8744597117984864,9
2000-11-30,1985-11-30,2015-10-31,9unimp,nse,0.9124116087446675,9
2000-11-30,1985-11-30,2015-10-31,9unimp,pbias,8.212017890779931,9
2000-11-30,1985-11-30,2015-10-31,9unimp,seas_mismatch,0.06607185612820272,9
2000-11-30,1985-11-30,2015-10-31,vic_11obs,kge,0.776899688995929,11
2000-11-30,1985-11-30,2015-10-31,vic_11obs,nse,0.8466392697706009,11
2000-11-30,1985-11-30,2015-10-31,vic_11obs,pbias,8.888578741798536,11
2000-11-30,1985-11-30,2015-10-31,vic_11obs,seas_mismatch,0.07074895475040205,11
2000-11-30,1985-11-30,2015-10-31,vic_9unimp,kge,0.6659014944202617,9
2000-11-30,1985-11-30,2015-10-31,vic_9unimp,nse,0.783596413013394,9
2000-11-30,1985-11-30,2015-10-31,vic_9unimp,pbias,21.307165907359185,9
2000-11-30,1985-11-30,2015-10-31,vic_9unimp,seas_mismatch,0.06450710631649126,9
2000-12-31,1985-12-31,2015-11-30,11obs,kge,0.9012760005878508,11
2000-12-31,1985-12-31,2015-11-30,11obs,nse,0.9315712856603753,11
2000-12-31,1985-12-31,2015-11-30,11obs,pbias,-0.6364380391049749,11
2000-12-31,1985-12-31,2015-11-30,11obs,seas_mismatch,0.04237684268144321,11
2000-12-31,1985-12-31,2015-11-30,9unimp,kge,0.8745400769912318,9
2000-12-31,1985-12-31,2015-11-30,9unimp,nse,0.9124304973634838,9
2000-12-31,1985-12-31,2015-11-30,9unimp,pbias,8.158764596776553,9
2000-12-31,1985-12-31,2015-11-30,9unimp,seas_mismatch,0.06590017771379594,9
2000-12-31,1985-12-31,2015-11-30,vic_11obs,kge,0.7772244527371828,11
2000-12-31,1985-12-31,2015-11-30,vic_11obs,nse,0.8466506320642211,11
2000-12-31,1985-12-31,2015-11-30,vic_11obs,pbias,8.922202328576079,11
2000-12-31,1985-12-31,2015-11-30,vic_11obs,seas_mismatch,0.0706317509273664,11
2000-12-31,1985-12-31,2015-11-30,vic_9unimp,kge,0.6670138734810849,9
2000-12-31,1985-12-31,2015-11-30,vic_9unimp,nse,0.7838156389237819,9
2000-12-31,1985-12-31,2015-11-30,vic_9unimp,pbias,21.087445663025036,9
2000-12-31,1985-12-31,2015-11-30,vic_9unimp,seas_mismatch,0.06402323412626171,9
2001-01-31,1986-01-31,2015-12-31,11obs,kge,0.9014611327402363,11
2001-01-31,1986-01-31,2015-12-31,11obs,nse,0.9315517461242733,11
2001-01-31,1986-01-31,2015-12-31,11obs,pbias,-0.5966738554870746,11
2001-01-31,1986-01-31,2015-12-31,11obs,seas_mismatch,0.04294736523703982,11
2001-01-31,1986-01-31,2015-12-31,9unimp,kge,0.8756598495818917,9
2001-01-31,1986-01-31,2015-12-31,9unimp,nse,0.9125705112424887,9
2001-01-31,1986-01-31,2015-12-31,9unimp,pbias,8.258463416515404,9
2001-01-31,1986-01-31,2015-12-31,9unimp,seas_mismatch,0.06533830463044417,9
2001-01-31,1986-01-31,2015-12-31,vic_11obs,kge,0.7769999612403337,11
2001-01-31,1986-01-31,2015-12-31,vic_11obs,nse,0.8466379264798232,11
2001-01-31,1986-01-31,2015-12-31,vic_11obs,pbias,9.043495553076443,11
2001-01-31,1986-01-31,2015-12-31,vic_11obs,seas_mismatch,0.07027689999297286,11
2001-01-31,1986-01-31,2015-12-31,vic_9unimp,kge,0.670402692601259,9
2001-01-31,1986-01-31,2015-12-31,vic_9unimp,nse,0.7829145638168042,9
2001-01-31,1986-01-31,2015-12-31,vic_9unimp,pbias,20.689400014850822,9
2001-01-31,1986-01-31,2015-12-31,vic_9unimp,seas_mismatch,0.06394673465420939,9
2001-02-28,1986-02-28,2016-01-31,11obs,kge,0.9017664993730545,11
2001-02-28,1986-02-28,2016-01-31,11obs,nse,0.9315972535076658,11
2001-02-28,1986-02-28,2016-01-31,11obs,pbias,-0.48355332708710336,11
2001-02-28,1986-02-28,2016-01-31,11obs,seas_mismatch,0.042932449612614165,11
2001-02-28,1986-02-28,2016-01-31,9unimp,kge,0.8770549752795731,9
2001-02-28,1986-02-28,2016-01-31,9unimp,nse,0.9121822992412961,9
2001-02-28,1986-02-28,2016-01-31,9unimp,pbias,8.313884274669698,9
2001-02-28,1986-02-28,2016-01-31,9unimp,seas_mismatch,0.06476699298672281,9
2001-02-28,1986-02-28,2016-01-31,vic_11obs,kge,0.7756231145226218,11
2001-02-28,1986-02-28,2016-01-31,vic_11obs,nse,0.8465672053354227,11
2001-02-28,1986-02-28,2016-01-31,vic_11obs,pbias,9.15762690520861,11
2001-02-28,1986-02-28,2016-01-31,vic_11obs,seas_mismatch,0.07091764346159876,11
2001-02-28,1986-02-28,2016-01-31,vic_9unimp,kge,0.6592065702042278,9
2001-02-28,1986-02-28,2016-01-31,vic_9unimp,nse,0.7826509524677265,9
2001-02-28,1986-02-28,2016-01-31,vic_9unimp,pbias,21.78734873675708,9
2001-02-28,1986-02-28,2016-01-31,vic_9unimp,seas_mismatch,0.06394476989527346,9
2001-03-31,1986-03-31,2016-02-29,11obs,kge,0.9108876263268764,11
2001-03-31,1986-03-31,2016-02-29,11obs,nse,0.9273311383033507,11
2001-03-31,1986-03-31,2016-02-29,11obs,pbias,-0.2399984251868148,11
2001-03-31,1986-03-31,2016-02-29,11obs,seas_mismatch,0.04512458783333412,11
2001-03-31,1986-03-31,2016-02-29,9unimp,kge,0.863438786277479,9
2001-03-31,1986-03-31,2016-02-29,9unimp,nse,0.9013268728019803,9
2001-03-31,1986-03-31,2016-02-29,9unimp,pbias,8.408347461483281,9
2001-03-31,1986-03-31,2016-02-29,9unimp,seas_mismatch,0.06758669530702835,9
2001-03-31,1986-03-31,2016-02-29,vic_11obs,kge,0.778063570284256,11
2001-03-31,1986-03-31,2016-02-29,vic_11obs,nse,0.8403709791895705,11
2001-03-31,1986-03-31,2016-02-29,vic_11obs,pbias,9.042778738671766,11
2001-03-31,1986-03-31,2016-02-29,vic_11obs,seas_mismatch,0.07173335115868583,11
2001-03-31,1986-03-31,2016-02-29,vic_9unimp,kge,0.650867600310975,9
2001-03-31,1986-03-31,2016-02-29,vic_9unimp,nse,0.7544375404751267,9
2001-03-31,1986-03-31,2016-02-29,vic_9unimp,pbias,21.472697155067024,9
2001-03-31,1986-03-31,2016-02-29,vic_9unimp,seas_mismatch,0.0655906101117463,9
2001-04-30,1986-04-30,2016-03-31,11obs,kge,0.9085834012592504,11
2001-04-30,1986-04-30,2016-03-31,11obs,nse,0.9273629662934763,11
2001-04-30,1986-04-30,2016-03-31,11obs,pbias,-0.2793935930382099,11
2001-04-30,1986-04-30,2016-03-31,11obs,seas_mismatch,0.045151170467271344,11
2001-04-30,1986-04-30,2016-03-31,9unimp,kge,0.8654034688060952,9
2001-04-30,1986-04-30,2016-03-31,9unimp,nse,0.9016567560516977,9
2001-04-30,1986-04-30,2016-03-31,9unimp,pbias,7.750774487821021,9
2001-04-30,1986-04-30,2016-03-31,9unimp,seas_mismatch,0.06571811257312851,9
2001-04-30,1986-04-30,2016-03-31,vic_11obs,kge,0.7766954098644675,11
2001-04-30,1986-04-30,2016-03-31,vic_11obs,nse,0.8357402589761246,11
2001-04-30,1986-04-30,2016-03-31,vic_11obs,pbias,9.066327635410866,11
2001-04-30,1986-04-30,2016-03-31,vic_11obs,seas_mismatch,0.07254911640583414,11
2001-04-30,1986-04-30,2016-03-31,vic_9unimp,kge,0.6256417650449735,9
2001-04-30,1986-04-30,2016-03-31,vic_9unimp,nse,0.7463465953002689,9
2001-04-30,1986-04-30,2016-03-31,vic_9unimp,pbias,23.149897889581577,9
2001-04-30,1986-04-30,2016-03-31,vic_9unimp,seas_mismatch,0.06406915787907283,9
2001-05-31,1986-05-31,2016-04-30,11obs,kge,0.9085087096121724,11
2001-05-31,1986-05-31,2016-04-30,11obs,nse,0.9272270733465432,11
2001-05-31,1986-05-31,2016-04-30,11obs,pbias,-0.1496674873375384,11
2001-05-31,1986-05-31,2016-04-30,11obs,seas_mismatch,0.04502012988426797,11
2001-05-31,1986-05-31,2016-04-30,9unimp,kge,0.86542033223633,9
2001-05-31,1986-05-31,2016-04-30,9unimp,nse,0.9018264115174754,9
2001-05-31,1986-05-31,2016-04-30,9unimp,pbias,7.519489393625636,9
2001-05-31,1986-05-31,2016-04-30,9unimp,seas_mismatch,0.0669762284855346,9
2001-05-31,1986-05-31,2016-04-30,vic_11obs,kge,0.7741105492123695,11
2001-05-31,1986-05-31,2016-04-30,vic_11obs,nse,0.8360404146187161,11
2001-05-31,1986-05-31,2016-04-30,vic_11obs,pbias,9.426188147367792,11
2001-05-31,1986-05-31,2016-04-30,vic_11obs,seas_mismatch,0.07441136792937422,11
2001-05-31,1986-05-31,2016-04-30,vic_9unimp,kge,0.6250438740233157,9
2001-05-31,1986-05-31,2016-04-30,vic_9unimp,nse,0.7462632542212244,9
2001-05-31,1986-05-31,2016-04-30,vic_9unimp,pbias,23.26361907858508,9
2001-05-31,1986-05-31,2016-04-30,vic_9unimp,seas_mismatch,0.06391693113710757,9
2001-06-30,1986-06-30,2016-05-31,11obs,kge,0.9082626146490234,11
2001-06-30,1986-06-30,2016-05-31,11obs,nse,0.9261371028829807,11
2001-06-30,1986-06-30,2016-05-31,11obs,pbias,-0.11823955219793902,11
2001-06-30,1986-06-30,2016-05-31,11obs,seas_mismatch,0.0446452513292948,11
2001-06-30,1986-06-30,2016-05-31,9unimp,kge,0.8635908573599729,9
2001-06-30,1986-06-30,2016-05-31,9unimp,nse,0.9019611096623806,9
2001-06-30,1986-06-30,2016-05-31,9unimp,pbias,7.453893538260297,9
2001-06-30,1986-06-30,2016-05-31,9unimp,seas_mismatch,0.06676598858946245,9
2001-06-30,1986-06-30,2016-05-31,vic_11obs,kge,0.7809848991836829,11
2001-06-30,1986-06-30,2016-05-31,vic_11obs,nse,0.8333631241108187,11
2001-06-30,1986-06-30,2016-05-31,vic_11obs,pbias,9.37642387494824,11
2001-06-30,1986-06-30,2016-05-31,vic_11obs,seas_mismatch,0.07626272876415723,11
2001-06-30,1986-06-30,2016-05-31,vic_9unimp,kge,0.6247835860020755,9
2001-06-30,1986-06-30,2016-05-31,vic_9unimp,nse,0.7463468219347384,9
2001-06-30,1986-06-30,2016-05-31,vic_9unimp,pbias,23.320489351536672,9
2001-06-30,1986-06-30,2016-05-31,vic_9unimp,seas_mismatch,0.063379863623309,9
2001-07-31,1986-07-31,2016-06-30,11obs,kge,0.9057619559409383,11
2001-07-31,1986-07-31,2016-06-30,11obs,nse,0.9262422157319088,11
2001-07-31,1986-07-31,2016-06-30,11obs,pbias,-0.39555966290088157,11
2001-07-31,1986-07-31,2016-06-30,11obs,seas_mismatch,0.04439894438417884,11
2001-07-31,1986-07-31,2016-06-30,9unimp,kge,0.8600104856517936,9
2001-07-31,1986-07-31,2016-06-30,9unimp,nse,0.9019821388830511,9
2001-07-31,1986-07-31,2016-06-30,9unimp,pbias,7.45875892702091,9
2001-07-31,1986-07-31,2016-06-30,9unimp,seas_mismatch,0.06675022103791231,9
2001-07-31,1986-07-31,2016-06-30,vic_11obs,kge,0.7829324009783423,11
2001-07-31,1986-07-31,2016-06-30,vic_11obs,nse,0.8329986081683383,11
2001-07-31,1986-07-31,2016-06-30,vic_11obs,pbias,9.142585944979633,11
2001-07-31,1986-07-31,2016-06-30,vic_11obs,seas_mismatch,0.07686122332433193,11
2001-07-31,1986-07-31,2016-06-30,vic_9unimp,kge,0.6247573986474699,9
2001-07-31,1986-07-31,2016-06-30,vic_9unimp,nse,0.7463520624541624,9
2001-07-31,1986-07-31,2016-06-30,vic_9unimp,pbias,23.326818477899213,9
2001-07-31,1986-07-31,2016-06-30,vic_9unimp,seas_mismatch,0.0633074348724235,9
2001-08-31,1986-08-31,2016-07-31,11obs,kge,0.9042574566654769,11
2001-08-31,1986-08-31,2016-07-31,11obs,nse,0.9262295193347401,11
2001-08-31,1986-08-31,2016-07-31,11obs,pbias,-0.38400601199596796,11
2001-08-31,1986-08-31,2016-07-31,11obs,seas_mismatch,0.04461296186443035,11
2001-08-31,1986-08-31,2016-07-31,9unimp,kge,0.8591916545316192,9
2001-08-31,1986-08-31,2016-07-31,9unimp,nse,0.9019639758042222,9
2001-08-31,1986-08-31,2016-07-31,9unimp,pbias,7.435603978519949,9
2001-08-31,1986-08-31,2016-07-31,9unimp,seas_mismatch,0.06685893988357731,9
2001-08-31,1986-08-31,2016-07-31,vic_11obs,kge,0.7830053299865771,11
2001-08-31,1986-08-31,2016-07-31,vic_11obs,nse,0.8330063195423585,11
2001-08-31,1986-08-31,2016-07-31,vic_11obs,pbias,9.160922771695608,11
2001-08-31,1986-08-31,2016-07-31,vic_11obs,seas_mismatch,0.07638970994054861,11
2001-08-31,1986-08-31,2016-07-31,vic_9unimp,kge,0.6245776214534883,9
2001-08-31,1986-08-31,2016-07-31,vic_9unimp,nse,0.7464046352225799,9
2001-08-31,1986-08-31,2016-07-31,vic_9unimp,pbias,23.37075421434398,9
2001-08-31,1986-08-31,2016-07-31,vic_9unimp,seas_mismatch,0.06337961314653506,9
2001-09-30,1986-09-30,2016-08-31,11obs,kge,0.9036795735067668,11
2001-09-30,1986-09-30,2016-08-31,11obs,nse,0.9262334111619345,11
2001-09-30,1986-09-30,2016-08-31,11obs,pbias,-0.3884347786992384,11
2001-09-30,1986-09-30,2016-08-31,11obs,seas_mismatch,0.04430602343927531,11
2001-09-30,1986-09-30,2016-08-31,9unimp,kge,0.8587944907543835,9
2001-09-30,1986-09-30,2016-08-31,9unimp,nse,0.901928782650016,9
2001-09-30,1986-09-30,2016-08-31,9unimp,pbias,7.378789802385986,9
2001-09-30,1986-09-30,2016-08-31,9unimp,seas_mismatch,0.06712564092124865,9
2001-09-30,1986-09-30,2016-08-31,vic_11obs,kge,0.7830961194975963,11
2001-09-30,1986-09-30,2016-08-31,vic_11obs,nse,0.8334586431012445,11
2001-09-30,1986-09-30,2016-08-31,vic_11obs,pbias,9.174713431221111,11
2001-09-30,1986-09-30,2016-08-31,vic_11obs,seas_mismatch,0.07626298236833831,11
2001-09-30,1986-09-30,2016-08-31,vic_9unimp,kge,0.6245669217701909,9
2001-09-30,1986-09-30,2016-08-31,vic_9unimp,nse,0.7464071926756604,9
2001-09-30,1986-09-30,2016-08-31,vic_9unimp,pbias,23.373451688178488,9
2001-09-30,1986-09-30,2016-08-31,vic_9unimp,seas_mismatch,0.06303886884309558,9
2001-10-31,1986-10-31,2016-09-30,11obs,kge,0.9036496614292436,11
2001-10-31,1986-10-31,2016-09-30,11obs,nse,0.9264576731906268,11
2001-10-31,1986-10-31,2016-09-30,11obs,pbias,-0.4326186212856335,11
2001-10-31,1986-10-31,2016-09-30,11obs,seas_mismatch,0.0443617093594987,11
2001-10-31,1986-10-31,2016-09-30,9unimp,kge,0.8584645154141707,9
2001-10-31,1986-10-31,2016-09-30,9unimp,nse,0.901918965519423,9
2001-10-31,1986-10-31,2016-09-30,9unimp,pbias,7.367488092602914,9
2001-10-31,1986-10-31,2016-09-30,9unimp,seas_mismatch,0.06718576554897987,9
2001-10-31,1986-10-31,2016-09-30,vic_11obs,kge,0.7830960960147686,11
2001-10-31,1986-10-31,2016-09-30,vic_11obs,nse,0.8336103523641478,11
2001-10-31,1986-10-31,2016-09-30,vic_11obs,pbias,9.165934769068645,11
2001-10-31,1986-10-31,2016-09-30,vic_11obs,seas_mismatch,0.07621920424032942,11
2001-10-31,1986-10-31,2016-09-30,vic_9unimp,kge,0.6250935057837143,9
2001-10-31,1986-10-31,2016-09-30,vic_9unimp,nse,0.7462453448984079,9
2001-10-31,1986-10-31,2016-09-30,vic_9unimp,pbias,23.24923661155506,9
2001-10-31,1986-10-31,2016-09-30,vic_9unimp,seas_mismatch,0.062932054996923,9
2001-11-30,1986-11-30,2016-10-31,11obs,kge,0.9035959897241327,11
2001-11-30,1986-11-30,2016-10-31,11obs,nse,0.926149522790722,11
2001-11-30,1986-11-30,2016-10-31,11obs,pbias,-0.420594290642766,11
2001-11-30,1986-11-30,2016-10-31,11obs,seas_mismatch,0.044370788739307665,11
2001-11-30,1986-11-30,2016-10-31,9unimp,kge,0.8588964887229911,9
2001-11-30,1986-11-30,2016-10-31,9unimp,nse,0.901858045899115,9
2001-11-30,1986-11-30,2016-10-31,9unimp,pbias,7.431276374725132,9
2001-11-30,1986-11-30,2016-10-31,9unimp,seas_mismatch,0.0674399473688039,9
2001-11-30,1986-11-30,2016-10-31,vic_11obs,kge,0.7827550960942902,11
2001-11-30,1986-11-30,2016-10-31,vic_11obs,nse,0.8333496097097294,11
2001-11-30,1986-11-30,2016-10-31,vic_11obs,pbias,9.16232014378419,11
2001-11-30,1986-11-30,2016-10-31,vic_11obs,seas_mismatch,0.07652719176376385,11
2001-11-30,1986-11-30,2016-10-31,vic_9unimp,kge,0.6244670960676908,9
2001-11-30,1986-11-30,2016-10-31,vic_9unimp,nse,0.7460398216897052,9
2001-11-30,1986-11-30,2016-10-31,vic_9unimp,pbias,23.370464929180898,9
2001-11-30,1986-11-30,2016-10-31,vic_9unimp,seas_mismatch,0.06363248024733256,9
2001-12-31,1986-12-31,2016-11-30,11obs,kge,0.9036992343578383,11
2001-12-31,1986-12-31,2016-11-30,11obs,nse,0.9260581907840806,11
2001-12-31,1986-12-31,2016-11-30,11obs,pbias,-0.4545602363917596,11
2001-12-31,1986-12-31,2016-11-30,11obs,seas_mismatch,0.044257814748989856,11
2001-12-31,1986-12-31,2016-11-30,9unimp,kge,0.8590209386731227,9
2001-12-31,1986-12-31,2016-11-30,9unimp,nse,0.9016817529711493,9
2001-12-31,1986-12-31,2016-11-30,9unimp,pbias,7.4683455420123215,9
2001-12-31,1986-12-31,2016-11-30,9unimp,seas_mismatch,0.0675842129354029,9
2001-12-31,1986-12-31,2016-11-30,vic_11obs,kge,0.7826753789808725,11
2001-12-31,1986-12-31,2016-11-30,vic_11obs,nse,0.8331773341273505,11
2001-12-31,1986-12-31,2016-11-30,vic_11obs,pbias,9.104792223307552,11
2001-12-31,1986-12-31,2016-11-30,vic_11obs,seas_mismatch,0.07679106998215143,11
2001-12-31,1986-12-31,2016-11-30,vic_9unimp,kge,0.6265418012953003,9
2001-12-31,1986-12-31,2016-11-30,vic_9unimp,nse,0.7453527899278466,9
2001-12-31,1986-12-31,2016-11-30,vic_9unimp,pbias,23.03255539417404,9
2001-12-31,1986-12-31,2016-11-30,vic_9unimp,seas_mismatch,0.06399593508231996,9
2002-01-31,1987-01-31,2016-12-31,11obs,kge,0.9029539131907487,11
2002-01-31,1987-01-31,2016-12-31,11obs,nse,0.926044013759443,11
2002-01-31,1987-01-31,2016-12-31,11obs,pbias,-0.3958198322421719,11
2002-01-31,1987-01-31,2016-12-31,11obs,seas_mismatch,0.044706140651160575,11
2002-01-31,1987-01-31,2016-12-31,9unimp,kge,0.859622836018687,9
2002-01-31,1987-01-31,2016-12-31,9unimp,nse,0.9003710536851399,9
2002-01-31,1987-01-31,2016-12-31,9unimp,pbias,7.459578536829921,9
2002-01-31,1987-01-31,2016-12-31,9unimp,seas_mismatch,0.06745368455689113,9
2002-01-31,1987-01-31,2016-12-31,vic_11obs,kge,0.7821409709548259,11
2002-01-31,1987-01-31,2016-12-31,vic_11obs,nse,0.8329610605645796,11
2002-01-31,1987-01-31,2016-12-31,vic_11obs,pbias,9.125209268025904,11
2002-01-31,1987-01-31,2016-12-31,vic_11obs,seas_mismatch,0.07656529331549614,11
2002-01-31,1987-01-31,2016-12-31,vic_9unimp,kge,0.6482865969884963,9
2002-01-31,1987-01-31,2016-12-31,vic_9unimp,nse,0.7409406423567747,9
2002-01-31,1987-01-31,2016-12-31,vic_9unimp,pbias,21.550187043522214,9
2002-01-31,1987-01-31,2016-12-31,vic_9unimp,seas_mismatch,0.06550822798427511,9
2002-02-28,1987-02-28,2017-01-31,11obs,kge,0.9033634529844088,11
2002-02-28,1987-02-28,2017-01-31,11obs,nse,0.9281712937832313,11
2002-02-28,1987-02-28,2017-01-31,11obs,pbias,-0.46288955438027607,11
2002-02-28,1987-02-28,2017-01-31,11obs,seas_mismatch,0.04324707712884686,11
2002-02-28,1987-02-28,2017-01-31,9unimp,kge,0.8632651602363637,9
2002-02-28,1987-02-28,2017-01-31,9unimp,nse,0.9116204670495002,9
2002-02-28,1987-02-28,2017-01-31,9unimp,pbias,5.7139754326097245,9
2002-02-28,1987-02-28,2017-01-31,9unimp,seas_mismatch,0.06891705929290545,9
2002-02-28,1987-02-28,2017-01-31,vic_11obs,kge,0.7751903369137486,11
2002-02-28,1987-02-28,2017-01-31,vic_11obs,nse,0.8359666173703051,11
2002-02-28,1987-02-28,2017-01-31,vic_11obs,pbias,9.23281855643184,11
2002-02-28,1987-02-28,2017-01-31,vic_11obs,seas_mismatch,0.07733959608207466,11
2002-02-28,1987-02-28,2017-01-31,vic_9unimp,kge,0.6093390523881186,9
2002-02-28,1987-02-28,2017-01-31,vic_9unimp,nse,0.7286973707029323,9
2002-02-28,1987-02-28,2017-01-31,vic_9unimp,pbias,23.022418922648647,9
2002-02-28,1987-02-28,2017-01-31,vic_9unimp,seas_mismatch,0.06848102045670293,9
2002-03-31,1987-03-31,2017-02-28,11obs,kge,0.8954900623178326,11
2002-03-31,1987-03-31,2017-02-28,11obs,nse,0.9294924763739002,11
2002-03-31,1987-03-31,2017-02-28,11obs,pbias,-0.4300314888912671,11
2002-03-31,1987-03-31,2017-02-28,11obs,seas_mismatch,0.04240310584814016,11
2002-03-31,1987-03-31,2017-02-28,9unimp,kge,0.8701660182461418,9
2002-03-31,1987-03-31,2017-02-28,9unimp,nse,0.9150586344500089,9
