key,lat,lon,in_15cdec_grid,in_9unimp,in_11obs,in_12rim,in_calsim3_fp
35.84375_-119.96875,35.84375,-119.96875,0,0,0,0,1
35.84375_-119.90625,35.84375,-119.90625,0,0,0,0,1
35.84375_-119.84375,35.84375,-119.84375,0,0,0,0,1
35.84375_-119.78125,35.84375,-119.78125,0,0,0,0,1
35.84375_-119.71875,35.84375,-119.71875,0,0,0,0,1
35.84375_-119.65625,35.84375,-119.65625,0,0,0,0,1
35.84375_-119.59375,35.84375,-119.59375,0,0,0,0,1
35.84375_-119.53125,35.84375,-119.53125,0,0,0,0,1
35.84375_-119.46875,35.84375,-119.46875,0,0,0,0,1
35.84375_-119.40625,35.84375,-119.40625,0,0,0,0,1
35.84375_-119.34375,35.84375,-119.34375,0,0,0,0,1
35.84375_-119.28125,35.84375,-119.28125,0,0,0,0,1
35.84375_-119.21875,35.84375,-119.21875,0,0,0,0,1
35.84375_-119.15625,35.84375,-119.15625,0,0,0,0,1
35.84375_-119.09375,35.84375,-119.09375,0,0,0,0,1
35.84375_-119.03125,35.84375,-119.03125,0,0,0,0,1
35.84375_-118.96875,35.84375,-118.96875,0,0,0,0,1
35.84375_-118.90625,35.84375,-118.90625,0,0,0,0,1
35.84375_-118.84375,35.84375,-118.84375,0,0,0,0,1
35.84375_-118.78125,35.84375,-118.78125,0,0,0,0,1
35.84375_-118.71875,35.84375,-118.71875,0,0,0,0,1
35.84375_-118.65625,35.84375,-118.65625,0,0,0,0,1
35.84375_-118.59375,35.84375,-118.59375,1,0,0,0,1
35.84375_-118.53125,35.84375,-118.53125,1,0,0,0,1
35.84375_-118.46875,35.84375,-118.46875,1,0,0,0,1
35.84375_-118.40625,35.84375,-118.40625,1,0,0,0,1
35.84375_-118.34375,35.84375,-118.34375,1,0,0,0,1
35.84375_-118.28125,35.84375,-118.28125,1,0,0,0,1
35.84375_-118.21875,35.84375,-118.21875,1,0,0,0,1
35.84375_-118.15625,35.84375,-118.15625,1,0,0,0,1
35.84375_-118.09375,35.84375,-118.09375,1,0,0,0,1
35.84375_-118.03125,35.84375,-118.03125,1,0,0,0,1
35.84375_-117.96875,35.84375,-117.96875,1,0,0,0,1
35.90625_-120.34375,35.90625,-120.34375,0,0,0,0,1
35.90625_-120.28125,35.90625,-120.28125,0,0,0,0,1
35.90625_-120.21875,35.90625,-120.21875,0,0,0,0,1
35.90625_-120.15625,35.90625,-120.15625,0,0,0,0,1
35.90625_-120.09375,35.90625,-120.09375,0,0,0,0,1
35.90625_-120.03125,35.90625,-120.03125,0,0,0,0,1
35.90625_-119.96875,35.90625,-119.96875,0,0,0,0,1
35.90625_-119.90625,35.90625,-119.90625,0,0,0,0,1
35.90625_-119.84375,35.90625,-119.84375,0,0,0,0,1
35.90625_-119.78125,35.90625,-119.78125,0,0,0,0,1
35.90625_-119.71875,35.90625,-119.71875,0,0,0,0,1
35.90625_-119.65625,35.90625,-119.65625,0,0,0,0,1
35.90625_-119.59375,35.90625,-119.59375,0,0,0,0,1
35.90625_-119.53125,35.90625,-119.53125,0,0,0,0,1
35.90625_-119.46875,35.90625,-119.46875,0,0,0,0,1
35.90625_-119.40625,35.90625,-119.40625,0,0,0,0,1
35.90625_-119.34375,35.90625,-119.34375,0,0,0,0,1
35.90625_-119.28125,35.90625,-119.28125,0,0,0,0,1
35.90625_-119.21875,35.90625,-119.21875,0,0,0,0,1
35.90625_-119.15625,35.90625,-119.15625,0,0,0,0,1
35.90625_-119.09375,35.90625,-119.09375,0,0,0,0,1
35.90625_-119.03125,35.90625,-119.03125,0,0,0,0,1
35.90625_-118.96875,35.90625,-118.96875,0,0,0,0,1
35.90625_-118.90625,35.90625,-118.90625,0,0,0,0,1
35.90625_-118.84375,35.90625,-118.84375,0,0,0,0,1
35.90625_-118.78125,35.90625,-118.78125,0,0,0,0,1
35.90625_-118.71875,35.90625,-118.71875,0,0,0,0,1
35.90625_-118.65625,35.90625,-118.65625,0,0,0,0,1
35.90625_-118.59375,35.90625,-118.59375,1,0,0,0,1
35.90625_-118.53125,35.90625,-118.53125,1,0,0,0,1
35.90625_-118.46875,35.90625,-118.46875,1,0,0,0,1
35.90625_-118.40625,35.90625,-118.40625,1,0,0,0,1
35.90625_-118.34375,35.90625,-118.34375,1,0,0,0,1
35.90625_-118.28125,35.90625,-118.28125,1,0,0,0,1
35.90625_-118.21875,35.90625,-118.21875,1,0,0,0,1
35.90625_-118.15625,35.90625,-118.15625,1,0,0,0,1
35.90625_-118.09375,35.90625,-118.09375,1,0,0,0,1
35.90625_-118.03125,35.90625,-118.03125,1,0,0,0,1
35.90625_-117.96875,35.90625,-117.96875,1,0,0,0,1
35.96875_-120.46875,35.96875,-120.46875,0,0,0,0,1
35.96875_-120.40625,35.96875,-120.40625,0,0,0,0,1
35.96875_-120.34375,35.96875,-120.34375,0,0,0,0,1
35.96875_-120.28125,35.96875,-120.28125,0,0,0,0,1
35.96875_-120.21875,35.96875,-120.21875,0,0,0,0,1
35.96875_-120.15625,35.96875,-120.15625,0,0,0,0,1
35.96875_-120.09375,35.96875,-120.09375,0,0,0,0,1
35.96875_-120.03125,35.96875,-120.03125,0,0,0,0,1
35.96875_-119.96875,35.96875,-119.96875,0,0,0,0,1
35.96875_-119.90625,35.96875,-119.90625,0,0,0,0,1
35.96875_-119.84375,35.96875,-119.84375,0,0,0,0,1
35.96875_-119.78125,35.96875,-119.78125,0,0,0,0,1
35.96875_-119.71875,35.96875,-119.71875,0,0,0,0,1
35.96875_-119.65625,35.96875,-119.65625,0,0,0,0,1
35.96875_-119.59375,35.96875,-119.59375,0,0,0,0,1
35.96875_-119.53125,35.96875,-119.53125,0,0,0,0,1
35.96875_-119.46875,35.96875,-119.46875,0,0,0,0,1
35.96875_-119.40625,35.96875,-119.40625,0,0,0,0,1
35.96875_-119.34375,35.96875,-119.34375,0,0,0,0,1
35.96875_-119.28125,35.96875,-119.28125,0,0,0,0,1
35.96875_-119.21875,35.96875,-119.21875,0,0,0,0,1
35.96875_-119.15625,35.96875,-119.15625,0,0,0,0,1
35.96875_-119.09375,35.96875,-119.09375,0,0,0,0,1
35.96875_-119.03125,35.96875,-119.03125,0,0,0,0,1
35.96875_-118.96875,35.96875,-118.96875,0,0,0,0,1
35.96875_-118.90625,35.96875,-118.90625,0,0,0,0,1
35.96875_-118.84375,35.96875,-118.84375,1,0,0,0,1
35.96875_-118.78125,35.96875,-118.78125,1,0,0,0,1
35.96875_-118.71875,35.96875,-118.71875,1,0,0,0,1
35.96875_-118.65625,35.96875,-118.65625,1,0,0,0,1
35.96875_-118.59375,35.96875,-118.59375,1,0,0,0,1
35.96875_-118.53125,35.96875,-118.53125,1,0,0,0,1
35.96875_-118.46875,35.96875,-118.46875,1,0,0,0,1
35.96875_-118.40625,35.96875,-118.40625,1,0,0,0,1
35.96875_-118.34375,35.96875,-118.34375,1,0,0,0,1
35.96875_-118.28125,35.96875,-118.28125,1,0,0,0,1
35.96875_-118.21875,35.96875,-118.21875,1,0,0,0,1
35.96875_-118.15625,35.96875,-118.15625,1,0,0,0,1
35.96875_-118.09375,35.96875,-118.09375,1,0,0,0,1
35.96875_-118.03125,35.96875,-118.03125,1,0,0,0,1
35.96875_-117.96875,35.96875,-117.96875,1,0,0,0,1
36.03125_-120.59375,36.03125,-120.59375,0,0,0,0,1
36.03125_-120.53125,36.03125,-120.53125,0,0,0,0,1
36.03125_-120.46875,36.03125,-120.46875,0,0,0,0,1
36.03125_-120.40625,36.03125,-120.40625,0,0,0,0,1
36.03125_-120.34375,36.03125,-120.34375,0,0,0,0,1
36.03125_-120.28125,36.03125,-120.28125,0,0,0,0,1
36.03125_-120.21875,36.03125,-120.21875,0,0,0,0,1
36.03125_-120.15625,36.03125,-120.15625,0,0,0,0,1
36.03125_-120.09375,36.03125,-120.09375,0,0,0,0,1
36.03125_-120.03125,36.03125,-120.03125,0,0,0,0,1
36.03125_-119.96875,36.03125,-119.96875,0,0,0,0,1
36.03125_-119.90625,36.03125,-119.90625,0,0,0,0,1
36.03125_-119.84375,36.03125,-119.84375,0,0,0,0,1
36.03125_-119.78125,36.03125,-119.78125,0,0,0,0,1
36.03125_-119.71875,36.03125,-119.71875,0,0,0,0,1
36.03125_-119.65625,36.03125,-119.65625,0,0,0,0,1
36.03125_-119.59375,36.03125,-119.59375,0,0,0,0,1
36.03125_-119.53125,36.03125,-119.53125,0,0,0,0,1
36.03125_-119.46875,36.03125,-119.46875,0,0,0,0,1
36.03125_-119.40625,36.03125,-119.40625,0,0,0,0,1
36.03125_-119.34375,36.03125,-119.34375,0,0,0,0,1
36.03125_-119.28125,36.03125,-119.28125,0,0,0,0,1
36.03125_-119.21875,36.03125,-119.21875,0,0,0,0,1
36.03125_-119.15625,36.03125,-119.15625,0,0,0,0,1
36.03125_-119.09375,36.03125,-119.09375,0,0,0,0,1
36.03125_-119.03125,36.03125,-119.03125,0,0,0,0,1
36.03125_-118.96875,36.03125,-118.96875,0,0,0,0,1
36.03125_-118.90625,36.03125,-118.90625,1,0,0,0,1
36.03125_-118.84375,36.03125,-118.84375,1,0,0,0,1
36.03125_-118.78125,36.03125,-118.78125,1,0,0,0,1
36.03125_-118.71875,36.03125,-118.71875,1,0,0,0,1
36.03125_-118.65625,36.03125,-118.65625,1,0,0,0,1
36.03125_-118.59375,36.03125,-118.59375,1,0,0,0,1
36.03125_-118.53125,36.03125,-118.53125,1,0,0,0,1
36.03125_-118.46875,36.03125,-118.46875,1,0,0,0,1
36.03125_-118.40625,36.03125,-118.40625,1,0,0,0,1
36.03125_-118.34375,36.03125,-118.34375,1,0,0,0,1
36.03125_-118.28125,36.03125,-118.28125,1,0,0,0,1
36.03125_-118.21875,36.03125,-118.21875,1,0,0,0,1
36.03125_-118.15625,36.03125,-118.15625,1,0,0,0,1
36.03125_-118.09375,36.03125,-118.09375,1,0,0,0,1
36.03125_-118.03125,36.03125,-118.03125,1,0,0,0,1
36.09375_-120.65625,36.09375,-120.65625,0,0,0,0,1
36.09375_-120.59375,36.09375,-120.59375,0,0,0,0,1
36.09375_-120.53125,36.09375,-120.53125,0,0,0,0,1
36.09375_-120.46875,36.09375,-120.46875,0,0,0,0,1
36.09375_-120.40625,36.09375,-120.40625,0,0,0,0,1
36.09375_-120.34375,36.09375,-120.34375,0,0,0,0,1
36.09375_-120.28125,36.09375,-120.28125,0,0,0,0,1
36.09375_-120.21875,36.09375,-120.21875,0,0,0,0,1
36.09375_-120.15625,36.09375,-120.15625,0,0,0,0,1
36.09375_-120.09375,36.09375,-120.09375,0,0,0,0,1
36.09375_-120.03125,36.09375,-120.03125,0,0,0,0,1
36.09375_-119.96875,36.09375,-119.96875,0,0,0,0,1
36.09375_-119.90625,36.09375,-119.90625,0,0,0,0,1
36.09375_-119.84375,36.09375,-119.84375,0,0,0,0,1
36.09375_-119.78125,36.09375,-119.78125,0,0,0,0,1
36.09375_-119.71875,36.09375,-119.71875,0,0,0,0,1
36.09375_-119.65625,36.09375,-119.65625,0,0,0,0,1
36.09375_-119.59375,36.09375,-119.59375,0,0,0,0,1
36.09375_-119.53125,36.09375,-119.53125,0,0,0,0,1
36.09375_-119.46875,36.09375,-119.46875,0,0,0,0,1
36.09375_-119.40625,36.09375,-119.40625,0,0,0,0,1
36.09375_-119.34375,36.09375,-119.34375,0,0,0,0,1
36.09375_-119.28125,36.09375,-119.28125,0,0,0,0,1
36.09375_-119.21875,36.09375,-119.21875,0,0,0,0,1
36.09375_-119.15625,36.09375,-119.15625,0,0,0,0,1
36.09375_-119.09375,36.09375,-119.09375,0,0,0,0,1
36.09375_-119.03125,36.09375,-119.03125,0,0,0,0,1
36.09375_-118.96875,36.09375,-118.96875,1,0,0,0,1
36.09375_-118.90625,36.09375,-118.90625,1,0,0,0,1
36.09375_-118.84375,36.09375,-118.84375,1,0,0,0,1
36.09375_-118.78125,36.09375,-118.78125,1,0,0,0,1
36.09375_-118.71875,36.09375,-118.71875,1,0,0,0,1
36.09375_-118.65625,36.09375,-118.65625,1,0,0,0,1
36.09375_-118.59375,36.09375,-118.59375,1,0,0,0,1
36.09375_-118.53125,36.09375,-118.53125,1,0,0,0,1
36.09375_-118.46875,36.09375,-118.46875,1,0,0,0,1
36.09375_-118.40625,36.09375,-118.40625,1,0,0,0,1
36.09375_-118.34375,36.09375,-118.34375,1,0,0,0,1
36.09375_-118.28125,36.09375,-118.28125,1,0,0,0,1
36.09375_-118.21875,36.09375,-118.21875,1,0,0,0,1
36.09375_-118.15625,36.09375,-118.15625,1,0,0,0,1
36.09375_-118.09375,36.09375,-118.09375,1,0,0,0,1
36.09375_-118.03125,36.09375,-118.03125,1,0,0,0,1
36.15625_-120.65625,36.15625,-120.65625,0,0,0,0,1
36.15625_-120.59375,36.15625,-120.59375,0,0,0,0,1
36.15625_-120.53125,36.15625,-120.53125,0,0,0,0,1
36.15625_-120.46875,36.15625,-120.46875,0,0,0,0,1
36.15625_-120.40625,36.15625,-120.40625,0,0,0,0,1
36.15625_-120.34375,36.15625,-120.34375,0,0,0,0,1
36.15625_-120.28125,36.15625,-120.28125,0,0,0,0,1
36.15625_-120.21875,36.15625,-120.21875,0,0,0,0,1
36.15625_-120.15625,36.15625,-120.15625,0,0,0,0,1
36.15625_-120.09375,36.15625,-120.09375,0,0,0,0,1
36.15625_-120.03125,36.15625,-120.03125,0,0,0,0,1
36.15625_-119.96875,36.15625,-119.96875,0,0,0,0,1
36.15625_-119.90625,36.15625,-119.90625,0,0,0,0,1
36.15625_-119.84375,36.15625,-119.84375,0,0,0,0,1
36.15625_-119.78125,36.15625,-119.78125,0,0,0,0,1
36.15625_-119.71875,36.15625,-119.71875,0,0,0,0,1
36.15625_-119.65625,36.15625,-119.65625,0,0,0,0,1
36.15625_-119.59375,36.15625,-119.59375,0,0,0,0,1
36.15625_-119.53125,36.15625,-119.53125,0,0,0,0,1
36.15625_-119.46875,36.15625,-119.46875,0,0,0,0,1
36.15625_-119.40625,36.15625,-119.40625,0,0,0,0,1
36.15625_-119.34375,36.15625,-119.34375,0,0,0,0,1
36.15625_-119.28125,36.15625,-119.28125,0,0,0,0,1
36.15625_-119.21875,36.15625,-119.21875,0,0,0,0,1
36.15625_-119.15625,36.15625,-119.15625,0,0,0,0,1
36.15625_-119.09375,36.15625,-119.09375,0,0,0,0,1
36.15625_-119.03125,36.15625,-119.03125,0,0,0,0,1
36.15625_-118.96875,36.15625,-118.96875,0,0,0,0,1
36.15625_-118.90625,36.15625,-118.90625,1,0,0,0,1
36.15625_-118.84375,36.15625,-118.84375,1,0,0,0,1
36.15625_-118.78125,36.15625,-118.78125,1,0,0,0,1
36.15625_-118.71875,36.15625,-118.71875,1,0,0,0,1
36.15625_-118.65625,36.15625,-118.65625,1,0,0,0,1
36.15625_-118.59375,36.15625,-118.59375,1,0,0,0,1
36.15625_-118.53125,36.15625,-118.53125,1,0,0,0,1
36.15625_-118.46875,36.15625,-118.46875,1,0,0,0,1
36.15625_-118.40625,36.15625,-118.40625,1,0,0,0,1
36.15625_-118.34375,36.15625,-118.34375,1,0,0,0,1
36.15625_-118.28125,36.15625,-118.28125,1,0,0,0,1
36.15625_-118.21875,36.15625,-118.21875,1,0,0,0,1
36.15625_-118.15625,36.15625,-118.15625,1,0,0,0,1
36.15625_-118.09375,36.15625,-118.09375,1,0,0,0,1
36.15625_-118.03125,36.15625,-118.03125,1,0,0,0,1
36.21875_-120.65625,36.21875,-120.65625,0,0,0,0,1
36.21875_-120.59375,36.21875,-120.59375,0,0,0,0,1
36.21875_-120.53125,36.21875,-120.53125,0,0,0,0,1
36.21875_-120.46875,36.21875,-120.46875,0,0,0,0,1
36.21875_-120.40625,36.21875,-120.40625,0,0,0,0,1
36.21875_-120.34375,36.21875,-120.34375,0,0,0,0,1
36.21875_-120.28125,36.21875,-120.28125,0,0,0,0,1
36.21875_-120.21875,36.21875,-120.21875,0,0,0,0,1
36.21875_-120.15625,36.21875,-120.15625,0,0,0,0,1
36.21875_-120.09375,36.21875,-120.09375,0,0,0,0,1
36.21875_-120.03125,36.21875,-120.03125,0,0,0,0,1
36.21875_-119.96875,36.21875,-119.96875,0,0,0,0,1
36.21875_-119.90625,36.21875,-119.90625,0,0,0,0,1
36.21875_-119.84375,36.21875,-119.84375,0,0,0,0,1
36.21875_-119.78125,36.21875,-119.78125,0,0,0,0,1
36.21875_-119.71875,36.21875,-119.71875,0,0,0,0,1
36.21875_-119.65625,36.21875,-119.65625,0,0,0,0,1
36.21875_-119.59375,36.21875,-119.59375,0,0,0,0,1
36.21875_-119.53125,36.21875,-119.53125,0,0,0,0,1
36.21875_-119.46875,36.21875,-119.46875,0,0,0,0,1
36.21875_-119.40625,36.21875,-119.40625,0,0,0,0,1
36.21875_-119.34375,36.21875,-119.34375,0,0,0,0,1
36.21875_-119.28125,36.21875,-119.28125,0,0,0,0,1
36.21875_-119.21875,36.21875,-119.21875,0,0,0,0,1
36.21875_-119.15625,36.21875,-119.15625,0,0,0,0,1
36.21875_-119.09375,36.21875,-119.09375,0,0,0,0,1
36.21875_-119.03125,36.21875,-119.03125,0,0,0,0,1
36.21875_-118.96875,36.21875,-118.96875,0,0,0,0,1
36.21875_-118.90625,36.21875,-118.90625,1,0,0,0,1
36.21875_-118.84375,36.21875,-118.84375,1,0,0,0,1
36.21875_-118.78125,36.21875,-118.78125,1,0,0,0,1
36.21875_-118.71875,36.21875,-118.71875,1,0,0,0,1
36.21875_-118.65625,36.21875,-118.65625,1,0,0,0,1
36.21875_-118.59375,36.21875,-118.59375,1,0,0,0,1
36.21875_-118.53125,36.21875,-118.53125,1,0,0,0,1
36.21875_-118.46875,36.21875,-118.46875,1,0,0,0,1
36.21875_-118.40625,36.21875,-118.40625,1,0,0,0,1
36.21875_-118.34375,36.21875,-118.34375,1,0,0,0,1
36.21875_-118.28125,36.21875,-118.28125,1,0,0,0,1
36.21875_-118.21875,36.21875,-118.21875,1,0,0,0,1
36.21875_-118.15625,36.21875,-118.15625,1,0,0,0,1
36.21875_-118.09375,36.21875,-118.09375,1,0,0,0,1
36.28125_-120.65625,36.28125,-120.65625,0,0,0,0,1
36.28125_-120.59375,36.28125,-120.59375,0,0,0,0,1
36.28125_-120.53125,36.28125,-120.53125,0,0,0,0,1
36.28125_-120.46875,36.28125,-120.46875,0,0,0,0,1
36.28125_-120.40625,36.28125,-120.40625,0,0,0,0,1
36.28125_-120.34375,36.28125,-120.34375,0,0,0,0,1
36.28125_-120.28125,36.28125,-120.28125,0,0,0,0,1
36.28125_-120.21875,36.28125,-120.21875,0,0,0,0,1
36.28125_-120.15625,36.28125,-120.15625,0,0,0,0,1
36.28125_-120.09375,36.28125,-120.09375,0,0,0,0,1
36.28125_-120.03125,36.28125,-120.03125,0,0,0,0,1
36.28125_-119.96875,36.28125,-119.96875,0,0,0,0,1
36.28125_-119.90625,36.28125,-119.90625,0,0,0,0,1
36.28125_-119.84375,36.28125,-119.84375,0,0,0,0,1
36.28125_-119.78125,36.28125,-119.78125,0,0,0,0,1
36.28125_-119.71875,36.28125,-119.71875,0,0,0,0,1
36.28125_-119.65625,36.28125,-119.65625,0,0,0,0,1
36.28125_-119.59375,36.28125,-119.59375,0,0,0,0,1
36.28125_-119.53125,36.28125,-119.53125,0,0,0,0,1
36.28125_-119.46875,36.28125,-119.46875,0,0,0,0,1
36.28125_-119.40625,36.28125,-119.40625,0,0,0,0,1
36.28125_-119.34375,36.28125,-119.34375,0,0,0,0,1
36.28125_-119.28125,36.28125,-119.28125,0,0,0,0,1
36.28125_-119.21875,36.28125,-119.21875,0,0,0,0,1
36.28125_-119.15625,36.28125,-119.15625,0,0,0,0,1
36.28125_-119.09375,36.28125,-119.09375,0,0,0,0,1
36.28125_-119.03125,36.28125,-119.03125,0,0,0,0,1
36.28125_-118.96875,36.28125,-118.96875,0,0,0,0,1
36.28125_-118.90625,36.28125,-118.90625,0,0,0,0,1
36.28125_-118.84375,36.28125,-118.84375,1,0,0,0,1
36.28125_-118.78125,36.28125,-118.78125,1,0,0,0,1
36.28125_-118.71875,36.28125,-118.71875,1,0,0,0,1
36.28125_-118.65625,36.28125,-118.65625,1,0,0,0,1
36.28125_-118.59375,36.28125,-118.59375,1,0,0,0,1
36.28125_-118.53125,36.28125,-118.53125,1,0,0,0,1
36.28125_-118.46875,36.28125,-118.46875,1,0,0,0,1
36.28125_-118.40625,36.28125,-118.40625,1,0,0,0,1
36.28125_-118.34375,36.28125,-118.34375,1,0,0,0,1
36.28125_-118.28125,36.28125,-118.28125,1,0,0,0,1
36.28125_-118.21875,36.28125,-118.21875,1,0,0,0,1
36.28125_-118.15625,36.28125,-118.15625,1,0,0,0,1
36.28125_-118.09375,36.28125,-118.09375,1,0,0,0,1
36.34375_-120.65625,36.34375,-120.65625,0,0,0,0,1
36.34375_-120.59375,36.34375,-120.59375,0,0,0,0,1
36.34375_-120.53125,36.34375,-120.53125,0,0,0,0,1
36.34375_-120.46875,36.34375,-120.46875,0,0,0,0,1
36.34375_-120.40625,36.34375,-120.40625,0,0,0,0,1
36.34375_-120.34375,36.34375,-120.34375,0,0,0,0,1
36.34375_-120.28125,36.34375,-120.28125,0,0,0,0,1
36.34375_-120.21875,36.34375,-120.21875,0,0,0,0,1
36.34375_-120.15625,36.34375,-120.15625,0,0,0,0,1
36.34375_-120.09375,36.34375,-120.09375,0,0,0,0,1
36.34375_-120.03125,36.34375,-120.03125,0,0,0,0,1
36.34375_-119.96875,36.34375,-119.96875,0,0,0,0,1
36.34375_-119.90625,36.34375,-119.90625,0,0,0,0,1
36.34375_-119.84375,36.34375,-119.84375,0,0,0,0,1
36.34375_-119.78125,36.34375,-119.78125,0,0,0,0,1
36.34375_-119.71875,36.34375,-119.71875,0,0,0,0,1
36.34375_-119.65625,36.34375,-119.65625,0,0,0,0,1
36.34375_-119.59375,36.34375,-119.59375,0,0,0,0,1
36.34375_-119.53125,36.34375,-119.53125,0,0,0,0,1
36.34375_-119.46875,36.34375,-119.46875,0,0,0,0,1
36.34375_-119.40625,36.34375,-119.40625,0,0,0,0,1
36.34375_-119.34375,36.34375,-119.34375,0,0,0,0,1
36.34375_-119.28125,36.34375,-119.28125,0,0,0,0,1
36.34375_-119.21875,36.34375,-119.21875,0,0,0,0,1
36.34375_-119.15625,36.34375,-119.15625,0,0,0,0,1
36.34375_-119.09375,36.34375,-119.09375,0,0,0,0,1
36.34375_-119.03125,36.34375,-119.03125,0,0,0,0,1
36.34375_-118.96875,36.34375,-118.96875,1,0,0,0,1
36.34375_-118.90625,36.34375,-118.90625,1,0,0,0,1
36.34375_-118.84375,36.34375,-118.84375,1,0,0,0,1
36.34375_-118.78125,36.34375,-118.78125,1,0,0,0,1
36.34375_-118.71875,36.34375,-118.71875,1,0,0,0,1
36.34375_-118.65625,36.34375,-118.65625,1,0,0,0,1
36.34375_-118.59375,36.34375,-118.59375,1,0,0,0,1
36.34375_-118.53125,36.34375,-118.53125,1,0,0,0,1
36.34375_-118.46875,36.34375,-118.46875,1,0,0,0,1
36.34375_-118.40625,36.34375,-118.40625,1,0,0,0,1
36.34375_-118.34375,36.34375,-118.34375,1,0,0,0,1
36.34375_-118.28125,36.34375,-118.28125,1,0,0,0,1
36.34375_-118.21875,36.34375,-118.21875,1,0,0,0,1
36.34375_-118.15625,36.34375,-118.15625,1,0,0,0,1
36.34375_-118.09375,36.34375,-118.09375,1,0,0,0,1
36.40625_-120.78125,36.40625,-120.78125,0,0,0,0,1
36.40625_-120.71875,36.40625,-120.71875,0,0,0,0,1
36.40625_-120.65625,36.40625,-120.65625,0,0,0,0,1
36.40625_-120.59375,36.40625,-120.59375,0,0,0,0,1
36.40625_-120.53125,36.40625,-120.53125,0,0,0,0,1
36.40625_-120.46875,36.40625,-120.46875,0,0,0,0,1
36.40625_-120.40625,36.40625,-120.40625,0,0,0,0,1
36.40625_-120.34375,36.40625,-120.34375,0,0,0,0,1
36.40625_-120.28125,36.40625,-120.28125,0,0,0,0,1
36.40625_-120.21875,36.40625,-120.21875,0,0,0,0,1
36.40625_-120.15625,36.40625,-120.15625,0,0,0,0,1
36.40625_-120.09375,36.40625,-120.09375,0,0,0,0,1
36.40625_-120.03125,36.40625,-120.03125,0,0,0,0,1
36.40625_-119.96875,36.40625,-119.96875,0,0,0,0,1
36.40625_-119.90625,36.40625,-119.90625,0,0,0,0,1
36.40625_-119.84375,36.40625,-119.84375,0,0,0,0,1
36.40625_-119.78125,36.40625,-119.78125,0,0,0,0,1
36.40625_-119.71875,36.40625,-119.71875,0,0,0,0,1
36.40625_-119.65625,36.40625,-119.65625,0,0,0,0,1
36.40625_-119.59375,36.40625,-119.59375,0,0,0,0,1
36.40625_-119.53125,36.40625,-119.53125,0,0,0,0,1
36.40625_-119.46875,36.40625,-119.46875,0,0,0,0,1
36.40625_-119.40625,36.40625,-119.40625,0,0,0,0,1
36.40625_-119.34375,36.40625,-119.34375,0,0,0,0,1
36.40625_-119.28125,36.40625,-119.28125,0,0,0,0,1
36.40625_-119.21875,36.40625,-119.21875,0,0,0,0,1
36.40625_-119.15625,36.40625,-119.15625,0,0,0,0,1
36.40625_-119.09375,36.40625,-119.09375,0,0,0,0,1
36.40625_-119.03125,36.40625,-119.03125,1,0,0,0,1
36.40625_-118.96875,36.40625,-118.96875,1,0,0,0,1
36.40625_-118.90625,36.40625,-118.90625,1,0,0,0,1
36.40625_-118.84375,36.40625,-118.84375,1,0,0,0,1
36.40625_-118.78125,36.40625,-118.78125,1,0,0,0,1
36.40625_-118.71875,36.40625,-118.71875,1,0,0,0,1
36.40625_-118.65625,36.40625,-118.65625,1,0,0,0,1
36.40625_-118.59375,36.40625,-118.59375,1,0,0,0,1
36.40625_-118.53125,36.40625,-118.53125,1,0,0,0,1
36.40625_-118.46875,36.40625,-118.46875,1,0,0,0,1
36.40625_-118.40625,36.40625,-118.40625,1,0,0,0,1
36.40625_-118.34375,36.40625,-118.34375,1,0,0,0,1
36.40625_-118.28125,36.40625,-118.28125,1,0,0,0,1
36.40625_-118.21875,36.40625,-118.21875,1,0,0,0,1
36.40625_-118.15625,36.40625,-118.15625,1,0,0,0,1
36.46875_-120.90625,36.46875,-120.90625,0,0,0,0,1
36.46875_-120.84375,36.46875,-120.84375,0,0,0,0,1
36.46875_-120.78125,36.46875,-120.78125,0,0,0,0,1
36.46875_-120.71875,36.46875,-120.71875,0,0,0,0,1
36.46875_-120.65625,36.46875,-120.65625,0,0,0,0,1
36.46875_-120.59375,36.46875,-120.59375,0,0,0,0,1
36.46875_-120.53125,36.46875,-120.53125,0,0,0,0,1
36.46875_-120.46875,36.46875,-120.46875,0,0,0,0,1
36.46875_-120.40625,36.46875,-120.40625,0,0,0,0,1
36.46875_-120.34375,36.46875,-120.34375,0,0,0,0,1
36.46875_-120.28125,36.46875,-120.28125,0,0,0,0,1
36.46875_-120.21875,36.46875,-120.21875,0,0,0,0,1
36.46875_-120.15625,36.46875,-120.15625,0,0,0,0,1
36.46875_-120.09375,36.46875,-120.09375,0,0,0,0,1
36.46875_-120.03125,36.46875,-120.03125,0,0,0,0,1
36.46875_-119.96875,36.46875,-119.96875,0,0,0,0,1
36.46875_-119.90625,36.46875,-119.90625,0,0,0,0,1
36.46875_-119.84375,36.46875,-119.84375,0,0,0,0,1
36.46875_-119.78125,36.46875,-119.78125,0,0,0,0,1
36.46875_-119.71875,36.46875,-119.71875,0,0,0,0,1
36.46875_-119.65625,36.46875,-119.65625,0,0,0,0,1
36.46875_-119.59375,36.46875,-119.59375,0,0,0,0,1
36.46875_-119.53125,36.46875,-119.53125,0,0,0,0,1
36.46875_-119.46875,36.46875,-119.46875,0,0,0,0,1
36.46875_-119.40625,36.46875,-119.40625,0,0,0,0,1
36.46875_-119.34375,36.46875,-119.34375,0,0,0,0,1
