arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_ANT011,ANT011,uf_07,trained entity,,UF7,123.775993873,1.0016227545370484,19,0,0.0,True,train,1984-10,2014-09,360,0.6246788672017374,0.7724984101688794,28.366340164357094,0.9554994607211267,1.241703804887012,1.2836634016435708,0.03481758331306303,-0.04984229483981917,123.19916712105498,95.97466669480006
I_ANTLP,ANTLP,cdec_ORO,trained entity,OROV,UF8,70.9672749628,1.0015041007002665,12,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6609307467469041,0.4931835551710637,6.028928395272068,0.7131079089872715,0.8296295540405422,1.0602892839527207,0.25998456645111767,-0.8212606468156975,43.63665986598012,41.15542854805078
I_ANTLP,ANTLP,cdec_ORO,trained entity,OROV,UF8,70.9672749628,1.0015041007002665,12,0,0.0,True,train,1987-10,2018-12,375,0.5340648982602725,0.4896276803650066,39.75394150426081,0.8148985198475637,1.1574654710283132,1.397539415042608,0.15635518812940258,-0.5429764360776304,43.59115496831967,31.19135997104645
I_BCC014,BCC014,uf_07,trained entity,,UF7,72.1496586683,1.0003723940741713,17,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5612379521656552,0.7264073832666278,-5.74706056952295,0.9224297333767912,0.571990516650839,0.9425293943047706,0.14091307133702485,0.26839005266963323,109.76212564773667,116.454856804439
I_BCC014,BCC014,uf_07,trained entity,,UF7,72.1496586683,1.0003723940741713,17,0,0.0,True,train,1984-10,2014-09,360,0.6462102665803389,0.8049100978874214,11.928969889362454,0.9387402502280326,0.6726097340040496,1.1192896988936247,0.137510355185864,0.1939502728659246,104.52785352132985,93.38766686109204
I_BCN010,BCN010,cdec_BND,trained entity,SRBB,UF6,73.5176290471,0.9995696413214319,13,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7853398552532731,0.8058179813569326,-4.177887550843067,0.9027668304140957,0.8132402237198396,0.9582211244915694,0.09176899591680604,0.0640806762730346,64.20492207771716,67.0042857923678
I_BCN010,BCN010,cdec_BND,trained entity,SRBB,UF6,73.5176290471,0.9995696413214319,13,0,0.0,True,train,1999-10,2018-12,231,0.781955864352062,0.8271714745179626,-0.026444101662891892,0.9172370317115663,0.7982737839508884,0.9997355589833711,0.10628029756788011,0.01209833243760805,58.16902914693368,58.18441549291859
I_BEARD,BEARD,cdec_NML,trained entity,ST,UF16,12.992228426,1.000611036648117,4,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.03881144030552819,0.023554980391632507,-62.53249012375416,0.6550396034071375,0.2456126318764346,0.37467509876245836,0.23275476037798387,-1.2203054518549052,12.089052614510376,32.265428512437005
I_BEARD,BEARD,cdec_NML,trained entity,ST,UF16,12.992228426,1.000611036648117,4,0,0.0,True,train,1987-10,2018-12,375,-0.010006074816104826,0.05811187041274435,-63.29900842754508,0.6927048034616605,0.2754273766151137,0.3670099157245493,0.20300344593705738,-1.2939551346951434,10.366121694458606,28.244800073027612
I_BLKBT,BLKBT,uf_04,trained entity,,UF4,389.817891857,0.9996584002888181,46,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7299324749649141,0.8605106118323228,-19.726841386989168,0.941806957587945,0.8249708287665662,0.8027315861301083,0.08051548847839951,-0.2630077990656732,190.99117440386303,237.9265718502658
I_BLKBT,BLKBT,uf_04,trained entity,,UF4,389.817891857,0.9996584002888181,46,0,0.0,True,train,1984-10,2014-09,360,0.8009288244615326,0.9037478460457011,-10.256479616208235,0.9602775809849926,0.8340725310682586,0.8974352038379176,0.054536837637976225,-0.29928531132037417,189.61190466203178,211.28199991614866
I_BOWMN,BOWMN,cdec_YRS,trained entity,YUBA,UF9,22.8581300354,1.0014281848871152,6,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7014065071745617,0.7614096497099601,-27.907007818173003,0.908566853944373,0.9459819916721426,0.7209299218182699,0.08429698827115761,-0.16208575145187254,61.83251182688046,85.76771466348852
I_BOWMN,BOWMN,cdec_YRS,trained entity,YUBA,UF9,22.8581300354,1.0014281848871152,6,0,0.0,True,train,1987-10,2018-12,375,0.7729898936345662,0.781391894706742,-20.290789177348014,0.9022933396442228,0.9714450639957285,0.7970921082265199,0.05433207367638467,-0.030989776637845523,61.67681916324325,77.3772798986435
I_BRC003,BRC003,uf_03,trained entity,,UF3,94.9552297083,1.0003279082639787,16,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6045382992804318,0.7564726677821135,-27.640993328422258,0.8943019767847324,0.7376730410228303,0.7235900667157774,0.10366581692741952,-0.27306856320183215,27.71970181826204,38.30857151491301
I_BRC003,BRC003,uf_03,trained entity,,UF3,94.9552297083,1.0003279082639787,16,0,0.0,True,train,1984-10,2014-09,360,0.7184361564858004,0.7517418124967018,16.697336893949824,0.917949607651056,1.2113429089296994,1.1669733689394983,0.07392726212146813,-0.36086667212050916,37.29374591375507,31.957666649793588
I_BRR023,BRR023,uf_10,trained entity,,UF10,105.591907451,1.000364017188411,20,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.8349037510996806,0.907412776234416,14.48213643271915,0.9635373400709699,1.0703847871792402,1.1448213643271916,0.0308318664215711,-0.0957513914819641,114.28620847523675,99.82885717930537
I_BRR023,BRR023,uf_10,trained entity,,UF10,105.591907451,1.000364017188411,20,0,0.0,True,train,1984-10,2014-09,360,0.8066310062557509,0.8682970378789031,15.544476037933649,0.9490061059541981,1.103092759116825,1.1554447603793363,0.019941642532351433,-0.025711709509888436,98.36031634559951,85.12766660805792
I_BSH003,BSH003,cdec_FOL,trained entity,FOLS,UF11,8.01461019792,1.0006222752800893,3,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.4130476279579064,0.4434862495696609,1.8151485924059232,0.69389837735495,0.49951482817304527,1.0181514859240592,0.10053458701126823,-0.2871371938018106,12.51802711436833,12.294857187196612
I_BSH003,BSH003,cdec_FOL,trained entity,FOLS,UF11,8.01461019792,1.0006222752800893,3,0,0.0,True,train,1987-10,2018-12,375,0.4512794604251331,0.5332027087407001,11.301718859689725,0.7849990342557537,0.5079675515151182,1.1130171885968974,0.1582023130433386,-0.3460268061266367,12.48538162663979,11.217600010633468
I_BTC048,BTC048,uf_07,trained entity,,UF7,147.693507988,0.998893552044287,27,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7245843510799439,0.8239231296133311,3.254614941765117,0.928293288874446,0.73608206690773,1.032546149417651,0.08043040759356604,-0.15598959497373777,278.934081087956,270.1419992174421
I_BTC048,BTC048,uf_07,trained entity,,UF7,147.693507988,0.998893552044287,27,0,0.0,True,train,1984-10,2014-09,360,0.7358269398870774,0.8468091356549032,10.868270342657118,0.940260881280583,0.7667475330035175,1.1086827034265714,0.07369819934216641,-0.22904798763561907,260.75219390495704,235.19100018342334
I_BTL006,BTL006,cdec_BND,trained entity,SRBB,UF6,360.368194618,1.000059128906181,40,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5752807926001846,0.4405396374977162,36.03124571902414,0.9424957056366825,1.2173812191925393,1.3603124571902414,0.028300640002650118,-0.0880787949591495,513.4340008457668,377.4382849557059
I_BTL006,BTL006,cdec_BND,trained entity,SRBB,UF6,360.368194618,1.000059128906181,40,0,0.0,True,train,1999-10,2018-12,231,0.4181948232765128,0.12337019130671711,44.362675911309246,0.9171701389115119,1.367194466697313,1.4436267591130925,0.044089533307759596,-0.23698202215540842,466.4241820391377,323.091948174811
I_BTVLY,BTVLY,cdec_ORO,trained entity,OROV,UF8,62.9378215702,0.9997657868162944,14,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6341831549062354,0.5207420019638102,31.845374232304735,0.822318624584009,0.971043014917238,1.3184537423230471,0.09246024907496295,-0.3037283254602636,105.02425840363358,79.6571430853435
I_BTVLY,BTVLY,cdec_ORO,trained entity,OROV,UF8,62.9378215702,0.9997657868162944,14,0,0.0,True,train,1987-10,2018-12,375,0.5063065047792181,0.5491077686574002,47.284047094751756,0.9002769744504064,1.1010468922465062,1.4728404709475176,0.08565316259157552,-0.35049732463227734,96.62634708249362,65.60543995666504
I_BUCKS,BUCKS,cdec_ORO,trained entity,OROV,UF8,28.5426705415,1.0005414523842904,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5790058960909248,0.44539361123748433,-9.391891644191706,0.6772374226510066,0.7465446956096273,0.906081083558083,0.23303209864090801,-0.7950422940057456,90.78570018066195,100.19599992547717
I_BUCKS,BUCKS,cdec_ORO,trained entity,OROV,UF8,28.5426705415,1.0005414523842904,7,0,0.0,True,train,1987-10,2018-12,375,0.6517360935319165,0.5531425882797003,-1.1225500893954512,0.7440638851985996,0.7640795858378207,0.9887744991060455,0.20245771835111995,-0.6490510654019781,82.75014206262478,83.68959973931312
I_BVC007,BVC007,cdec_NML,trained entity,ST,UF16,29.5199122645,0.9983602730509663,10,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.591952194872386,0.6884608568586592,18.162891313489542,0.8688580496023328,0.658949068277485,1.1816289131348956,0.15622353729150065,-0.1497264635418034,49.16487821094997,41.607714286978755
I_BVC007,BVC007,cdec_NML,trained entity,ST,UF16,29.5199122645,0.9983602730509663,10,0,0.0,True,train,1987-10,2018-12,375,0.6097090767016567,0.6888214811900083,15.320443248662272,0.8574309919996244,0.6705618652412657,1.1532044324866226,0.1762205462237406,-0.1637610472541331,42.97042709819384,37.2617602635622
