basin,model,dp,dt,annual,freshet,q999,q30,pct_annual,pct_freshet,pct_q999,pct_q30
MKM,dt·dp hybrid,-0.15,1.0,550.4445,282.0967,26.6506,0.1716,-24.6879,-33.1574,-14.1638,-22.5174
NHG,dt·dp hybrid,-0.15,1.0,101.1513,17.5406,15.0287,0.026,-28.9067,-36.2013,-22.8402,-22.3243
NML,dt·dp hybrid,-0.15,1.0,820.8262,480.4939,21.2209,0.1325,-28.4466,-29.3764,-20.1318,-64.0631
TLG,dt·dp hybrid,-0.15,1.0,1242.7293,769.4735,18.6113,0.1166,-32.561,-34.4866,-11.9051,-55.4486
MRC,dt·dp hybrid,-0.15,1.0,667.7858,392.8365,13.3868,0.0964,-27.7791,-34.8099,-19.1958,4.4714
MIL,dt·dp hybrid,-0.15,1.0,1280.6575,866.0792,9.7555,0.2153,-25.0783,-28.6082,-18.8091,-8.4968
PNF,dt·dp hybrid,-0.15,1.0,1449.5151,999.0688,11.8277,0.255,-20.9307,-24.1972,-18.2183,-5.7615
TRM,dt·dp hybrid,-0.15,1.0,315.1027,174.4329,13.4413,0.1485,-27.3647,-34.0701,-17.4077,-15.5392
SCC,dt·dp hybrid,-0.15,1.0,181.1113,68.0516,12.614,0.0754,-29.9003,-36.3201,-21.526,-34.9772
ISB,dt·dp hybrid,-0.15,1.0,610.9634,342.5599,4.6972,0.1025,-32.8722,-37.1678,-27.891,-25.8416
SHA,dt·dp hybrid,-0.15,1.5,4283.05,1241.535,8.9904,0.4163,-24.0758,-29.3447,-20.9839,-17.4897
BND,dt·dp hybrid,-0.15,1.5,6327.186,1708.9743,9.7369,0.4727,-21.9332,-25.7244,-20.1926,-12.0658
ORO,dt·dp hybrid,-0.15,1.5,2905.0027,966.2302,19.9785,0.2215,-29.1396,-34.5721,-19.2935,-37.727
YRS,dt·dp hybrid,-0.15,1.5,1619.0715,583.4656,37.3868,0.2975,-24.5632,-34.418,-23.3148,-33.6995
FOL,dt·dp hybrid,-0.15,1.5,1792.9873,658.8858,29.0464,0.1593,-30.5075,-41.1214,-21.2243,-41.3913
MKM,dt·dp hybrid,-0.15,1.5,556.018,262.4565,27.3184,0.2051,-23.9254,-37.8111,-12.0128,-7.384
NHG,dt·dp hybrid,-0.15,1.5,100.507,17.1886,15.034,0.0278,-29.3595,-37.4814,-22.8131,-16.9863
NML,dt·dp hybrid,-0.15,1.5,815.2795,442.5696,21.9677,0.1347,-28.9301,-34.9505,-17.3209,-63.4907
TLG,dt·dp hybrid,-0.15,1.5,1220.8914,712.854,18.6772,0.114,-33.7461,-39.3072,-11.593,-56.4152
MRC,dt·dp hybrid,-0.15,1.5,663.4157,366.7442,14.1097,0.1021,-28.2517,-39.1398,-14.8321,10.6602
MIL,dt·dp hybrid,-0.15,1.5,1230.5575,812.6258,9.8521,0.1891,-28.0093,-33.0144,-18.0054,-19.6574
PNF,dt·dp hybrid,-0.15,1.5,1429.7549,948.8096,11.587,0.2738,-22.0086,-28.0106,-19.8832,1.1791
TRM,dt·dp hybrid,-0.15,1.5,309.0127,161.5729,14.5113,0.1485,-28.7685,-38.9308,-10.8325,-15.5403
SCC,dt·dp hybrid,-0.15,1.5,178.8605,65.1998,12.8302,0.0733,-30.7715,-38.9887,-20.1812,-36.7832
ISB,dt·dp hybrid,-0.15,1.5,600.5293,321.9075,4.9154,0.1039,-34.0186,-40.9558,-24.54,-24.8244
SHA,dt·dp hybrid,-0.15,2.0,4241.5958,1212.134,8.9609,0.4122,-24.8107,-31.0179,-21.2431,-18.3165
BND,dt·dp hybrid,-0.15,2.0,6294.513,1681.4553,9.7563,0.4716,-22.3363,-26.9205,-20.0335,-12.2626
ORO,dt·dp hybrid,-0.15,2.0,2867.2289,935.9827,19.9103,0.2091,-30.061,-36.6203,-19.569,-41.2072
YRS,dt·dp hybrid,-0.15,2.0,1617.0125,556.9142,36.9847,0.3139,-24.6591,-37.4024,-24.1396,-30.0484
FOL,dt·dp hybrid,-0.15,2.0,1776.7378,624.8682,28.9607,0.1567,-31.1373,-44.1612,-21.4567,-42.3608
MKM,dt·dp hybrid,-0.15,2.0,553.1717,243.1619,27.4177,0.2145,-24.3148,-42.383,-11.6932,-3.1583
NHG,dt·dp hybrid,-0.15,2.0,99.8318,16.8859,15.0426,0.0299,-29.8341,-38.5824,-22.7688,-10.8997
NML,dt·dp hybrid,-0.15,2.0,814.3782,406.7095,22.3287,0.1533,-29.0087,-40.2213,-15.9625,-58.4394
TLG,dt·dp hybrid,-0.15,2.0,1217.4013,665.1333,18.4699,0.1248,-33.9354,-43.3701,-12.574,-52.322
MRC,dt·dp hybrid,-0.15,2.0,662.1037,342.9633,14.9426,0.1094,-28.3936,-43.0862,-9.8051,18.5759
MIL,dt·dp hybrid,-0.15,2.0,1201.5615,769.7532,10.3726,0.1728,-29.7057,-36.5484,-13.6736,-26.5599
PNF,dt·dp hybrid,-0.15,2.0,1369.0433,884.8732,11.8506,0.2512,-25.3203,-32.8617,-18.0601,-7.1656
TRM,dt·dp hybrid,-0.15,2.0,303.7178,150.245,15.0018,0.1488,-29.9891,-43.2124,-7.8187,-15.3794
SCC,dt·dp hybrid,-0.15,2.0,176.7465,62.6469,12.7662,0.0716,-31.5897,-41.3776,-20.5792,-38.1898
ISB,dt·dp hybrid,-0.15,2.0,590.1518,302.3222,5.1426,0.104,-35.1588,-44.5482,-21.0523,-24.7535
SHA,dt·dp hybrid,-0.15,2.5,4199.6409,1186.1545,8.961,0.4091,-25.5544,-32.4964,-21.2427,-18.933
BND,dt·dp hybrid,-0.15,2.5,6256.341,1657.5953,9.7404,0.4704,-22.8073,-27.9575,-20.1643,-12.4964
ORO,dt·dp hybrid,-0.15,2.5,2833.7567,908.1484,19.6593,0.2005,-30.8775,-38.5051,-20.5829,-43.6276
YRS,dt·dp hybrid,-0.15,2.5,1604.1424,531.3357,37.191,0.3125,-25.2588,-40.2775,-23.7165,-30.3651
FOL,dt·dp hybrid,-0.15,2.5,1758.3471,594.1289,28.5994,0.153,-31.8501,-46.9081,-22.4364,-43.7082
MKM,dt·dp hybrid,-0.15,2.5,554.5715,226.2683,27.7393,0.2284,-24.1233,-46.3859,-10.6572,3.1236
NHG,dt·dp hybrid,-0.15,2.5,99.2451,16.6275,15.0014,0.032,-30.2464,-39.5223,-22.9807,-4.4941
NML,dt·dp hybrid,-0.15,2.5,809.1635,373.3074,22.8085,0.1642,-29.4633,-45.1308,-14.1567,-55.4916
TLG,dt·dp hybrid,-0.15,2.5,1212.6139,619.2986,20.0949,0.1311,-34.1952,-47.2725,-4.8824,-49.9123
MRC,dt·dp hybrid,-0.15,2.5,657.7948,319.2593,16.0337,0.112,-28.8596,-47.0198,-3.2186,21.3279
MIL,dt·dp hybrid,-0.15,2.5,1177.1748,724.9734,11.1152,0.1672,-31.1323,-40.2397,-7.4931,-28.939
PNF,dt·dp hybrid,-0.15,2.5,1355.0093,838.3317,12.9163,0.2569,-26.0858,-36.3929,-10.6915,-5.0706
TRM,dt·dp hybrid,-0.15,2.5,299.9334,141.0827,14.8133,0.1504,-30.8614,-46.6754,-8.977,-14.4616
SCC,dt·dp hybrid,-0.15,2.5,174.6101,60.5097,12.7717,0.0701,-32.4166,-43.3775,-20.545,-39.5368
ISB,dt·dp hybrid,-0.15,2.5,578.4669,284.2887,5.3394,0.1032,-36.4426,-47.8559,-18.0308,-25.3468
SHA,dt·dp hybrid,-0.15,3.0,4169.8621,1165.0069,8.9827,0.4072,-26.0823,-33.6999,-21.0515,-19.2995
BND,dt·dp hybrid,-0.15,3.0,6215.581,1636.0485,9.7193,0.4693,-23.3102,-28.8939,-20.3371,-12.6886
ORO,dt·dp hybrid,-0.15,3.0,2814.7839,881.7278,19.5116,0.1994,-31.3403,-40.2942,-21.1794,-43.9363
YRS,dt·dp hybrid,-0.15,3.0,1596.589,513.5932,37.5615,0.316,-25.6107,-42.2717,-22.9567,-29.5853
FOL,dt·dp hybrid,-0.15,3.0,1742.1724,568.1927,28.5352,0.1492,-32.477,-49.2258,-22.6105,-45.0875
MKM,dt·dp hybrid,-0.15,3.0,547.8676,209.313,28.7941,0.2224,-25.0405,-50.4034,-7.26,0.4109
NHG,dt·dp hybrid,-0.15,3.0,98.6646,16.41,14.882,0.0344,-30.6544,-40.3133,-23.5938,2.5825
NML,dt·dp hybrid,-0.15,3.0,803.118,342.9494,24.0791,0.1714,-29.9903,-49.5928,-9.3743,-53.515
TLG,dt·dp hybrid,-0.15,3.0,1210.5907,574.7681,21.5644,0.1384,-34.305,-51.0639,2.0736,-47.1078
MRC,dt·dp hybrid,-0.15,3.0,651.0727,295.4982,16.7321,0.1107,-29.5866,-50.9629,0.9966,19.9801
MIL,dt·dp hybrid,-0.15,3.0,1157.0879,681.1801,11.6819,0.1635,-32.3075,-43.8496,-2.7763,-30.5159
PNF,dt·dp hybrid,-0.15,3.0,1339.1454,789.1959,14.2337,0.2589,-26.9512,-40.121,-1.5823,-4.3453
TRM,dt·dp hybrid,-0.15,3.0,295.5723,133.0933,15.0737,0.1488,-31.8667,-49.6951,-7.3769,-15.3663
SCC,dt·dp hybrid,-0.15,3.0,172.4783,58.727,12.647,0.069,-33.2417,-45.0457,-21.3212,-40.4946
ISB,dt·dp hybrid,-0.15,3.0,566.3852,267.9116,5.4402,0.1019,-37.7701,-50.8597,-16.4843,-26.2671
SHA,dt·dp hybrid,-0.15,3.5,4132.8407,1144.4991,8.9879,0.4051,-26.7385,-34.867,-21.0055,-19.7194
BND,dt·dp hybrid,-0.15,3.5,6173.6171,1616.6437,9.683,0.4685,-23.8279,-29.7373,-20.6348,-12.8467
ORO,dt·dp hybrid,-0.15,3.5,2800.0377,858.6501,19.3585,0.2003,-31.7,-41.8569,-21.7979,-43.7029
YRS,dt·dp hybrid,-0.15,3.5,1584.9342,496.6804,37.5429,0.3133,-26.1537,-44.1727,-22.9947,-30.1761
FOL,dt·dp hybrid,-0.15,3.5,1726.832,546.0776,28.2867,0.1473,-33.0716,-51.202,-23.2845,-45.7936
MKM,dt·dp hybrid,-0.15,3.5,539.6716,194.4072,28.8392,0.2126,-26.1619,-53.9354,-7.1147,-4.0306
NHG,dt·dp hybrid,-0.15,3.5,98.1221,16.2338,14.8073,0.0375,-31.0357,-40.9542,-23.977,11.6959
NML,dt·dp hybrid,-0.15,3.5,794.9205,316.0883,25.671,0.1694,-30.7048,-53.5409,-3.3829,-54.0793
TLG,dt·dp hybrid,-0.15,3.5,1205.2508,530.5245,22.4387,0.1423,-34.5948,-54.8308,6.2116,-45.5989
MRC,dt·dp hybrid,-0.15,3.5,643.6973,273.7242,17.0709,0.1081,-30.3842,-54.5762,3.0416,17.1501
MIL,dt·dp hybrid,-0.15,3.5,1145.7392,641.5966,12.992,0.168,-32.9714,-47.1125,8.1265,-28.631
PNF,dt·dp hybrid,-0.15,3.5,1323.9956,740.9557,15.2248,0.2633,-27.7776,-43.7812,5.2703,-2.7136
TRM,dt·dp hybrid,-0.15,3.5,290.7606,125.6715,14.7983,0.1448,-32.9759,-52.5003,-9.0693,-17.6403
SCC,dt·dp hybrid,-0.15,3.5,170.4024,57.1992,12.7438,0.0681,-34.0452,-46.4753,-20.7189,-41.2781
ISB,dt·dp hybrid,-0.15,3.5,555.6254,251.5171,5.6101,0.1014,-38.9523,-53.8668,-13.8757,-26.6592
SHA,dt·dp hybrid,-0.15,4.0,4095.6621,1125.4212,9.0,0.4026,-27.3976,-35.9527,-20.8998,-20.2069
BND,dt·dp hybrid,-0.15,4.0,6132.1195,1598.9926,9.64,0.4678,-24.3399,-30.5045,-20.9873,-12.9712
ORO,dt·dp hybrid,-0.15,4.0,2782.071,836.8918,19.2735,0.1982,-32.1382,-43.3302,-22.1413,-44.2924
YRS,dt·dp hybrid,-0.15,4.0,1576.8739,484.2123,37.3863,0.3107,-26.5293,-45.5742,-23.3159,-30.7573
FOL,dt·dp hybrid,-0.15,4.0,1709.5458,525.7773,28.1473,0.1442,-33.7415,-53.0161,-23.6626,-46.9522
MKM,dt·dp hybrid,-0.15,4.0,533.5847,182.8481,28.5445,0.2104,-26.9947,-56.6743,-8.0638,-5.0037
NHG,dt·dp hybrid,-0.15,4.0,97.7683,16.0887,14.7604,0.041,-31.2844,-41.482,-24.2178,22.2199
NML,dt·dp hybrid,-0.15,4.0,786.1376,292.8146,26.1819,0.1658,-31.4705,-56.9617,-1.46,-55.0586
TLG,dt·dp hybrid,-0.15,4.0,1200.8841,490.9065,22.8777,0.1468,-34.8318,-58.2039,8.29,-43.894
MRC,dt·dp hybrid,-0.15,4.0,636.4727,253.3665,17.4322,0.1065,-31.1656,-57.9545,5.2224,15.3602
MIL,dt·dp hybrid,-0.15,4.0,1126.3827,598.5845,13.8178,0.167,-34.1038,-50.658,15.0,-29.0546
PNF,dt·dp hybrid,-0.15,4.0,1311.2615,696.7995,15.9887,0.2688,-28.4722,-47.1314,10.5526,-0.6629
TRM,dt·dp hybrid,-0.15,4.0,286.8882,119.4738,14.8604,0.1451,-33.8685,-54.8428,-8.6874,-17.4776
SCC,dt·dp hybrid,-0.15,4.0,168.3864,55.7782,12.7311,0.0673,-34.8255,-47.805,-20.7979,-41.9503
ISB,dt·dp hybrid,-0.15,4.0,547.4785,237.3315,5.7068,0.1021,-39.8474,-56.4687,-12.3919,-26.1491
SHA,dt·dp hybrid,-0.1,0.0,4835.7425,1496.8421,9.7385,0.4577,-14.2784,-14.8153,-14.409,-9.2968
BND,dt·dp hybrid,-0.1,0.0,6989.6016,1982.0514,10.4417,0.4994,-13.7601,-13.8559,-14.4159,-7.093
ORO,dt·dp hybrid,-0.1,0.0,3358.5342,1208.558,21.648,0.28,-18.0768,-18.163,-12.5493,-21.278
YRS,dt·dp hybrid,-0.1,0.0,1819.2383,774.9722,41.9669,0.3431,-15.2369,-12.8925,-13.9206,-23.5427
FOL,dt·dp hybrid,-0.1,0.0,2085.5652,894.0231,31.691,0.1959,-19.1678,-20.1093,-14.0518,-27.9147
MKM,dt·dp hybrid,-0.1,0.0,610.3191,353.8421,25.9568,0.1975,-16.4959,-16.1574,-16.3983,-10.8196
NHG,dt·dp hybrid,-0.1,0.0,114.9933,21.1203,16.4256,0.026,-19.1779,-23.181,-15.6684,-22.4346
NML,dt·dp hybrid,-0.1,0.0,970.2413,592.2839,20.7492,0.2945,-15.4217,-12.9453,-21.9072,-20.1401
TLG,dt·dp hybrid,-0.1,0.0,1531.6378,980.1466,17.4886,0.2375,-16.8828,-16.5497,-17.2193,-9.2325
MRC,dt·dp hybrid,-0.1,0.0,757.8788,496.9607,13.5281,0.0834,-18.0355,-17.5308,-18.3431,-9.6742
MIL,dt·dp hybrid,-0.1,0.0,1434.5836,1028.732,10.3395,0.1989,-16.0733,-15.2005,-13.9492,-15.4957
PNF,dt·dp hybrid,-0.1,0.0,1569.1288,1134.4485,12.7065,0.24,-14.4059,-13.9255,-12.142,-11.3217
TRM,dt·dp hybrid,-0.1,0.0,363.0286,220.6561,13.4039,0.1649,-16.3172,-16.5993,-17.6375,-6.2118
SCC,dt·dp hybrid,-0.1,0.0,208.9041,85.364,13.7863,0.0912,-19.143,-20.1199,-14.2334,-21.3441
ISB,dt·dp hybrid,-0.1,0.0,726.5304,432.5559,4.9599,0.1215,-20.1746,-20.6607,-23.8577,-12.0902
SHA,dt·dp hybrid,-0.1,0.5,4774.6537,1442.2883,9.7624,0.4493,-15.3613,-17.9199,-14.1988,-10.954
BND,dt·dp hybrid,-0.1,0.5,6939.1954,1926.4605,10.5262,0.4945,-14.382,-16.272,-13.7232,-8.0019
ORO,dt·dp hybrid,-0.1,0.5,3284.1944,1148.6214,21.7594,0.26,-19.8901,-22.2216,-12.0992,-26.9146
YRS,dt·dp hybrid,-0.1,0.5,1789.4408,717.5919,41.2005,0.3071,-16.6252,-19.3421,-15.4926,-31.5509
FOL,dt·dp hybrid,-0.1,0.5,2041.0366,831.1194,32.0478,0.1829,-20.8936,-25.7305,-13.0841,-32.6886
MKM,dt·dp hybrid,-0.1,0.5,607.1782,333.3963,28.34,0.1819,-16.9256,-21.002,-8.7224,-17.8708
NHG,dt·dp hybrid,-0.1,0.5,114.0315,20.6103,16.4148,0.0271,-19.8539,-25.0361,-15.7239,-19.1423
NML,dt·dp hybrid,-0.1,0.5,917.5237,565.924,21.718,0.1661,-20.0172,-16.8197,-18.2607,-54.9548
TLG,dt·dp hybrid,-0.1,0.5,1458.472,923.9346,19.4119,0.1749,-20.8533,-21.3356,-8.1155,-33.1573
MRC,dt·dp hybrid,-0.1,0.5,747.2828,464.9158,14.0675,0.0894,-19.1815,-22.8485,-15.0872,-3.1637
MIL,dt·dp hybrid,-0.1,0.5,1425.8952,1006.6708,10.632,0.1965,-16.5816,-17.019,-11.5141,-16.4896
PNF,dt·dp hybrid,-0.1,0.5,1560.0097,1116.9801,12.7399,0.2316,-14.9033,-15.2509,-11.9115,-14.4306
TRM,dt·dp hybrid,-0.1,0.5,355.3136,206.8207,13.983,0.1568,-18.0956,-21.8286,-14.0788,-10.8587
SCC,dt·dp hybrid,-0.1,0.5,206.607,81.2532,13.9894,0.0875,-20.0321,-23.9666,-12.9695,-24.4833
ISB,dt·dp hybrid,-0.1,0.5,701.5651,410.2586,5.2192,0.109,-22.9176,-24.7505,-19.877,-21.1047
SHA,dt·dp hybrid,-0.1,1.0,4714.6658,1389.5676,9.7539,0.4412,-16.4247,-20.9202,-14.2737,-12.5521
BND,dt·dp hybrid,-0.1,1.0,6900.5062,1880.3432,10.5719,0.4915,-14.8593,-18.2764,-13.3485,-8.5745
ORO,dt·dp hybrid,-0.1,1.0,3235.1199,1098.9997,21.9061,0.2511,-21.0872,-25.5817,-11.5065,-29.4019
YRS,dt·dp hybrid,-0.1,1.0,1780.0433,669.0234,41.2892,0.3288,-17.0631,-24.8013,-15.3107,-26.7256
FOL,dt·dp hybrid,-0.1,1.0,2016.1774,778.3547,32.1842,0.1797,-21.8571,-30.4456,-12.7143,-33.9006
MKM,dt·dp hybrid,-0.1,1.0,605.1488,307.7996,28.8717,0.1945,-17.2033,-27.0671,-7.0099,-12.2021
NHG,dt·dp hybrid,-0.1,1.0,113.1923,20.1775,16.396,0.0284,-20.4437,-26.6101,-15.8207,-15.4475
NML,dt·dp hybrid,-0.1,1.0,904.7835,526.0931,23.9868,0.1445,-21.1278,-22.6741,-9.7217,-60.8249
TLG,dt·dp hybrid,-0.1,1.0,1390.0915,859.1448,20.5514,0.1198,-24.5641,-26.8519,-2.7217,-54.2233
MRC,dt·dp hybrid,-0.1,1.0,744.7979,435.1663,14.9737,0.1042,-19.4502,-27.7854,-9.6174,12.9441
MIL,dt·dp hybrid,-0.1,1.0,1418.0767,958.6791,10.7324,0.2283,-17.039,-20.975,-10.6786,-3.008
PNF,dt·dp hybrid,-0.1,1.0,1556.7861,1080.2966,12.7701,0.2476,-15.0792,-18.0342,-11.7026,-8.5076
TRM,dt·dp hybrid,-0.1,1.0,348.0938,192.3984,14.9682,0.1563,-19.7598,-27.2797,-8.025,-11.1237
SCC,dt·dp hybrid,-0.1,1.0,204.289,77.3497,14.2362,0.0844,-20.9293,-27.6194,-11.4347,-27.1489
ISB,dt·dp hybrid,-0.1,1.0,689.2996,387.9101,5.4617,0.1079,-24.2652,-28.8496,-16.1537,-21.9447
SHA,dt·dp hybrid,-0.1,1.5,4666.1636,1348.996,9.7328,0.4348,-17.2845,-23.2291,-14.4592,-13.8292
BND,dt·dp hybrid,-0.1,1.5,6860.3319,1842.7295,10.6275,0.4899,-15.355,-19.9111,-12.8932,-8.87
ORO,dt·dp hybrid,-0.1,1.5,3210.3154,1063.4872,21.8087,0.2472,-21.6922,-27.9864,-11.8999,-30.5185
YRS,dt·dp hybrid,-0.1,1.5,1766.1948,626.0602,40.7054,0.3304,-17.7083,-29.6304,-16.508,-26.3733
FOL,dt·dp hybrid,-0.1,1.5,1997.216,736.5093,31.8085,0.1817,-22.592,-34.1849,-13.7331,-33.1297
MKM,dt·dp hybrid,-0.1,1.5,610.5039,286.1549,29.4218,0.2279,-16.4706,-32.1958,-5.2384,2.9141
NHG,dt·dp hybrid,-0.1,1.5,112.3481,19.7925,16.3885,0.0299,-21.0371,-28.0107,-15.8589,-10.7953
NML,dt·dp hybrid,-0.1,1.5,897.8528,482.5159,24.805,0.1544,-21.732,-29.0792,-6.6423,-58.1352
TLG,dt·dp hybrid,-0.1,1.5,1373.9297,796.2306,20.7218,0.1268,-25.4411,-32.2084,-1.9151,-51.5492
MRC,dt·dp hybrid,-0.1,1.5,738.222,405.445,15.7934,0.1087,-20.1614,-32.7176,-4.6691,17.8056
MIL,dt·dp hybrid,-0.1,1.5,1371.3054,901.8362,10.9882,0.2063,-19.7752,-25.6607,-8.5498,-12.3271
PNF,dt·dp hybrid,-0.1,1.5,1542.2125,1029.3983,12.8913,0.2686,-15.8741,-21.896,-10.8644,-0.7545
TRM,dt·dp hybrid,-0.1,1.5,341.7197,178.4045,15.9966,0.1572,-21.2291,-32.569,-1.7057,-10.613
SCC,dt·dp hybrid,-0.1,1.5,201.9393,74.2315,14.0431,0.0818,-21.8388,-30.5372,-12.6358,-29.3829
ISB,dt·dp hybrid,-0.1,1.5,678.6758,365.3098,5.6893,0.1093,-25.4325,-32.995,-12.6601,-20.9506
SHA,dt·dp hybrid,-0.1,2.0,4611.8531,1313.2265,9.7116,0.4295,-18.2473,-25.2648,-14.6455,-14.8832
BND,dt·dp hybrid,-0.1,2.0,6824.0538,1811.3053,10.6606,0.4884,-15.8026,-21.2769,-12.6214,-9.1341
ORO,dt·dp hybrid,-0.1,2.0,3189.1444,1037.2463,21.5734,0.2364,-22.2087,-29.7633,-12.8505,-33.5421
YRS,dt·dp hybrid,-0.1,2.0,1762.5223,596.8291,40.0429,0.3454,-17.8794,-32.9159,-17.8669,-23.0179
FOL,dt·dp hybrid,-0.1,2.0,1980.2286,697.5576,31.5914,0.18,-23.2504,-37.6657,-14.322,-33.7681
MKM,dt·dp hybrid,-0.1,2.0,607.1088,264.9613,29.6456,0.2366,-16.9351,-37.2176,-4.5175,6.835
NHG,dt·dp hybrid,-0.1,2.0,111.6198,19.4574,16.384,0.0324,-21.549,-29.2295,-15.8821,-3.2416
NML,dt·dp hybrid,-0.1,2.0,895.1113,442.2687,25.1776,0.1716,-21.971,-34.9948,-5.2402,-53.4646
TLG,dt·dp hybrid,-0.1,2.0,1365.0714,740.765,20.9405,0.1376,-25.9219,-36.9308,-0.8799,-47.4078
MRC,dt·dp hybrid,-0.1,2.0,735.6343,378.3018,16.8502,0.1154,-20.4413,-37.2219,1.7099,25.055
MIL,dt·dp hybrid,-0.1,2.0,1344.9777,854.7432,11.5285,0.1943,-21.3155,-29.5426,-4.0536,-17.4287
PNF,dt·dp hybrid,-0.1,2.0,1484.6521,959.0476,13.6916,0.2573,-19.014,-27.2338,-5.3305,-4.9438
TRM,dt·dp hybrid,-0.1,2.0,337.298,166.3011,16.6414,0.16,-22.2484,-37.1436,2.2562,-9.0112
SCC,dt·dp hybrid,-0.1,2.0,199.7252,71.4414,13.9054,0.0795,-22.6957,-33.1481,-13.4923,-31.4082
ISB,dt·dp hybrid,-0.1,2.0,667.3531,343.2347,5.9537,0.1094,-26.6765,-37.044,-8.6002,-20.8254
SHA,dt·dp hybrid,-0.1,2.5,4565.2828,1283.1954,9.6845,0.4259,-19.0728,-26.9738,-14.8833,-15.5863
BND,dt·dp hybrid,-0.1,2.5,6781.2886,1783.6589,10.6292,0.4871,-16.3303,-22.4785,-12.8794,-9.3856
ORO,dt·dp hybrid,-0.1,2.5,3192.1581,1018.3165,21.3155,0.2355,-22.1351,-31.0451,-13.8923,-33.7864
YRS,dt·dp hybrid,-0.1,2.5,1750.2266,569.3596,40.3639,0.3449,-18.4523,-36.0035,-17.2085,-23.1436
FOL,dt·dp hybrid,-0.1,2.5,1961.246,662.862,31.2506,0.177,-23.9862,-40.7661,-15.2463,-34.8656
MKM,dt·dp hybrid,-0.1,2.5,608.8146,246.4687,30.0796,0.2517,-16.7017,-41.5994,-3.1198,13.6257
NHG,dt·dp hybrid,-0.1,2.5,110.9614,19.1675,16.3707,0.0348,-22.0117,-30.2837,-15.9502,3.841
NML,dt·dp hybrid,-0.1,2.5,890.1575,405.5019,25.6187,0.1856,-22.4028,-40.3988,-3.58,-49.6882
TLG,dt·dp hybrid,-0.1,2.5,1351.4766,686.1643,22.4515,0.1386,-26.6596,-41.5795,6.2722,-47.0195
MRC,dt·dp hybrid,-0.1,2.5,731.0488,351.8877,17.9951,0.1184,-20.9372,-41.6052,8.6206,28.2934
MIL,dt·dp hybrid,-0.1,2.5,1324.5755,808.0627,12.6899,0.1883,-22.509,-33.3905,5.6125,-19.9995
PNF,dt·dp hybrid,-0.1,2.5,1467.0405,906.3705,14.7223,0.2611,-19.9747,-31.2306,1.7957,-3.5095
TRM,dt·dp hybrid,-0.1,2.5,333.2901,156.079,16.5009,0.1613,-23.1723,-41.0073,1.3926,-8.301
SCC,dt·dp hybrid,-0.1,2.5,197.4906,69.1391,13.8583,0.078,-23.5607,-35.3025,-13.785,-32.7129
ISB,dt·dp hybrid,-0.1,2.5,654.1563,322.7097,6.0625,0.1084,-28.1265,-40.8087,-6.9309,-21.58
SHA,dt·dp hybrid,-0.1,3.0,4534.5233,1259.7873,9.7038,0.4243,-19.6181,-28.306,-14.7137,-15.9052
BND,dt·dp hybrid,-0.1,3.0,6735.1386,1758.495,10.6038,0.4855,-16.8997,-23.5722,-13.0873,-9.6907
ORO,dt·dp hybrid,-0.1,3.0,3185.1902,991.9801,21.1154,0.2382,-22.3051,-32.8285,-14.7007,-33.0277
YRS,dt·dp hybrid,-0.1,3.0,1743.4462,551.0339,40.7838,0.3507,-18.7682,-38.0634,-16.3474,-21.8405
FOL,dt·dp hybrid,-0.1,3.0,1940.608,632.4906,30.9409,0.1735,-24.786,-43.4801,-16.0861,-36.1619
MKM,dt·dp hybrid,-0.1,3.0,602.7433,228.4038,31.3059,0.2438,-17.5324,-45.8799,0.8299,10.0624
NHG,dt·dp hybrid,-0.1,3.0,110.2442,18.9296,16.3458,0.0372,-22.5158,-31.1489,-16.078,11.019
NML,dt·dp hybrid,-0.1,3.0,886.5161,373.9132,26.9628,0.1907,-22.7202,-45.0417,1.479,-48.3
TLG,dt·dp hybrid,-0.1,3.0,1342.1563,633.4456,24.064,0.1432,-27.1654,-46.068,13.9053,-45.2703
MRC,dt·dp hybrid,-0.1,3.0,724.1534,325.607,18.9413,0.1172,-21.6829,-45.9664,14.3321,26.9554
MIL,dt·dp hybrid,-0.1,3.0,1294.8421,756.5515,13.5203,0.1788,-24.2485,-37.6366,12.5239,-24.0061
PNF,dt·dp hybrid,-0.1,3.0,1450.4918,852.5043,16.3426,0.2633,-20.8774,-35.3176,12.999,-2.7014
TRM,dt·dp hybrid,-0.1,3.0,328.6138,147.1636,16.8708,0.1592,-24.2502,-44.377,3.6658,-9.4633
SCC,dt·dp hybrid,-0.1,3.0,195.2138,67.2055,13.868,0.0766,-24.4419,-37.1118,-13.7251,-33.9098
ISB,dt·dp hybrid,-0.1,3.0,640.9159,304.1823,6.1419,0.1065,-29.5812,-44.207,-5.7114,-22.9215
SHA,dt·dp hybrid,-0.1,3.5,4496.9767,1237.5292,9.7149,0.4222,-20.2836,-29.5727,-14.6161,-16.3233
BND,dt·dp hybrid,-0.1,3.5,6688.8075,1736.1735,10.5656,0.484,-17.4714,-24.5423,-13.4007,-9.9603
ORO,dt·dp hybrid,-0.1,3.5,3174.6389,967.1576,20.9652,0.2401,-22.5625,-34.5093,-15.3074,-32.5118
YRS,dt·dp hybrid,-0.1,3.5,1729.5672,532.6759,40.5763,0.3454,-19.4149,-40.1268,-16.7728,-23.0154
